permno,start_ticker,end_ticker,canonical_ticker,start_security_name,end_security_name,full_observations,liquidity_observations,invalid_liquidity_rows,delisting_rows,median_close,median_dollar_volume,endpoint_eligible,exclusion_reason,liquidity_rank,selected,decision
84398,SPY,SPY,SPY,SPDR TRUST; ETFNONE; CONS,SPDR S & P 500 E T F TRUST; ETFNONE; CONS,4279,1510,0,0,133.055,2.06299177615e10,true,,1,true,include
92024,IPE,SPIP,SPIP,SPDR SERIES TRUST; ETFNONE; CONS,SPDR SERIES TRUST; ETFNONE; CONS,4279,1510,0,0,55.57,2.417966e6,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
92025,TLO,SPTL,SPTL,SPDR SERIES TRUST; ETFNONE; CONS,SPDR SERIES TRUST; ETFNONE; CONS,4279,1510,0,0,62.3465,433461.86600000004,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
92026,ITE,SPTI,SPTI,SPDR SERIES TRUST; ETFNONE; CONS,SPDR SERIES TRUST; ETFNONE; CONS,4279,1510,0,0,59.62,852193.0,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
92058,FIW,FIW,FIW,FIRST TRUST I S E WATER INDEX FD; ETFNONE; CONS,FIRST TRUST I S E WATER INDEX FD; ETFNONE; CONS,4279,1510,0,0,22.76,370827.26605,false,dollar_volume_floor,0,false,exclude_ineligible
92060,FTY,USRT,USRT,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,37.133,269778.11,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
92061,REM,REM,REM,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,14.0,3.090803e6,false,dollar_volume_floor,0,false,exclude_ineligible
92064,REZ,REZ,REZ,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,44.375,1.1647825e6,false,dollar_volume_floor,0,false,exclude_ineligible
92135,PBD,PBD,PBD,POWERSHARES E T F TRUST II; ETFNONE; CONS,INVESCO E T F TRUST II; ETFNONE; CONS,4279,1510,0,0,12.355,369435.66500000004,false,dollar_volume_floor,0,false,exclude_ineligible
92136,PIO,PIO,PIO,POWERSHARES E T F TRUST II; ETFNONE; CONS,INVESCO E T F TRUST II; ETFNONE; CONS,4279,1510,0,0,18.215,887642.0,false,dollar_volume_floor,0,false,exclude_ineligible
92140,PXF,PXF,PXF,POWERSHARES E T F TRUST II; ETFNONE; CONS,INVESCO E T F TRUST II; ETFNONE; CONS,4279,1510,0,0,37.707499999999996,1.1092040950000002e6,false,dollar_volume_floor,0,false,exclude_ineligible
92141,PFA,IDHQ,IDHQ,POWERSHARES E T F TRUST II; ETFNONE; CONS,INVESCO E T F TRUST II; ETFNONE; CONS,4279,1510,0,0,16.798250000000003,58938.447,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
92152,DRW,WTRE,WTRE,WISDOMTREE TRUST; ETFNONE; CONS,WISDOMTREE TRUST; ETFNONE; CONS,4279,1510,0,0,27.91,484846.0,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
92246,FDD,FDD,FDD,FIRST TRUST E T F II; ETFNONE; CONS,FIRST TRUST E T F II; ETFNONE; CONS,4279,1510,0,0,12.74995,87564.0,false,dollar_volume_floor,0,false,exclude_ineligible
92247,FFR,DTRE,DTRE,FIRST TRUST E T F II; ETFNONE; CONS,FIRST TRUST E T F II; ETFNONE; CONS,4279,1510,0,0,35.8498,247798.21999999997,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
92251,NLR,NLR,NLR,MARKET VECTORS E T F TRUST; ETFNONE; CONS,VANECK E T F TRUST; ETFNONE; CONS,4279,1510,0,0,22.075,539252.5,false,dollar_volume_floor,0,false,exclude_ineligible
92279,PXH,PXH,PXH,POWERSHARES E T F TRUST II; ETFNONE; CONS,INVESCO E T F TRUST II; ETFNONE; CONS,4279,1510,0,0,21.39,1.566949e6,false,dollar_volume_floor,0,false,exclude_ineligible
92280,PDN,PDN,PDN,POWERSHARES E T F TRUST II; ETFNONE; CONS,INVESCO E T F TRUST II; ETFNONE; CONS,4279,1510,0,0,22.817999999999998,215661.435,false,dollar_volume_floor,0,false,exclude_ineligible
92291,TFI,TFI,TFI,SPDR SERIES TRUST; ETFNONE; CONS,SPDR SERIES TRUST; ETFNONE; CONS,4279,1510,0,0,23.14,4.816164e6,false,dollar_volume_floor,0,false,exclude_ineligible
92336,NYF,NYF,NYF,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,106.8565,420112.5,false,dollar_volume_floor,0,false,exclude_ineligible
92337,CMF,CMF,CMF,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,109.27250000000001,913457.6,false,dollar_volume_floor,0,false,exclude_ineligible
92347,PWZ,PWZ,PWZ,POWERSHARES E T F TRUST II; ETFNONE; CONS,INVESCO E T F TRUST II; ETFNONE; CONS,4279,1510,0,0,23.8735,214690.0,false,dollar_volume_floor,0,false,exclude_ineligible
92348,PZT,PZT,PZT,POWERSHARES E T F TRUST II; ETFNONE; CONS,INVESCO E T F TRUST II; ETFNONE; CONS,4279,1510,0,0,23.39,139920.79499999998,false,dollar_volume_floor,0,false,exclude_ineligible
92349,PZA,PZA,PZA,POWERSHARES E T F TRUST II; ETFNONE; CONS,INVESCO E T F TRUST II; ETFNONE; CONS,4279,1510,0,0,23.97,3.835235e6,false,dollar_volume_floor,0,false,exclude_ineligible
92350,PLW,GOVI,GOVI,POWERSHARES E T F TRUST II; ETFNONE; CONS,INVESCO E T F TRUST II; ETFNONE; CONS,4279,1510,0,0,30.1322,457963.53500000003,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
92352,EFU,EFU,EFU,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,36.89,622036.5,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
92353,EFZ,EFZ,EFZ,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,47.867999999999995,2.528948e6,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
92390,FGD,FGD,FGD,FIRST TRUST E T F II; ETFNONE; CONS,FIRST TRUST E T F II; ETFNONE; CONS,4279,1510,0,0,23.494999999999997,1.1733385e6,false,dollar_volume_floor,0,false,exclude_ineligible
92397,BKF,BKF,BKF,ISHARES INC; ETFNONE; CONS,ISHARES INC; ETFNONE; CONS,4279,1510,0,0,39.135000000000005,4.52395749e6,false,dollar_volume_floor,0,false,exclude_ineligible
92398,AIA,AIA,AIA,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,44.175,970951.445,false,dollar_volume_floor,0,false,exclude_ineligible
92407,PVI,PVI,PVI,POWERSHARES E T F TRUST II; ETFNONE; CONS,INVESCO E T F TRUST II; ETFNONE; CONS,4279,1510,0,0,24.99,2.7551475e6,false,dollar_volume_floor,0,false,exclude_ineligible
92408,PHB,PHB,PHB,POWERSHARES E T F TRUST II; ETFNONE; CONS,INVESCO E T F TRUST II; ETFNONE; CONS,4279,1510,0,0,18.57,4.042034e6,false,dollar_volume_floor,0,false,exclude_ineligible
92409,FXP,FXP,FXP,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,27.0,9.580664549999999e6,false,complex_product_keyword:PROSHARES,0,false,exclude_ineligible
92410,EWV,EWV,EWV,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,38.8812,325445.5,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
92411,EEV,EEV,EEV,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,24.825,9.4461155e6,false,complex_product_keyword:PROSHARES,0,false,exclude_ineligible
92412,EUM,EUM,EUM,PROSHARES TRUST; ETFNONE; CONS,PROSHARES TRUST; ETFNONE; CONS,4279,1510,0,0,30.55505,3.5893145e6,false,dollar_volume_floor;complex_product_keyword:PROSHARES,0,false,exclude_ineligible
92439,IFGL,IFGL,IFGL,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,30.275,1.7379886e6,false,dollar_volume_floor,0,false,exclude_ineligible
92441,IFSM,IEUS,IEUS,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,35.411,82807.44,false,unapproved_ticker_change;dollar_volume_floor,0,false,exclude_ineligible
92488,SCJ,SCJ,SCJ,ISHARES INC; ETFNONE; CONS,ISHARES INC; ETFNONE; CONS,4279,1510,0,0,44.75505,291459.0,false,dollar_volume_floor,0,false,exclude_ineligible
92489,TOK,TOK,TOK,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,40.992000000000004,186873.38,false,dollar_volume_floor,0,false,exclude_ineligible
92492,IGF,IGF,IGF,ISHARES TRUST; ETFNONE; CONS,ISHARES TRUST; ETFNONE; CONS,4279,1510,0,0,35.25,2.073903e6,false,dollar_volume_floor,0,false,exclude_ineligible
92496,ITM,ITM,ITM,MARKET VECTORS E T F TRUST; ETFNONE; CONS,VANECK E T F TRUST; ETFNONE; CONS,4279,1510,0,0,22.275,2.528207e6,false,dollar_volume_floor,0,false,exclude_ineligible
92498,PBP,PBP,PBP,POWERSHARES E T F TRUST; ETFNONE; CONS,INVESCO E T F TRUST; ETFNONE; CONS,4279,1510,0,0,20.66,1.2678935e6,false,dollar_volume_floor,0,false,exclude_ineligible
92499,PIZ,PIZ,PIZ,POWERSHARES E T F TRUST II; ETFNONE; CONS,INVESCO E T F TRUST II; ETFNONE; CONS,4279,1510,0,0,19.805,1.022796e6,false,dollar_volume_floor,0,false,exclude_ineligible
92500,PIE,PIE,PIE,POWERSHARES E T F TRUST II; ETFNONE; CONS,INVESCO E T F TRUST II; ETFNONE; CONS,4279,1510,0,0,17.48,2.1669251799999997e6,false,dollar_volume_floor,0,false,exclude_ineligible
92509,USL,USL,USL,UNITED STATES 12 MONTH OIL FD LP; ETFNONE; CONS,UNITED STATES 12 MONTH OIL FD LP; ETFNONE; CONS,4279,1510,0,0,40.57,1.0867545e6,false,dollar_volume_floor,0,false,exclude_ineligible
92511,EDV,EDV,EDV,VANGUARD WORLD FUND; ETFNONE; CONS,VANGUARD WORLD FUND; ETFNONE; CONS,4279,1510,0,0,101.66999999999999,2.1963025e6,false,dollar_volume_floor,0,false,exclude_ineligible
92512,MGK,MGK,MGK,VANGUARD WORLD FUND; ETFNONE; CONS,VANGUARD WORLD FUND; ETFNONE; CONS,4279,1510,0,0,50.4564,3.05858245e6,false,dollar_volume_floor,0,false,exclude_ineligible
92513,MGV,MGV,MGV,VANGUARD WORLD FUND; ETFNONE; CONS,VANGUARD WORLD FUND; ETFNONE; CONS,4279,1510,0,0,40.65,1.455413e6,false,dollar_volume_floor,0,false,exclude_ineligible
92514,MGC,MGC,MGC,VANGUARD WORLD FUND; ETFNONE; CONS,VANGUARD WORLD FUND; ETFNONE; CONS,4279,1510,0,0,45.375,1.742476e6,false,dollar_volume_floor,0,false,exclude_ineligible
