trial_id,batch_id,within_batch_order,principal_cell_id,canonical_index,replicate_id,theorem_regime,boundary_mechanism,frontier_density,module_overlap,module_complementarity,project_cost,duration,admission,persistence,schedule_key,trial_seed,catalog_seed,project_seed,deletion_seed
776,7,8,C056,824,7,primitive_eligible,none,dense,high,strong,low,long,high,low,1362326067944616062,7674234497045607943,13567138345263527,8430075036183542940,2654487438594818531
777,7,9,C027,795,7,primitive_eligible,none,sparse,high,weak,high,long,low,low,1434886960887431033,8550218508276482983,8027500379174033728,2977667575286514749,3899991288893232369
778,7,10,C026,794,7,primitive_eligible,none,dense,low,weak,high,long,low,low,1554450367271202997,6848728645123668091,4851406797320207799,5438977257612484741,6703767725292745560
779,7,11,C040,808,7,primitive_eligible,none,dense,high,strong,low,short,high,low,1662730674149299755,6548594423458980822,6876082135504956604,4796273983467366532,7385760218744718443
780,7,12,C020,788,7,primitive_eligible,none,dense,high,weak,low,long,low,low,1701637465856810804,2074471248078018601,4636154331919567727,1580091714180218816,933572722936129954
781,7,13,C033,801,7,primitive_eligible,none,sparse,low,weak,low,short,high,low,1704713232856416414,8689519607762667038,6395373843553231397,5022972376166453712,3191137804425494661
782,7,14,C080,848,7,primitive_eligible,none,dense,high,strong,high,short,low,high,1779528533651201749,8921209672714438081,2829480952867480059,6887147897472130574,6260337028781627758
783,7,15,C076,844,7,primitive_eligible,none,dense,high,weak,high,short,low,high,1824930379122850944,6192834468478739298,2625855536702908391,1694293176757512339,8175828016191427650
784,7,16,C089,857,7,primitive_eligible,none,sparse,low,weak,high,long,low,high,2243484425389709413,8773530287713424913,6209315992056665422,1401366284550131739,619017715946550860
785,7,17,C043,811,7,primitive_eligible,none,sparse,high,weak,high,short,high,low,2306311713156709578,1777964794973715301,2661688695276589231,6161927197437737675,7329651248905929241
786,7,18,C041,809,7,primitive_eligible,none,sparse,low,weak,high,short,high,low,2396936372798780688,9029391960868800103,658748385913785958,5746187670817514562,7298383552544029234
787,7,19,C106,874,7,primitive_eligible,none,dense,low,weak,high,short,high,high,2510803912472936666,5477540459001310938,875189911532569814,7308664951209274846,5097146347556296236
788,7,20,C077,845,7,primitive_eligible,none,sparse,low,strong,high,short,low,high,2515492139069807731,6151325626304865880,2824467528572718437,6744056286606525867,7348509007769781474
789,7,21,C053,821,7,primitive_eligible,none,sparse,low,strong,low,long,high,low,2746369837471940986,8763942913729415247,4459937468107644362,2454718620666275672,6376679274690999300
790,7,22,C074,842,7,primitive_eligible,none,dense,low,weak,high,short,low,high,2765864849359043682,7867526815250780929,4709256076304563013,5935430344421368612,5606359329177515161
791,7,23,C086,854,7,primitive_eligible,none,dense,low,strong,low,long,low,high,2802353984676373669,7990220652320238753,1468963663124848809,5140004128791735793,2638234305350011126
792,7,24,C006,774,7,primitive_eligible,none,dense,low,strong,low,short,low,low,3184545140540179234,4385887635137382108,4726969546047602250,7157495202973945200,4881394871493587130
793,7,25,C052,820,7,primitive_eligible,none,dense,high,weak,low,long,high,low,3247887409612230666,3395100155984611541,1699549793154718596,3017589118107081195,2460448421524262731
794,7,26,C098,866,7,primitive_eligible,none,dense,low,weak,low,short,high,high,3327130166760334356,449811018673880309,3436656427371002670,8397056525000802517,5777212438035090544
795,7,27,C036,804,7,primitive_eligible,none,dense,high,weak,low,short,high,low,3390163229645394664,2088310127258523739,1451489691324390397,8039934037179420903,1794482138993792799
796,7,28,C108,876,7,primitive_eligible,none,dense,high,weak,high,short,high,high,3918249313699961994,4471843276086076248,1055146845673346294,1105830453945615205,3805063346140527820
797,7,29,C097,865,7,primitive_eligible,none,sparse,low,weak,low,short,high,high,4259717921269159692,4130823202981660294,8546801862525648768,5348827865594904738,307145353840458256
798,7,30,C039,807,7,primitive_eligible,none,sparse,high,strong,low,short,high,low,4261950565096121053,4135822475584410037,3342517332652181581,5944538280404910551,1113946536695489934
799,7,31,C030,798,7,primitive_eligible,none,dense,low,strong,high,long,low,low,4274178401162347132,3043759807557402507,6337598162686464428,8356726025512864176,255811374505498893
800,7,32,C126,894,7,primitive_eligible,none,dense,low,strong,high,long,high,high,4325541318121237319,3741154819113195968,8587656935462001919,7638610384463929477,2473683227580565877
801,7,33,C059,827,7,primitive_eligible,none,sparse,high,weak,high,long,high,low,4352029464856971275,2446615941098201362,5149031106801455400,8468566899337632791,4658303776109484086
802,7,34,C010,778,7,primitive_eligible,none,dense,low,weak,high,short,low,low,4574340423013883642,2003661820923231897,4132532810846544747,3554739939994921388,5205947747969013835
803,7,35,C051,819,7,primitive_eligible,none,sparse,high,weak,low,long,high,low,4805356443657102166,8893290207854621378,3014146216632572370,4230949771008177328,4054499477349412675
804,7,36,C127,895,7,primitive_eligible,none,sparse,high,strong,high,long,high,high,4821818693655188396,5412396225110508993,39344065601117599,4503648764613075285,2380787563725612355
805,7,37,C014,782,7,primitive_eligible,none,dense,low,strong,high,short,low,low,4897908200724939398,7168683004253273266,1914326611623358822,7289658135445579341,1420638645932813236
806,7,38,C004,772,7,primitive_eligible,none,dense,high,weak,low,short,low,low,5443757532338892391,4605567199064921791,1606542728380768023,6027944959906551746,1574636177604437466
807,7,39,C015,783,7,primitive_eligible,none,sparse,high,strong,high,short,low,low,5477150175308856900,6018370941993286327,9057653685046979744,8530717212175048258,5907933546326959048
808,7,40,C096,864,7,primitive_eligible,none,dense,high,strong,high,long,low,high,5563071486824879939,8947506131442798034,7277314548067707872,3192614150850620851,2125511522698035729
809,7,41,C128,896,7,primitive_eligible,none,dense,high,strong,high,long,high,high,5773609623331134137,3353432162889169016,2568726393650884313,4190451847546497864,3132111726041476730
810,7,42,C084,852,7,primitive_eligible,none,dense,high,weak,low,long,low,high,6001475399365215505,1407414072446344263,1201897313645288482,8248383850847528227,6134911363978125856
811,7,43,C028,796,7,primitive_eligible,none,dense,high,weak,high,long,low,low,6038298230844319757,8942701853372414826,5935816582426389117,7884611365395658633,7357054562176109391
812,7,44,C121,889,7,primitive_eligible,none,sparse,low,weak,high,long,high,high,6415655610160757879,29698161497329448,4853746893901204685,5721771518430000959,2954438233019764004
813,7,45,C117,885,7,primitive_eligible,none,sparse,low,strong,low,long,high,high,6795130865523786114,3629153649078092090,1217635580924462892,3221316588146270607,7426810322482057285
814,7,46,C083,851,7,primitive_eligible,none,sparse,high,weak,low,long,low,high,6815794630564087150,9106484205157087702,6866782909511604264,3727615204700536894,8412411494212139035
815,7,47,C055,823,7,primitive_eligible,none,sparse,high,strong,low,long,high,low,7087881931464467499,5611737624775774181,4938429063671243733,5319903309497571605,5150315412761141932
816,7,48,C107,875,7,primitive_eligible,none,sparse,high,weak,high,short,high,high,7243416170590050465,2367693553584412075,2497904683310935178,3607131951952191847,5890237446617981197
817,7,49,C067,835,7,primitive_eligible,none,sparse,high,weak,low,short,low,high,7260003746567024543,5291917754920608955,8923212943689213509,7271119533662713906,7919649776487007295
818,7,50,C094,862,7,primitive_eligible,none,dense,low,strong,high,long,low,high,7277044647298599586,990442135689476441,1620575276084445210,4046809453555834275,3851526839902645935
819,7,51,C002,770,7,primitive_eligible,none,dense,low,weak,low,short,low,low,7452458049170894733,1160491874887933429,6158443884637554345,7650756896480399610,7803667851263626152
820,7,52,C069,837,7,primitive_eligible,none,sparse,low,strong,low,short,low,high,7470459320639496330,549711533590413435,997109620145752741,2897148026440317139,7780027692892346591
821,7,53,C025,793,7,primitive_eligible,none,sparse,low,weak,high,long,low,low,7920814608603774591,8970308835774598714,8795546541598157479,5651258887733458182,7195852783185496353
822,7,54,C048,816,7,primitive_eligible,none,dense,high,strong,high,short,high,low,8028739327326675254,1452363551443874850,5692058642015480605,6507836788216268469,3906174991621199711
823,7,55,C038,806,7,primitive_eligible,none,dense,low,strong,low,short,high,low,8042976337950442536,4552711171938792676,4900052771853844556,7965170963480002334,3548263081463873115
824,7,56,C088,856,7,primitive_eligible,none,dense,high,strong,low,long,low,high,8283833329218003935,6476271748313741241,6771589290223124328,1209671496699312185,8275463096082202122
825,7,57,C049,817,7,primitive_eligible,none,sparse,low,weak,low,long,high,low,8336587392313026481,6522872539864642390,8252938199285018478,3316161727922103935,8498083987705275942
826,7,58,C100,868,7,primitive_eligible,none,dense,high,weak,low,short,high,high,8352064269003334592,2788252142601261492,1299275950673001832,7037317877323355307,7327522005471070806
827,7,59,C119,887,7,primitive_eligible,none,sparse,high,strong,low,long,high,high,8404447472473820616,3159854374255324312,33221917974934488,5124464189662406839,7209006749496211568
828,7,60,C115,883,7,primitive_eligible,none,sparse,high,weak,low,long,high,high,8661689506641750711,5245502521185445148,6221606483701993890,1955954990635473844,5261221978523307323
829,7,61,C057,825,7,primitive_eligible,none,sparse,low,weak,high,long,high,low,8929784267350846873,4878543884457635389,5058998431566384940,8131669308973504924,3366064550699459352
830,7,62,C011,779,7,primitive_eligible,none,sparse,high,weak,high,short,low,low,8955510122713869915,5255298776901161073,4240777771693324349,2672999672353094409,9032826847016552835
831,7,63,C063,831,7,primitive_eligible,none,sparse,high,strong,high,long,high,low,9184953822177247699,6269685872280451885,5950185549539196114,627881902528125567,8361809330209198687
832,7,64,C101,869,7,primitive_eligible,none,sparse,low,strong,low,short,high,high,9314560609603661025,8427399936851388925,5235904090014275084,4174091033999375522,7094377487050432076
833,7,65,C099,867,7,primitive_eligible,none,sparse,high,weak,low,short,high,high,9357068212948879527,5791984039850835175,1981407400869161139,5527984249056501472,8071258220786715016
834,7,66,C007,775,7,primitive_eligible,none,sparse,high,strong,low,short,low,low,9720872906459245319,6031311893262460534,1340969566412306041,4649853509093317191,6365593249947734724
835,7,67,C116,884,7,primitive_eligible,none,dense,high,weak,low,long,high,high,9731505934977635003,4476778630584919925,8566104135254802711,2666907105970540978,5068348513834009230
836,7,68,C022,790,7,primitive_eligible,none,dense,low,strong,low,long,low,low,9842434742189190843,768049840318873970,1711141340309123878,672998145789441652,1693943511993504261
837,7,69,C092,860,7,primitive_eligible,none,dense,high,weak,high,long,low,high,10188092451158734452,6914350975881169082,4379373972592060294,149388781460992957,2414390038555882624
838,7,70,C087,855,7,primitive_eligible,none,sparse,high,strong,low,long,low,high,10286984736202976592,4105333339482849308,5788092070897121566,2996359321081465321,6814375395686415978
839,7,71,C066,834,7,primitive_eligible,none,dense,low,weak,low,short,low,high,10424709921329756514,1931064584124966967,7013411104712936660,1080106244863375842,233695862416220188
840,7,72,C024,792,7,primitive_eligible,none,dense,high,strong,low,long,low,low,10432467349341607456,3444706986448346083,6343508186290963986,4950292442205934468,708261705222576943
841,7,73,C019,787,7,primitive_eligible,none,sparse,high,weak,low,long,low,low,10618253178847365809,6040113950230373831,723786509897133206,5253766076848430884,654241303471205532
842,7,74,C016,784,7,primitive_eligible,none,dense,high,strong,high,short,low,low,10629635301645053993,3074272604964661813,640390975803349993,2484021398706008222,6950062958937719902
843,7,75,C109,877,7,primitive_eligible,none,sparse,low,strong,high,short,high,high,10641532204407527110,6963820827137099763,8203180835377006206,5962133682864206014,1852563520937698965
844,7,76,C017,785,7,primitive_eligible,none,sparse,low,weak,low,long,low,low,10688227442921290712,1142083951367246766,62355306801551031,7489168770532023144,5604159057105513749
845,7,77,C079,847,7,primitive_eligible,none,sparse,high,strong,high,short,low,high,10712753147275680096,2646447266497915,885069103478070309,5669319210148940332,2139103114155982126
846,7,78,C021,789,7,primitive_eligible,none,sparse,low,strong,low,long,low,low,10807465671017407056,5838070422537689737,6450096969350254178,5250391606132180397,816864494576558599
847,7,79,C064,832,7,primitive_eligible,none,dense,high,strong,high,long,high,low,10945435322230919284,6109733887738715494,5963462875211258546,1383428441449789761,105907460908765584
848,7,80,C001,769,7,primitive_eligible,none,sparse,low,weak,low,short,low,low,10946617607722178943,5276028979723124288,3973850860586778431,8993085873371169204,5824744171436191455
849,7,81,C062,830,7,primitive_eligible,none,dense,low,strong,high,long,high,low,11094751998115391075,3197704765225730006,6376449585336953346,5834399944071593115,7677084583451888311
850,7,82,C018,786,7,primitive_eligible,none,dense,low,weak,low,long,low,low,11367924348009248252,5251249218072480117,6759750299611367053,2386997875517434513,2956431934303624103
851,7,83,C029,797,7,primitive_eligible,none,sparse,low,strong,high,long,low,low,11457395793411066266,5785640285096127502,5405472077452550263,2090076572439895305,1324797397624751003
852,7,84,C054,822,7,primitive_eligible,none,dense,low,strong,low,long,high,low,11693794945991089358,4632717913288006929,71533723137039847,2700155187780217883,8212344797730086710
853,7,85,C072,840,7,primitive_eligible,none,dense,high,strong,low,short,low,high,11799267001264647224,7812914450700947108,164392108607564267,4234661707630120563,662830417616128510
854,7,86,C012,780,7,primitive_eligible,none,dense,high,weak,high,short,low,low,11803933217212665599,2735595646478612362,7568498177220112775,5089193210852085718,8780910160834540508
855,7,87,C104,872,7,primitive_eligible,none,dense,high,strong,low,short,high,high,12055939649000333248,3835447888324850024,7075179042291854250,933171358806366149,221382798140080318
856,7,88,C047,815,7,primitive_eligible,none,sparse,high,strong,high,short,high,low,12158690625215472451,519665511445175237,884264131459810744,4671341304348366981,6933004680907672305
857,7,89,C035,803,7,primitive_eligible,none,sparse,high,weak,low,short,high,low,12219465147438874074,4200644777491149989,2175930525207092475,4747992718855121583,7485018867851425095
858,7,90,C120,888,7,primitive_eligible,none,dense,high,strong,low,long,high,high,12223004558840107070,7736210138670585347,5407054988270918538,3843959304123524496,8619003038968231498
859,7,91,C123,891,7,primitive_eligible,none,sparse,high,weak,high,long,high,high,12293034894514716244,2149862737220266110,2326734028642862095,4854028714970459449,1181132263549403104
860,7,92,C058,826,7,primitive_eligible,none,dense,low,weak,high,long,high,low,12324567665052953991,5101906928089184256,4916987577854067118,7407377007524412999,1332736685256236108
861,7,93,C005,773,7,primitive_eligible,none,sparse,low,strong,low,short,low,low,12385185042489006888,7515101374869071347,4453948286699229484,6329085199232724090,5734934973273867341
862,7,94,C023,791,7,primitive_eligible,none,sparse,high,strong,low,long,low,low,12815025998056080416,8617102268696561189,748713403742863118,1322351778215659326,6751603953001365190
863,7,95,C061,829,7,primitive_eligible,none,sparse,low,strong,high,long,high,low,12959790346357565242,968951127333791960,6913995425539637062,1992384654475161790,9033085698185992074
864,7,96,C122,890,7,primitive_eligible,none,dense,low,weak,high,long,high,high,12963361153476434310,2748248467566177190,948761723705271414,506577296079912264,8005830657525254485
865,7,97,C105,873,7,primitive_eligible,none,sparse,low,weak,high,short,high,high,13016399157470997786,2143585309172494486,4734994913454196422,1489277342571526243,5876563851020621658
866,7,98,C081,849,7,primitive_eligible,none,sparse,low,weak,low,long,low,high,13238445066698301814,276284875014857277,6004589471254475295,4005890848095995242,4074719481203946207
867,7,99,C050,818,7,primitive_eligible,none,dense,low,weak,low,long,high,low,13441956965461367688,3125963716393893097,3141040891704768349,7834677985649722048,7073164827430361417
868,7,100,C102,870,7,primitive_eligible,none,dense,low,strong,low,short,high,high,13887860783757938234,3224015794235513577,4488094659202578728,8892303083585165746,6588211638722096396
869,7,101,C111,879,7,primitive_eligible,none,sparse,high,strong,high,short,high,high,13957831529385427805,3186847987119388551,5709549349229592278,1692673002343329150,8695449344826033693
870,7,102,C046,814,7,primitive_eligible,none,dense,low,strong,high,short,high,low,14041520086097047329,738441821891482285,7881133902215199376,4079868603088751681,546276189234241519
871,7,103,C071,839,7,primitive_eligible,none,sparse,high,strong,low,short,low,high,14074446516552283410,6925556134224372781,5056011498362622698,7761507358000845531,775879813212790536
872,7,104,C090,858,7,primitive_eligible,none,dense,low,weak,high,long,low,high,14202167958014041953,4023695899317394132,3406076173296104241,373946403226529267,7874869829461243320
873,7,105,C060,828,7,primitive_eligible,none,dense,high,weak,high,long,high,low,14295510279476782491,6063804062142682256,2108596864380508179,4360411435304524798,5610932861012382513
874,7,106,C078,846,7,primitive_eligible,none,dense,low,strong,high,short,low,high,14468157802802703018,1421151388521715654,3232684263168227434,7466439290235790904,6087112961779975972
875,7,107,C118,886,7,primitive_eligible,none,dense,low,strong,low,long,high,high,14592276341131738807,2580279667028346425,3828375467867782463,2755920993648181536,5398992463419888315
876,7,108,C075,843,7,primitive_eligible,none,sparse,high,weak,high,short,low,high,15175667993551995031,4732070840704499125,2263511642160132441,3894653987322762690,3393502667029469203
877,7,109,C034,802,7,primitive_eligible,none,dense,low,weak,low,short,high,low,15331181953410293744,378640040896387536,1110799535824778355,3029913772735106375,174260392362232486
878,7,110,C042,810,7,primitive_eligible,none,dense,low,weak,high,short,high,low,15479155076824604514,3040377778896311255,3125550920350248797,1402022229226191451,5078778826958418696
879,7,111,C112,880,7,primitive_eligible,none,dense,high,strong,high,short,high,high,15584957167060103984,7438818834681354873,6935679675927364316,7852676715223905938,4918928958431386408
880,7,112,C003,771,7,primitive_eligible,none,sparse,high,weak,low,short,low,low,15597589352753794650,191469238578694854,888118776358513629,66950491770402134,5555625807415802333
881,7,113,C091,859,7,primitive_eligible,none,sparse,high,weak,high,long,low,high,16218914319414865100,4148665761997363858,9057151810883981734,5468736731006216030,5257361701598359531
882,7,114,C114,882,7,primitive_eligible,none,dense,low,weak,low,long,high,high,16250519428761208360,2438733032888007111,2292132482986841279,3774299911030606964,3256227209630785429
883,7,115,C124,892,7,primitive_eligible,none,dense,high,weak,high,long,high,high,16318621159794733660,3347514344563864503,1126707385510903796,8579075232017847325,7078949079938954913
884,7,116,C008,776,7,primitive_eligible,none,dense,high,strong,low,short,low,low,16438724745741724067,6752847308774588100,6277092035377803357,7331711242475604524,7083377832536473797
885,7,117,C110,878,7,primitive_eligible,none,dense,low,strong,high,short,high,high,16497156219658321031,6432011859412700912,8653632200293323017,5447655850278261470,4322260857948247298
886,7,118,C068,836,7,primitive_eligible,none,dense,high,weak,low,short,low,high,16509346116475518605,1688289781150490988,1448957117977106588,171601966728766378,2211339405014949069
887,7,119,C085,853,7,primitive_eligible,none,sparse,low,strong,low,long,low,high,16835901252188785220,1344214833170944094,837952389574690370,8648163631246797985,1242978621920276576
888,7,120,C070,838,7,primitive_eligible,none,dense,low,strong,low,short,low,high,16984199851489998929,9009010537741050006,2550955231372817365,4662945904610777278,2862408967834085270
889,7,121,C037,805,7,primitive_eligible,none,sparse,low,strong,low,short,high,low,17146961872203772728,7414759207678147702,6800753020278621580,481068849292468683,8423332839004689476
890,7,122,C045,813,7,primitive_eligible,none,sparse,low,strong,high,short,high,low,17296157166598097078,942133480251061708,7172968196279381726,3384436206903121433,889947346418441485
891,7,123,C125,893,7,primitive_eligible,none,sparse,low,strong,high,long,high,high,17461000549900373036,7467977706436187709,6860919969699171992,3144071202860700081,4192257885115326229
892,7,124,C082,850,7,primitive_eligible,none,dense,low,weak,low,long,low,high,17495293258596372175,2671991505420444261,4816390459728564389,343414389267379832,1203294245359367432
893,7,125,C031,799,7,primitive_eligible,none,sparse,high,strong,high,long,low,low,17633977392545904354,8960699244955163920,580911914308761354,6538989825742803633,7609252283195708521
894,7,126,C073,841,7,primitive_eligible,none,sparse,low,weak,high,short,low,high,17808338198739625454,3377147231577649870,7024116595194640593,2213458809999327410,4351587373276894220
895,7,127,C044,812,7,primitive_eligible,none,dense,high,weak,high,short,high,low,17936677514154335001,5949761315139758736,756654414894218895,8148638803568791027,2017135550171663690
896,7,128,C032,800,7,primitive_eligible,none,dense,high,strong,high,long,low,low,18381725455013881115,2038080974336598847,6047792975292864557,2405095162001727951,1134831744269264483
897,8,1,C106,1002,8,boundary,positive_poor_exposure,dense,low,weak,high,short,high,high,4187174108366293,3295769702314188818,6400412246477776961,6675301629186265387,1166346046992956988
898,8,2,C070,966,8,boundary,positive_poor_exposure,dense,low,strong,low,short,low,high,103314289481653448,175877051775078965,7762540185166077748,1581759445713495962,923000923216787142
899,8,3,C009,905,8,boundary,positive_poor_exposure,sparse,low,weak,high,short,low,low,103762183809858873,1162089382328581235,6842872476558554422,8432282396881339000,6325518036818363009
900,8,4,C031,927,8,boundary,positive_poor_exposure,sparse,high,strong,high,long,low,low,108539874685861165,3203649096642248292,7988738924466513790,2205924153122756060,4973431885277517442
901,8,5,C035,931,8,boundary,positive_poor_exposure,sparse,high,weak,low,short,high,low,147732593253170744,7776794749387279382,6156190010490631771,5690049853369612378,2959013515983086316
902,8,6,C113,1009,8,boundary,positive_poor_exposure,sparse,low,weak,low,long,high,high,615643110522490212,2662650035742029872,4040831477854606338,777209304929982139,1180070988477127958
903,8,7,C090,986,8,boundary,positive_poor_exposure,dense,low,weak,high,long,low,high,656023618538318876,5739625509537029189,834752818402139758,8407104055596017687,1777374789667711390
904,8,8,C003,899,8,boundary,positive_poor_exposure,sparse,high,weak,low,short,low,low,685446766014572237,1296435535712205863,4760837470191370094,5161704690742313856,1817386135534772850
905,8,9,C081,977,8,boundary,positive_poor_exposure,sparse,low,weak,low,long,low,high,730213029737387208,4248465351322605713,8630331033624678519,361122356238121736,3235522436192693389
906,8,10,C072,968,8,boundary,positive_poor_exposure,dense,high,strong,low,short,low,high,907021683918323288,7308103339921894860,9033284114868857455,33698057074953025,7738972509616199330
907,8,11,C075,971,8,boundary,positive_poor_exposure,sparse,high,weak,high,short,low,high,1061631994776000138,8958670229818829994,9072401354078510440,1468614495517308289,7158255805446787305
908,8,12,C118,1014,8,boundary,positive_poor_exposure,dense,low,strong,low,long,high,high,1104922677743197844,6364697590857930567,8041713383106888730,5395705353814934724,4583042380738895461
909,8,13,C091,987,8,boundary,positive_poor_exposure,sparse,high,weak,high,long,low,high,1422127502812882385,4575645660211007782,3575737522874381889,7835334673886603968,3406547837272788424
910,8,14,C100,996,8,boundary,positive_poor_exposure,dense,high,weak,low,short,high,high,1564201534210588448,6973738609404880292,5105418416666887793,859804662647269797,7779393693168091755
911,8,15,C099,995,8,boundary,positive_poor_exposure,sparse,high,weak,low,short,high,high,2097947392526969533,2046666453481405613,8492623668858888531,6563608548701835020,8645625816069617587
912,8,16,C043,939,8,boundary,positive_poor_exposure,sparse,high,weak,high,short,high,low,2311138930199379431,2799323853498378491,6809306907084660182,4777379192650044769,3685141763047876262
913,8,17,C005,901,8,boundary,positive_poor_exposure,sparse,low,strong,low,short,low,low,2471545653363692022,2227642884272432951,2803472041766487258,3909733500945280914,5846212575966446156
914,8,18,C078,974,8,boundary,positive_poor_exposure,dense,low,strong,high,short,low,high,2524307050207111518,1649252857731300128,3351156698984214417,8577047238179392494,3325345370277849161
915,8,19,C068,964,8,boundary,positive_poor_exposure,dense,high,weak,low,short,low,high,2565099533188326006,402735869845534875,6320367754006270596,3123103816020880296,5913749585615293078
916,8,20,C024,920,8,boundary,positive_poor_exposure,dense,high,strong,low,long,low,low,2984986738385655361,4851298419317872374,3227952554090485886,2946450889774029374,7817000950972999590
917,8,21,C104,1000,8,boundary,positive_poor_exposure,dense,high,strong,low,short,high,high,3068842301651663792,653113543473447408,5341627883734137605,4493639159582415962,998390452687871733
918,8,22,C120,1016,8,boundary,positive_poor_exposure,dense,high,strong,low,long,high,high,3816171881171205868,951621944192689211,2821913840404716756,1223482632050816859,815191626660756659
919,8,23,C117,1013,8,boundary,positive_poor_exposure,sparse,low,strong,low,long,high,high,4000172194125532394,1764014583246594839,5453483565777525686,1461635690742791535,1649065758191971742
920,8,24,C083,979,8,boundary,positive_poor_exposure,sparse,high,weak,low,long,low,high,4144332633907022545,617117253473034262,540052192351656986,1178887868845398808,4121151836303477770
921,8,25,C125,1021,8,boundary,positive_poor_exposure,sparse,low,strong,high,long,high,high,4256015145635121691,92056254296183019,1851969166620174856,3034127614550955543,5649117217428953140
922,8,26,C105,1001,8,boundary,positive_poor_exposure,sparse,low,weak,high,short,high,high,4260210082132701242,4922549703966526660,743121625113758399,2106512945271776009,5945771245606364024
923,8,27,C123,1019,8,boundary,positive_poor_exposure,sparse,high,weak,high,long,high,high,4430574466230913783,7939651455784558065,9008657887454484515,7839862707580616440,3341580604738581215
924,8,28,C011,907,8,boundary,positive_poor_exposure,sparse,high,weak,high,short,low,low,4511801119349494582,188071245905146328,2571516108093134955,7114228186518667570,278877669411987349
925,8,29,C082,978,8,boundary,positive_poor_exposure,dense,low,weak,low,long,low,high,4643837645972092422,292370370596165837,1655914947966789457,5729577249745587627,937191221242509833
926,8,30,C077,973,8,boundary,positive_poor_exposure,sparse,low,strong,high,short,low,high,4818341035254469102,8986815433586406507,2927349962712292102,6501015705207925489,375958151941734488
927,8,31,C036,932,8,boundary,positive_poor_exposure,dense,high,weak,low,short,high,low,4940793411234678211,343148877442204154,6434506434787421481,1439597376127957050,5570787497055063543
928,8,32,C102,998,8,boundary,positive_poor_exposure,dense,low,strong,low,short,high,high,4962826630338102478,3022423712629839484,7214763016183431380,3707516178876919135,833581991260874738
929,8,33,C069,965,8,boundary,positive_poor_exposure,sparse,low,strong,low,short,low,high,5087350075114953172,7032939170257668654,7265399674222902821,3796222917114682682,695640926285600218
930,8,34,C094,990,8,boundary,positive_poor_exposure,dense,low,strong,high,long,low,high,5855405740279024529,1508226188179184840,7662400285053848903,1932828006982464787,2310301199046383166
931,8,35,C048,944,8,boundary,positive_poor_exposure,dense,high,strong,high,short,high,low,5930700521274598857,6970433575050954142,2025976414894496676,7491381508403131776,8724344893919288504
932,8,36,C002,898,8,boundary,positive_poor_exposure,dense,low,weak,low,short,low,low,6209350270212922634,6388272497954443022,3012705466460748897,6593294468173126130,7838906905877482731
933,8,37,C033,929,8,boundary,positive_poor_exposure,sparse,low,weak,low,short,high,low,6273406534956983764,8675842237905434903,6845642636423343037,8895548322741738416,8742089529540965674
934,8,38,C086,982,8,boundary,positive_poor_exposure,dense,low,strong,low,long,low,high,6592848338392101345,8114236187919335409,8318338774644714676,6086421060278479634,8234188899805838141
935,8,39,C012,908,8,boundary,positive_poor_exposure,dense,high,weak,high,short,low,low,6793190701019403531,7018093549833392835,1118077829017352139,801266699084855959,1855589860176701968
936,8,40,C079,975,8,boundary,positive_poor_exposure,sparse,high,strong,high,short,low,high,6985898650502518533,5190448105769775732,7062210979684232091,507195463065546902,4772954032249214730
937,8,41,C103,999,8,boundary,positive_poor_exposure,sparse,high,strong,low,short,high,high,7229617515270923410,2282651624924405965,288939489680342160,7846886295278484401,3860579061960338845
938,8,42,C045,941,8,boundary,positive_poor_exposure,sparse,low,strong,high,short,high,low,7332249480181366698,7554862889769237666,2306092349626103998,3217877868105667239,8871855404343109783
939,8,43,C067,963,8,boundary,positive_poor_exposure,sparse,high,weak,low,short,low,high,7369737884982866968,569851136491469562,4749498759783907271,5275996317157254673,4204725791652815840
940,8,44,C047,943,8,boundary,positive_poor_exposure,sparse,high,strong,high,short,high,low,7377591650568201112,4478616120365268324,3556633308641967707,5506753686527394095,8740938149878524372
941,8,45,C059,955,8,boundary,positive_poor_exposure,sparse,high,weak,high,long,high,low,7400958395728293037,2318218085678073328,1389493068204107305,7326319249368664035,6701749896405728845
942,8,46,C063,959,8,boundary,positive_poor_exposure,sparse,high,strong,high,long,high,low,7579615202583308678,8593753937183601818,4924679979541678914,8177143767821315061,1386651135419409519
943,8,47,C085,981,8,boundary,positive_poor_exposure,sparse,low,strong,low,long,low,high,7629982040796211769,8024046263957829917,3768085530481220903,1085945382674807954,8948020221448764255
944,8,48,C071,967,8,boundary,positive_poor_exposure,sparse,high,strong,low,short,low,high,7655412631564612948,4280962539013029778,3297308889233206678,5712804389158502720,2387444032487246372
945,8,49,C053,949,8,boundary,positive_poor_exposure,sparse,low,strong,low,long,high,low,7773510976791108500,4518289618137665761,8411834949895792966,2879417804748581306,2405393936493903842
946,8,50,C127,1023,8,boundary,positive_poor_exposure,sparse,high,strong,high,long,high,high,7775661563428724084,3571528566958709782,7184719959165428192,3976879128520218038,5978879920563505753
947,8,51,C015,911,8,boundary,positive_poor_exposure,sparse,high,strong,high,short,low,low,7886909393136860240,8506497520567866212,3304515625860503046,7102246087893777207,6011152120507947555
948,8,52,C018,914,8,boundary,positive_poor_exposure,dense,low,weak,low,long,low,low,8048043589013976012,5580866550276192803,5205583772282782006,2747761232470172430,3238110978474163069
