relative_path,bytes,sha256
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/declared_source_order__mandatory_only.worker.toml,44736,134d724ec65b0fdf676d6300180939b3c7a95a2b5490a2725046f4c4fba0a08c
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/heaviest_safe_first__full_fixed_point_then_reconstruct.handshake.toml,264,c0e8a10da2b9c196129acf5dd7ef8b58d288f47dbd00a96831c74b8561509bad
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/heaviest_safe_first__full_fixed_point_then_reconstruct.job.toml,1768,d6be415795827047b3ea6e992a3e21f91579c247e66381b5f1e387e17b34d5e0
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/heaviest_safe_first__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/heaviest_safe_first__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/heaviest_safe_first__full_fixed_point_then_reconstruct.worker.toml,44211,e463e2ee0386b349b11bda575c94327a2bfd1f41f14eef16b16903b52916afdd
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/heaviest_safe_first__mandatory_only.handshake.toml,245,568bbe70460b218ca46d4f5c0db82d4823afc5186c43c9e4b94e2af6a62c1fe4
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/heaviest_safe_first__mandatory_only.job.toml,1711,1e2063f827c40aba5dc633b64b26d8e967dc5418c53fc08604e560292f65194b
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/heaviest_safe_first__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/heaviest_safe_first__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/heaviest_safe_first__mandatory_only.worker.toml,45264,3fabdbb67f7e0265a38740fc879bde29bb8c97c19e0d97aa02fae6ff34ab446a
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/jump_highs_tagged_cover__full_fixed_point.handshake.toml,251,59602c3bf7a98c92e0dce7fc540fd5a3ad7854e43d190773caa180989cd54e01
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/jump_highs_tagged_cover__full_fixed_point.job.toml,1731,a72350613e5ae9fc7d0e833e6a82e63683cd8c224868ab1e3c0717ed305f6ca6
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/jump_highs_tagged_cover__full_fixed_point.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/jump_highs_tagged_cover__full_fixed_point.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/jump_highs_tagged_cover__full_fixed_point.worker.toml,37527,3f94fc75ffdffd19acaf7952946c79ee3231435a680bacc44702ca87fa7f4fe7
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/jump_highs_tagged_cover__mandatory_only.handshake.toml,249,a27b2f88764265fd5ac7a4b5db2a5c0465ce9d0f9e9e3cec58bca697e5fd05e3
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/jump_highs_tagged_cover__mandatory_only.job.toml,1724,5ca3e0b6c94c4cb985f89e134bfeaef8c40b7de56607602e0be413480f0d3d0e
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/jump_highs_tagged_cover__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/jump_highs_tagged_cover__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/jump_highs_tagged_cover__mandatory_only.worker.toml,8199,62bccada8de26f5b4cb4321ea020d3af8d6a40469f2c2c33e464b980aa60589a
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/lightest_safe_first__full_fixed_point_then_reconstruct.handshake.toml,264,48595ea771bed4ecbba79a5eab92bcc925f711cbb40d759347dbfeb8979364a3
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/lightest_safe_first__full_fixed_point_then_reconstruct.job.toml,1769,e92f10b7c8416966c6c26e039a0e2b0c98c356cd486151fcb6063880552a1daf
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/lightest_safe_first__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/lightest_safe_first__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/lightest_safe_first__full_fixed_point_then_reconstruct.worker.toml,44210,c7dc40d7cc229559fde16ddbe33feae0426bf04784888409f8fa3cc1601b8bfe
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/lightest_safe_first__mandatory_only.handshake.toml,244,67f2fb3ee0a132c5fbaa9a8def2b318a03c63a2a33d274ae5a74bbc602bc24c2
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/lightest_safe_first__mandatory_only.job.toml,1712,7b3a0b2c7bc104d8b58b8019cb8d9791d5610a194efc04a6e45079cea4120f84
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/lightest_safe_first__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/lightest_safe_first__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/lightest_safe_first__mandatory_only.worker.toml,40199,b44f3b2423f5c43d9dbfa98cf1b63fb1fd07087c942489f1992d482078b5614e
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.handshake.toml,277,b6d003663d93f9be52042644c3ca6d4c9b8745b71ed07bcf28100d0c4c0634a4
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.job.toml,1808,72ddda8605ad34fa65bcd4153edfa1688a66c511d1a61e9856038998b03c416e
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.worker.toml,44537,702004b583b40358e71985bbcc25ecc1b58768227b12a74559a1bc6a40e862dd
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/maximum_immediate_burden_release__mandatory_only.handshake.toml,258,9f11b35e265d55212b59fd82277e1cce6e96cad2462fceb893048d54a6203662
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/maximum_immediate_burden_release__mandatory_only.job.toml,1751,83fcc1d6298c560e068e4a0827050c5b873ecd1dbfa5975a1e7b61426f1cefd3
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/maximum_immediate_burden_release__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/maximum_immediate_burden_release__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/maximum_immediate_burden_release__mandatory_only.worker.toml,46165,08ff1f3ab2feb179bd90f9fca35fd1959f4860ce3141536bea946c026916f971
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.handshake.toml,276,a677af470af0a75e30abe54107829c45fc21a782dc0f996e67f2cae9f270321e
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.job.toml,1805,80620fba129887fb8bce250b687f0e90f907df6975ee9348ab75959cbd41e497
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.worker.toml,45220,7952186f9303f84207aee81663db31b5e0b801038f6d01dbe83cdca91db46dc8
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/minimum_unique_carrier_exposure__mandatory_only.handshake.toml,257,96218af3c48357a8479900de9e8898d965e332355f0f1e2e01f3c7eb813d4afb
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/minimum_unique_carrier_exposure__mandatory_only.job.toml,1748,5c1a837a2edd2acc5a7564925c57914db4d6c6a824f2fc4a74a7a0535041fafe
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/minimum_unique_carrier_exposure__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/minimum_unique_carrier_exposure__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/minimum_unique_carrier_exposure__mandatory_only.worker.toml,48322,ad496cb6d332b0c11749ed75cb63405bcd2c9acead2c0129378d6b8b2ed51119
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.handshake.toml,284,bafe51cc56102d3f3d4d6d9f933562de598d1fd159203dbc46501983eb70b8da
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.job.toml,1829,a15ea37fdd5eb382389d94f326fc105ffe8aea271da8a218e816752e60e7250c
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.worker.toml,63149,d204e49186bf37b26e8a467bcfacdccc3d0fee165cada4fd55d23c52c1b4872f
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/multistart_random_rechecked_deletion_32__mandatory_only.handshake.toml,265,deb9db8fd98459119fa706f6d3b637acf241f1c5ea9beba56196e9d2c9bc1128
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/multistart_random_rechecked_deletion_32__mandatory_only.job.toml,1772,7fc7e4b80f6ba89326b8143d8ece2eadb9c1c673646d048af2d3229580864c4b
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/multistart_random_rechecked_deletion_32__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/multistart_random_rechecked_deletion_32__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/multistart_random_rechecked_deletion_32__mandatory_only.worker.toml,68256,b90a8347fe7811432f0697779cf3a5da2a1baa79f265693d8555ce035e744c20
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.handshake.toml,276,e63889005ff912b4c9c980bf478b316e72bdc0a61b11941f4eacca338456e2e3
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.job.toml,1805,8d28e47570bdda8f395c3f4382bc8c27d4bd8cb50c05f686bf3f67cfb9ffcfaf
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.worker.toml,44477,cca6cbfd648fe7f7b0e1848d76e0098cfd840661831f24804275b5d24ae2daab
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/random_order_rechecked_deletion__mandatory_only.handshake.toml,256,2d62983e9a0e450bd133e166a388efd41613edff08706c95d1bca1655f940947
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/random_order_rechecked_deletion__mandatory_only.job.toml,1748,edfbd3940bed1abcf55f941f95f63a37bd28de928b643162ffff1b0e9cd5e90f
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/random_order_rechecked_deletion__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/random_order_rechecked_deletion__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/random_order_rechecked_deletion__mandatory_only.worker.toml,43898,3cd48a34de621e3aa824839d293ded5e7f756199959301b6e7c01f586f6ed4ff
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/weighted_greedy__full_fixed_point_then_reconstruct.handshake.toml,260,f63c903925f945cd87ff8590aad4c9c5f04cc96f3101840ce2a5b5f747add136
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/weighted_greedy__full_fixed_point_then_reconstruct.job.toml,1756,1e3e6f4b22b252ba0c9edee838ea7153f57a769b6dd5b0afda0d0635ef2e4e2f
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/weighted_greedy__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/weighted_greedy__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/weighted_greedy__full_fixed_point_then_reconstruct.worker.toml,34346,a6f61088f995401fec832ab75c11b8ebc36743f546774365dbf03f2a59844f43
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/weighted_greedy__mandatory_only.handshake.toml,241,98b076bdcac29e6e7b1ac55578fdaafc211bfd72227357c7cebff31429bef481
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/weighted_greedy__mandatory_only.job.toml,1699,8214b0c29545a79e10fd107f8e493fa6d39f9dffdc2662174b11f255b6d0b0e3
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/weighted_greedy__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/weighted_greedy__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/weighted_greedy__mandatory_only.worker.toml,7779,2d32453de3ef919436834865094621c48bfc004d01a4ffce80b875c8843df9dd
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.handshake.toml,275,dc2dd5e696c4257e7e39fba64834dae66396bc69bd898d8dbb5f72e0557b5237
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.job.toml,1801,13698e7a184dc3fb4881d19fa6bef6e727e5d282ae1dd264b0aa8dfc5728c005
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.worker.toml,38635,bcae0ed59eab6778b146732618e80db9268998062ef333bdd75373f104c769e3
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/weighted_greedy_reverse_delete__mandatory_only.handshake.toml,256,559e51cf0a50561e12a7368aae53117e78be5689d91f0b25df9be7cc8e5262c5
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/weighted_greedy_reverse_delete__mandatory_only.job.toml,1744,05c2eec262dc49b8f42f42e6f9697bc6001e6fb8a11ab1ce0d923519db724877
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/weighted_greedy_reverse_delete__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/weighted_greedy_reverse_delete__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M04-S03/weighted_greedy_reverse_delete__mandatory_only.worker.toml,12072,6e5db029a632f2ebcd165f3580ac4e95f23fd20a63c23bc7e67706f66cafc20f
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/cardinality_greedy__full_fixed_point_then_reconstruct.handshake.toml,263,415c9e172877d01f6039fd792e2ab2e6241cecdb1690f877271f6b5190de0662
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/cardinality_greedy__full_fixed_point_then_reconstruct.job.toml,1246,2c060a4b201f724b8b9037a47c397d2cb0f31705795fd681f2f65915d8ee660e
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/cardinality_greedy__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/cardinality_greedy__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/cardinality_greedy__full_fixed_point_then_reconstruct.worker.toml,7259,bc0481e9e60e2355030ca359f4d2cc1bee8f7338b42f597dba6d0b03a9aebda9
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/cardinality_greedy__mandatory_only.handshake.toml,244,619bce5230da5a0adbb5c98cf23c8ebb3bf5cf429e9a5afc3f54d686b989fc6b
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/cardinality_greedy__mandatory_only.job.toml,1189,98606eb7c907002f5f1a4b6535257180eb36ba6ec62650a69a0c377409735703
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/cardinality_greedy__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/cardinality_greedy__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/cardinality_greedy__mandatory_only.worker.toml,2911,8ac672ec26ffb42be7a2657f78d7d76124b02ebf0ee6c8e1fbf5506970d7fb29
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/complete_enumeration__mandatory_only.handshake.toml,246,d3e8d7eb4421f348ffb88e10477a471e1f8c5331471e873e8282f9cbc77b024d
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/complete_enumeration__mandatory_only.job.toml,1196,14f1e6a2ea719122a94a3888c2780e510daf2fd276b9cf50b0c0471cc9061a5c
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/complete_enumeration__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/complete_enumeration__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/complete_enumeration__mandatory_only.worker.toml,3625,4b123e78d434812350e9f1cb6ac6bae89766b7fb8da894e657bbde683f0135c3
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/declared_source_order__full_fixed_point_then_reconstruct.handshake.toml,266,353adc446ee17ef213dda958d3603b5d52b61444ac5b84eb79bf4b7c0fe5f961
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/declared_source_order__full_fixed_point_then_reconstruct.job.toml,1255,f2d51f29baaeea50e028f3b871c3600072c5cb4e1daf30078c032413bbf0fd3b
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/declared_source_order__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/declared_source_order__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/declared_source_order__full_fixed_point_then_reconstruct.worker.toml,7889,d643f699b4bc2316adaa217e7f0d8120075283fcf175bebe728365c2b13a9f39
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/declared_source_order__mandatory_only.handshake.toml,247,6782f371396138da14350a561bb9f51de191bf6008c04ef1b564cf0319e863fc
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/declared_source_order__mandatory_only.job.toml,1197,f71a62cdea092fd0171fbf7504bdec9aedbda3751a246a2793e1fb2d9e37409b
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/declared_source_order__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/declared_source_order__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/declared_source_order__mandatory_only.worker.toml,4056,3733bf43854b5ed1c34ba93a948f905f5bc9a5b6fcdb6f124628da7d460df01c
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/heaviest_safe_first__full_fixed_point_then_reconstruct.handshake.toml,264,ecb79e987fca1d7e8de3e07b9f972d7319dafeea37325c16cb5c31ae74b495bc
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/heaviest_safe_first__full_fixed_point_then_reconstruct.job.toml,1248,ed40efe2c7f73fd2faabe8e95da94e34b854a81ade4304729b3a5ef46a17031a
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/heaviest_safe_first__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/heaviest_safe_first__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/heaviest_safe_first__full_fixed_point_then_reconstruct.worker.toml,7864,ac75c60d49f997a0dfec2e376ec02a9e6940de02907f4547f7a1cca462ef415f
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/heaviest_safe_first__mandatory_only.handshake.toml,245,b2226dc00f822569b6780afc0f24f76af7ddfbd9bc07abd50d583be717d6000c
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/heaviest_safe_first__mandatory_only.job.toml,1191,b2fb209a035e5541c014821f6c0fafd94600f97c483bd7d195e27e9f3bbf9b9f
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/heaviest_safe_first__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/heaviest_safe_first__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/heaviest_safe_first__mandatory_only.worker.toml,4027,27d0ddaa9059af040e852eb65ef663045bfd058be84f6e74cee343a12195f3d1
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/jump_highs_tagged_cover__full_fixed_point.handshake.toml,251,c79159d9ec4934531dc127e1fa46326831d1c34c821d8e51683be58507ace27b
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/jump_highs_tagged_cover__full_fixed_point.job.toml,1211,361d2c1de7f4a1c9fa10b8f02e7d29a185078366b5a0d6f3ad00a5c42371aa1f
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/jump_highs_tagged_cover__full_fixed_point.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/jump_highs_tagged_cover__full_fixed_point.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/jump_highs_tagged_cover__full_fixed_point.worker.toml,12695,56deb8319c899ebce993d3ed88cbb4fc0397acefbadd0f9a31d855f180213fcc
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/jump_highs_tagged_cover__mandatory_only.handshake.toml,249,fa564474111270f6897e5d6d393bb3b7a3e7000a83cfaf576cb533533f52c926
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/jump_highs_tagged_cover__mandatory_only.job.toml,1205,69c77b12bdc9f0c1aaaa55830ecdb327c44aa3f57a9a648c718245917e25b78b
experiments/algorithmic_compression_v2/results/control/V2-C-M05-S01/jump_highs_tagged_cover__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
