instance_id,family,size,algorithm_id,preprocessing_variant,primary_variant,status,candidate_accepted,exact_feasible,exact_burden,reference_class,reference_burden,absolute_gap,relative_gap,wall_clock_seconds,par2_seconds,time_limit_seconds,worker_lane,launch_wave,record_path,record_sha256
V2-C-M03-S03,adversarial,large,random_order_rechecked_deletion,full_fixed_point_then_reconstruct,false,SOLVED,true,true,1//1,MIP_OPTIMAL_EXACTLY_RECHECKED,1//1,0//1,0//1,2.973191917,2.973191917,900.0,1,430,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S03/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.toml,b5e9398bb0044e54fafe4ea2be1cc48c958d47c287494d4429484b5bedc1f3ae
V2-C-M03-S03,adversarial,large,random_order_rechecked_deletion,mandatory_only,true,SOLVED,true,true,1//1,MIP_OPTIMAL_EXACTLY_RECHECKED,1//1,0//1,0//1,3.10332525,3.10332525,900.0,8,429,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S03/random_order_rechecked_deletion__mandatory_only.toml,1768766331a9e701ad5bde4579f88cd45e57f7255baa3ed509435571de9c13f4
V2-C-M03-S03,adversarial,large,weighted_greedy,full_fixed_point_then_reconstruct,false,SOLVED,true,true,1//1,MIP_OPTIMAL_EXACTLY_RECHECKED,1//1,0//1,0//1,2.614896541,2.614896541,600.0,1,428,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S03/weighted_greedy__full_fixed_point_then_reconstruct.toml,0a04cf9915c3ce77ea6d3267c435e5d10673be7d7ce06c1f0575f99ae9cf461d
V2-C-M03-S03,adversarial,large,weighted_greedy,mandatory_only,true,SOLVED,true,true,1//1,MIP_OPTIMAL_EXACTLY_RECHECKED,1//1,0//1,0//1,0.806031458,0.806031458,600.0,8,427,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S03/weighted_greedy__mandatory_only.toml,9d99d2299701426032f92181e12eca22a3fbb1810e0dbb66b0238359b2c59125
V2-C-M03-S03,adversarial,large,weighted_greedy_reverse_delete,full_fixed_point_then_reconstruct,false,SOLVED,true,true,1//1,MIP_OPTIMAL_EXACTLY_RECHECKED,1//1,0//1,0//1,3.950784833,3.950784833,600.0,5,428,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S03/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.toml,2c8a882f3c436d826726e66b1658507af41b738cb6d520ca3b056325255410e4
V2-C-M03-S03,adversarial,large,weighted_greedy_reverse_delete,mandatory_only,true,SOLVED,true,true,1//1,MIP_OPTIMAL_EXACTLY_RECHECKED,1//1,0//1,0//1,0.927756166,0.927756166,600.0,4,428,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S03/weighted_greedy_reverse_delete__mandatory_only.toml,022982d0e5074fc435fe1746c197db8a2aecacc8ecbc3db5c462ac99f9e254a5
V2-C-M04-S01,adversarial,small,cardinality_greedy,full_fixed_point_then_reconstruct,false,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,4.588803958,4.588803958,60.0,1,402,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/cardinality_greedy__full_fixed_point_then_reconstruct.toml,c27360239c385063555ac519f387bba7f272971e70b7c16e5b4044b6c43ba4d7
V2-C-M04-S01,adversarial,small,cardinality_greedy,mandatory_only,true,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,0.81305825,0.81305825,60.0,8,404,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/cardinality_greedy__mandatory_only.toml,ae998e310da31a3293464ade2b48df3414d7e307ad525f298f2bb51fa8c8602d
V2-C-M04-S01,adversarial,small,complete_enumeration,mandatory_only,true,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,0.5219885,0.5219885,300.0,2,404,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/complete_enumeration__mandatory_only.toml,33e3ecdd193421765175b3ddb05d2ceeeaca460ea6230ce3a1032680dcdddca9
V2-C-M04-S01,adversarial,small,declared_source_order,full_fixed_point_then_reconstruct,false,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,3.319325125,3.319325125,60.0,5,403,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/declared_source_order__full_fixed_point_then_reconstruct.toml,c475fc0d09909b7fa61257f15a18caee27dde62b8b3b37c370ce187c93fd92de
V2-C-M04-S01,adversarial,small,declared_source_order,mandatory_only,true,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,0.806238,0.806238,60.0,4,403,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/declared_source_order__mandatory_only.toml,b2503af0a4395ca91d0a5f116f76d8944ba0817364d884e062964e5cbe1ad8e4
V2-C-M04-S01,adversarial,small,heaviest_safe_first,full_fixed_point_then_reconstruct,false,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,2.547092667,2.547092667,60.0,5,402,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/heaviest_safe_first__full_fixed_point_then_reconstruct.toml,4265242c8ad5374c3fc51142ec54b12a2636a7a8360f350296c27f1314e5e9da
V2-C-M04-S01,adversarial,small,heaviest_safe_first,mandatory_only,true,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,1.037424,1.037424,60.0,4,402,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/heaviest_safe_first__mandatory_only.toml,c59f113ed338882e79b05e6b3350b4e41ff8a60a6c6c5dc1ce05bbc9a74d1c16
V2-C-M04-S01,adversarial,small,jump_highs_tagged_cover,full_fixed_point,true,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,5.263886917,5.263886917,300.0,4,404,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/jump_highs_tagged_cover__full_fixed_point.toml,d9428abf98b63f06e87c04101510975e208b9d1f8d46ccf43affd77f9704460a
V2-C-M04-S01,adversarial,small,jump_highs_tagged_cover,mandatory_only,false,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,1.655519625,1.655519625,300.0,5,404,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/jump_highs_tagged_cover__mandatory_only.toml,0922a0ed5b0407bf217443886f0c32a74e9adaad79b710fd7cb1351d7284db81
V2-C-M04-S01,adversarial,small,lightest_safe_first,full_fixed_point_then_reconstruct,false,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,2.638316125,2.638316125,60.0,7,402,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/lightest_safe_first__full_fixed_point_then_reconstruct.toml,e74f81cc7070acd40536e354bb1873177913fc3b44a3aa27d87b37fc24a56661
V2-C-M04-S01,adversarial,small,lightest_safe_first,mandatory_only,true,SOLVED,true,true,8//1,EXACT_FINITE,2//1,6//1,3//1,0.548961083,0.548961083,60.0,6,402,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/lightest_safe_first__mandatory_only.toml,5516aaa73ee0995234507238a74fa1ee67bdafa2af802011fc000d4538af081b
V2-C-M04-S01,adversarial,small,maximum_immediate_burden_release,full_fixed_point_then_reconstruct,false,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,2.961835042,2.961835042,60.0,1,403,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.toml,a6eed34206131216525c74a04ef9384cb8780d0c4b54e4a66dff96ff6335c384
V2-C-M04-S01,adversarial,small,maximum_immediate_burden_release,mandatory_only,true,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,1.149412625,1.149412625,60.0,8,402,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/maximum_immediate_burden_release__mandatory_only.toml,f22319a4b5cf5f449c711c0eff056e48bdbd3499d988d1bf03d78bffd74f801e
V2-C-M04-S01,adversarial,small,minimum_unique_carrier_exposure,full_fixed_point_then_reconstruct,false,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,2.326114791,2.326114791,60.0,3,403,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.toml,992523871fc6bd4d4428ed74eefd2a9d57bd2ed3f1db73947ac0b7652567950e
V2-C-M04-S01,adversarial,small,minimum_unique_carrier_exposure,mandatory_only,true,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,0.243535292,0.243535292,60.0,2,403,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/minimum_unique_carrier_exposure__mandatory_only.toml,8d302e03250cdf3a27d5923e93b32bf7fc70f696866f6f20a24a0f2d5e899b5e
V2-C-M04-S01,adversarial,small,multistart_random_rechecked_deletion_32,full_fixed_point_then_reconstruct,false,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,2.159295625,2.159295625,120.0,1,404,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.toml,db69167718461eff5adacd55996ba6730f4a657949197b3835db85c4b23d2094
V2-C-M04-S01,adversarial,small,multistart_random_rechecked_deletion_32,mandatory_only,true,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,0.557843,0.557843,120.0,8,403,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9050556e782db895202d0fc24a44b3f1e8143168d03dc63397be1fc67b11d0ac
V2-C-M04-S01,adversarial,small,random_order_rechecked_deletion,full_fixed_point_then_reconstruct,false,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,2.641751833,2.641751833,120.0,7,403,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.toml,e9feeb40f63041a60ee5bdeec319ab3aa7e331115c82cc835ce0a926b3ab9477
V2-C-M04-S01,adversarial,small,random_order_rechecked_deletion,mandatory_only,true,SOLVED,true,true,5//1,EXACT_FINITE,2//1,3//1,3//2,0.960918958,0.960918958,120.0,6,403,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/random_order_rechecked_deletion__mandatory_only.toml,13844fe470795282ca20c61c1ac65078200be17e4574c73482083a8ceb78e1bd
V2-C-M04-S01,adversarial,small,requirement_mask_dp,mandatory_only,true,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,0.805804083,0.805804083,300.0,3,404,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/requirement_mask_dp__mandatory_only.toml,bf3cecd7b8806b3e61353ece060337f9083fb1103afc59fc0de3f802dd0e2a0c
V2-C-M04-S01,adversarial,small,weighted_greedy,full_fixed_point_then_reconstruct,false,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,4.045556833,4.045556833,60.0,7,404,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/weighted_greedy__full_fixed_point_then_reconstruct.toml,6f877838075ef69694de1d43f81553fb6a021abd2857fd1c35697f9e9d6a8f3d
V2-C-M04-S01,adversarial,small,weighted_greedy,mandatory_only,true,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,0.172148584,0.172148584,60.0,6,404,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/weighted_greedy__mandatory_only.toml,cb2279f77cf7fb29c1091e0295bbea9172ffb69d523f056e91824b9c34d649a9
V2-C-M04-S01,adversarial,small,weighted_greedy_reverse_delete,full_fixed_point_then_reconstruct,false,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,2.371408292,2.371408292,60.0,3,402,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.toml,dba88bcae5745be261320c5fb32464854abe3401a61a5ebbe06c817634495bcf
V2-C-M04-S01,adversarial,small,weighted_greedy_reverse_delete,mandatory_only,true,SOLVED,true,true,2//1,EXACT_FINITE,2//1,0//1,0//1,0.719730833,0.719730833,60.0,2,402,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/weighted_greedy_reverse_delete__mandatory_only.toml,d223cf7cbd2708f7ae9441b655351a700e2f5d96c8f8c74b7b9515db01d29f38
V2-C-M04-S02,adversarial,medium,cardinality_greedy,full_fixed_point_then_reconstruct,false,SOLVED,true,true,7//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,1//1,1//6,4.445977958,4.445977958,300.0,5,441,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/cardinality_greedy__full_fixed_point_then_reconstruct.toml,e7fe38e670c3b39844581d514b183b3b51f4ba4e74ca21919d28c1a86a2f7db5
V2-C-M04-S02,adversarial,medium,cardinality_greedy,mandatory_only,true,SOLVED,true,true,9//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,3//1,1//2,0.427221625,0.427221625,300.0,4,441,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/cardinality_greedy__mandatory_only.toml,273e69d1b1cac06069f546ea0626469089b81c91ec90120d3d54d9bf9820fda7
V2-C-M04-S02,adversarial,medium,complete_enumeration,mandatory_only,true,IMPLEMENTATION_ERROR,false,false,UNAVAILABLE,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,UNAVAILABLE,UNAVAILABLE,5.873065417,600.0,300.0,6,440,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/complete_enumeration__mandatory_only.toml,2b2c6fcba4847018ba55f74888686b49a96c5f2d98b7063bc95271dbf241614b
V2-C-M04-S02,adversarial,medium,declared_source_order,full_fixed_point_then_reconstruct,false,SOLVED,true,true,7//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,1//1,1//6,4.972096542,4.972096542,300.0,1,440,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/declared_source_order__full_fixed_point_then_reconstruct.toml,7bf8e2637d9fe6e1e3143023ace0ae2a4b3bc967abead68415e47a09a63244b8
V2-C-M04-S02,adversarial,medium,declared_source_order,mandatory_only,true,SOLVED,true,true,12//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,6//1,1//1,0.688346333,0.688346333,300.0,8,439,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/declared_source_order__mandatory_only.toml,678d14414e540c894867687b46f9393a529560226bc01f583be0859f28803d9d
V2-C-M04-S02,adversarial,medium,heaviest_safe_first,full_fixed_point_then_reconstruct,false,SOLVED,true,true,7//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,1//1,1//6,2.777831917,2.777831917,300.0,1,439,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/heaviest_safe_first__full_fixed_point_then_reconstruct.toml,a03077c90955b13e84562dee8960ecdf37399bab6be43c8db208b7d0693f98d2
V2-C-M04-S02,adversarial,medium,heaviest_safe_first,mandatory_only,true,SOLVED,true,true,7//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,1//1,1//6,0.719778709,0.719778709,300.0,8,438,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/heaviest_safe_first__mandatory_only.toml,ff7fd80017db05adbeb299d377d378f7cd60565c41b7c77034d462a59cab2d2a
V2-C-M04-S02,adversarial,medium,jump_highs_tagged_cover,full_fixed_point,true,SOLVED,true,true,6//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,0//1,0//1,3.990752917,3.990752917,900.0,8,440,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/jump_highs_tagged_cover__full_fixed_point.toml,09f90bd79c239ab8965b2dcd253bd1bbc6da5df885d86f5e4b331baa9c81c706
V2-C-M04-S02,adversarial,medium,jump_highs_tagged_cover,mandatory_only,false,SOLVED,true,true,6//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,0//1,0//1,1.806870166,1.806870166,900.0,1,441,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/jump_highs_tagged_cover__mandatory_only.toml,9425aaf1a2b4cffd73e9a39157abf038bba5325f86c4145572896f471a5818a7
V2-C-M04-S02,adversarial,medium,lightest_safe_first,full_fixed_point_then_reconstruct,false,SOLVED,true,true,7//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,1//1,1//6,3.560003667,3.560003667,300.0,3,439,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/lightest_safe_first__full_fixed_point_then_reconstruct.toml,1a8744d9458caa77bf02325c7c038cdcb30114f7406acd1704f2ceb09caa809e
V2-C-M04-S02,adversarial,medium,lightest_safe_first,mandatory_only,true,SOLVED,true,true,24//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,18//1,3//1,0.741888667,0.741888667,300.0,2,439,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/lightest_safe_first__mandatory_only.toml,f3ec430e7851afdb0991b054c9ca2f674fd7eab710b62ad185b0bb8864097768
V2-C-M04-S02,adversarial,medium,maximum_immediate_burden_release,full_fixed_point_then_reconstruct,false,SOLVED,true,true,7//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,1//1,1//6,4.738197584,4.738197584,300.0,5,439,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.toml,67342353d75bfa311562ef2767211fa47ff6ae24918ed82231bb184e5795a0ba
V2-C-M04-S02,adversarial,medium,maximum_immediate_burden_release,mandatory_only,true,SOLVED,true,true,7//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,1//1,1//6,0.505683916,0.505683916,300.0,4,439,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/maximum_immediate_burden_release__mandatory_only.toml,d3e8cdd18d085121b26e446495f2b37496aa8671d5a106533147040486c7d55f
V2-C-M04-S02,adversarial,medium,minimum_unique_carrier_exposure,full_fixed_point_then_reconstruct,false,SOLVED,true,true,7//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,1//1,1//6,3.212428625,3.212428625,300.0,7,439,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.toml,5f82ce60c69548a25126bea38814b3238cb2e3a307d9f025a49fc60936a856d0
V2-C-M04-S02,adversarial,medium,minimum_unique_carrier_exposure,mandatory_only,true,SOLVED,true,true,7//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,1//1,1//6,0.58086,0.58086,300.0,6,439,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/minimum_unique_carrier_exposure__mandatory_only.toml,8d04248940757b6b7c659c0bd29c3e2ca93512d92605d05ab8890f3a09e5f90d
V2-C-M04-S02,adversarial,medium,multistart_random_rechecked_deletion_32,full_fixed_point_then_reconstruct,false,SOLVED,true,true,6//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,0//1,0//1,4.426418875,4.426418875,600.0,5,440,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.toml,905e8476dc6543b6249cc0dae2e8b93689b9ec2f6c346dd196cb2ad811db4758
V2-C-M04-S02,adversarial,medium,multistart_random_rechecked_deletion_32,mandatory_only,true,SOLVED,true,true,6//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,0//1,0//1,1.173594042,1.173594042,600.0,4,440,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/multistart_random_rechecked_deletion_32__mandatory_only.toml,d804d2429ddef4f044952e6168cad2655eea636d2866cfcb08081fdb5df59a19
V2-C-M04-S02,adversarial,medium,random_order_rechecked_deletion,full_fixed_point_then_reconstruct,false,SOLVED,true,true,6//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,0//1,0//1,4.328041417,4.328041417,600.0,3,440,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.toml,228c43279e2054182bbe35b958473b269fc39ef634dbcb3670d7698839205360
V2-C-M04-S02,adversarial,medium,random_order_rechecked_deletion,mandatory_only,true,SOLVED,true,true,10//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,4//1,2//3,1.007320083,1.007320083,600.0,2,440,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/random_order_rechecked_deletion__mandatory_only.toml,2fcde867ec2a27536f913c83076872c41be5fb390bd67d628b842c6ff2f3ba08
V2-C-M04-S02,adversarial,medium,requirement_mask_dp,mandatory_only,true,SOLVED,true,true,6//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,0//1,0//1,0.541754625,0.541754625,300.0,7,440,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/requirement_mask_dp__mandatory_only.toml,362f52de3c22bd0a07e4e6c06cff98054c659cb28b5e65694e2bf1dd1b5f9b02
V2-C-M04-S02,adversarial,medium,weighted_greedy,full_fixed_point_then_reconstruct,false,SOLVED,true,true,7//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,1//1,1//6,3.4138365,3.4138365,300.0,3,441,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/weighted_greedy__full_fixed_point_then_reconstruct.toml,bf299594e6096681f6753e654b4eda06567d4a3db3837c77bc5e72cc539e794d
V2-C-M04-S02,adversarial,medium,weighted_greedy,mandatory_only,true,SOLVED,true,true,7//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,1//1,1//6,0.703179375,0.703179375,300.0,2,441,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/weighted_greedy__mandatory_only.toml,51c8ed01ee82b21cfa9241c5a2a426f797eef45909e55b9b8f2ad3a835ded7d8
V2-C-M04-S02,adversarial,medium,weighted_greedy_reverse_delete,full_fixed_point_then_reconstruct,false,SOLVED,true,true,7//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,1//1,1//6,4.485552375,4.485552375,300.0,7,438,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.toml,1a62f3566786d73c20b1f19692adc9f6139080b12c906d1f9c68a11718551bbf
V2-C-M04-S02,adversarial,medium,weighted_greedy_reverse_delete,mandatory_only,true,SOLVED,true,true,7//1,MIP_OPTIMAL_EXACTLY_RECHECKED,6//1,1//1,1//6,0.507595875,0.507595875,300.0,6,438,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/weighted_greedy_reverse_delete__mandatory_only.toml,fb42c6f8dabcb421d48e989656aa347cab540342ff98dcd4747caf3dfc010637
V2-C-M04-S03,adversarial,large,cardinality_greedy,full_fixed_point_then_reconstruct,false,SOLVED,true,true,18//1,MIP_OPTIMAL_EXACTLY_RECHECKED,16//1,2//1,1//8,4.407975875,4.407975875,600.0,7,80,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S03/cardinality_greedy__full_fixed_point_then_reconstruct.toml,97b71ce72c255b91e18db03b4dddd381d8202cb120e19e867d5b47c09bb4b822
V2-C-M04-S03,adversarial,large,cardinality_greedy,mandatory_only,true,SOLVED,true,true,19//1,MIP_OPTIMAL_EXACTLY_RECHECKED,16//1,3//1,3//16,0.554969,0.554969,600.0,6,80,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S03/cardinality_greedy__mandatory_only.toml,f047fed9e03a9a4061f7fea18605fbab4e2c8a476b13a3d93a54c352b7e524eb
V2-C-M04-S03,adversarial,large,declared_source_order,full_fixed_point_then_reconstruct,false,SOLVED,true,true,18//1,MIP_OPTIMAL_EXACTLY_RECHECKED,16//1,2//1,1//8,4.611733042,4.611733042,600.0,3,82,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S03/declared_source_order__full_fixed_point_then_reconstruct.toml,35a0cdea4e45845e27c38f9196debe55506fcf64b0d5d598059e635dddc9e3f9
V2-C-M04-S03,adversarial,large,declared_source_order,mandatory_only,true,SOLVED,true,true,27//1,MIP_OPTIMAL_EXACTLY_RECHECKED,16//1,11//1,11//16,0.61380925,0.61380925,600.0,2,82,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S03/declared_source_order__mandatory_only.toml,47eb0fd6d87cdae3995ea28e4cf965ae877846fd0b292d26240ed98d3852ef93
V2-C-M04-S03,adversarial,large,heaviest_safe_first,full_fixed_point_then_reconstruct,false,SOLVED,true,true,18//1,MIP_OPTIMAL_EXACTLY_RECHECKED,16//1,2//1,1//8,6.838840083,6.838840083,600.0,3,81,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S03/heaviest_safe_first__full_fixed_point_then_reconstruct.toml,610a2ba2f7ed3cd373fa375b4444992956bdefb5e00b4c190a35cec44b2ca999
V2-C-M04-S03,adversarial,large,heaviest_safe_first,mandatory_only,true,SOLVED,true,true,18//1,MIP_OPTIMAL_EXACTLY_RECHECKED,16//1,2//1,1//8,1.447655792,1.447655792,600.0,2,81,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S03/heaviest_safe_first__mandatory_only.toml,41ed3a5d4555385271a658ebe802eb26238721887434eb69ce0ca68c0119777a
V2-C-M04-S03,adversarial,large,jump_highs_tagged_cover,full_fixed_point,true,SOLVED,true,true,16//1,MIP_OPTIMAL_EXACTLY_RECHECKED,16//1,0//1,0//1,8.977053,8.977053,1800.0,8,82,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S03/jump_highs_tagged_cover__full_fixed_point.toml,6382b9ac99b05732a41d81391c73d28c35477d0b12a3f2e7586ce31f7167d8a9
V2-C-M04-S03,adversarial,large,jump_highs_tagged_cover,mandatory_only,false,SOLVED,true,true,16//1,MIP_OPTIMAL_EXACTLY_RECHECKED,16//1,0//1,0//1,1.680937125,1.680937125,1800.0,3,80,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S03/jump_highs_tagged_cover__mandatory_only.toml,e7c931cfce64c2bddc58e387c10153a1cfc792b5b2ca2aeb0e2b6317b84bec18
V2-C-M04-S03,adversarial,large,lightest_safe_first,full_fixed_point_then_reconstruct,false,SOLVED,true,true,18//1,MIP_OPTIMAL_EXACTLY_RECHECKED,16//1,2//1,1//8,4.102922333,4.102922333,600.0,5,81,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S03/lightest_safe_first__full_fixed_point_then_reconstruct.toml,1fffe2e3e406b0ce58192dbba3ae36172ea2dd2e71792d2c60ffb0470be4f094
V2-C-M04-S03,adversarial,large,lightest_safe_first,mandatory_only,true,SOLVED,true,true,64//1,MIP_OPTIMAL_EXACTLY_RECHECKED,16//1,48//1,3//1,0.96791175,0.96791175,600.0,4,81,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S03/lightest_safe_first__mandatory_only.toml,8e74375128ceb6d54aab9a3dc831e6e4d0b905dc6a7fae1bec579c86259fc00d
V2-C-M04-S03,adversarial,large,maximum_immediate_burden_release,full_fixed_point_then_reconstruct,false,SOLVED,true,true,18//1,MIP_OPTIMAL_EXACTLY_RECHECKED,16//1,2//1,1//8,5.574828625,5.574828625,600.0,7,81,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S03/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.toml,1311ba0081649970fa79e35b1145af690fc07d2f58abdcbb3d1332492161dd2a
