instance_id,algorithm_id,relative_gap,par2_seconds,solved,record_path,record_sha256
V2-B-N192-R064-C04-X01,minimum_unique_carrier_exposure,0//1,6.32403325,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C04-X01/minimum_unique_carrier_exposure__mandatory_only.toml,cfb114be21fcbab1e86b07c53f80b31c87b0e19efcd445e7ecd161a9d1c8037c
V2-B-N192-R064-C04-X01,multistart_random_rechecked_deletion_32,0//1,183.022534833,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C04-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,f7faddff58328d5230e7ab11183521d5a47e822f3ae95d90e621f8ea5a438346
V2-B-N192-R064-C04-X01,random_order_rechecked_deletion,4//1,6.472195667,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C04-X01/random_order_rechecked_deletion__mandatory_only.toml,3b3daf7a5290b7d944f5e6748462396d31e8e17bb8a7151cc00bc1a840d885b0
V2-B-N192-R064-C04-X01,weighted_greedy,0//1,0.602598959,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C04-X01/weighted_greedy__mandatory_only.toml,8b4edb98188f4277e7dad3601e000029e3f0ef6dcfe13026e32d081bda0545a6
V2-B-N192-R064-C04-X01,weighted_greedy_reverse_delete,0//1,0.763707,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C04-X01/weighted_greedy_reverse_delete__mandatory_only.toml,8d14726fb74cccda728b0693fd6bb58f8784a7ead82377831412c48d71703a8f
V2-B-N192-R064-C04-X02,cardinality_greedy,1//1,1.324150833,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C04-X02/cardinality_greedy__mandatory_only.toml,266931b020801c6d2bbe50baaf570dff18b9147cfc06dbe9d9193e75f7fe0f2f
V2-B-N192-R064-C04-X02,declared_source_order,5//1,5.797778542,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C04-X02/declared_source_order__mandatory_only.toml,8c593f0409d783794d950d3f070751dbd7e01ae0f5218eccd8f52e3848828524
V2-B-N192-R064-C04-X02,heaviest_safe_first,0//1,7.552934625,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C04-X02/heaviest_safe_first__mandatory_only.toml,e7a239fa64a6ffa26f1527a48ee84338111b618d080a8885baa9c1d5d85df371
V2-B-N192-R064-C04-X02,lightest_safe_first,15//1,6.758298375,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C04-X02/lightest_safe_first__mandatory_only.toml,53a288761702c44e3221d07d14c6f917a2ff1db6a7c46ce086cfaac59ee00f86
V2-B-N192-R064-C04-X02,maximum_immediate_burden_release,0//1,6.864853792,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C04-X02/maximum_immediate_burden_release__mandatory_only.toml,9700a81b166df6facc549e61ad680c00f4d2b3d7769986707e22ec7f3ee44494
V2-B-N192-R064-C04-X02,minimum_unique_carrier_exposure,0//1,6.604003333,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C04-X02/minimum_unique_carrier_exposure__mandatory_only.toml,9897cdf7c33f86e0f773971c569793ae2d89d36d5a7b34232fcf76ebac1d2dd0
V2-B-N192-R064-C04-X02,multistart_random_rechecked_deletion_32,1//2,204.647555875,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C04-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,2b86f64deac9c9ceed2e8b21e0e53316d3703ad25ee6619fe03c065e57644214
V2-B-N192-R064-C04-X02,random_order_rechecked_deletion,15//1,6.408766916,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C04-X02/random_order_rechecked_deletion__mandatory_only.toml,978a3e174b26a54d4d80ca55eaceba9d70f893bbf0d62811572342f96b9938fc
V2-B-N192-R064-C04-X02,weighted_greedy,0//1,0.588625166,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C04-X02/weighted_greedy__mandatory_only.toml,a24d3a1d4cd1e8c3cc5e8b4eef1cc91a073a9ae84f3a38adc84e552821188d95
V2-B-N192-R064-C04-X02,weighted_greedy_reverse_delete,0//1,0.733670292,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C04-X02/weighted_greedy_reverse_delete__mandatory_only.toml,a12828f643ef5554ca8c117bba47c5586c441cb78ae8e59bca5c75b25da4edc1
V2-B-N192-R064-C05-X01,cardinality_greedy,2//3,0.574302375,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C05-X01/cardinality_greedy__mandatory_only.toml,4fd5b7e9fae78ec965f8999763bfc585a500b3d028dbee82f89c8ccf70270c28
V2-B-N192-R064-C05-X01,declared_source_order,22//3,4.167777959,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C05-X01/declared_source_order__mandatory_only.toml,c3ed61e6d32950c6571eb6e171e609057579da3f04983224112c39b6f137a31d
V2-B-N192-R064-C05-X01,heaviest_safe_first,0//1,5.3073445,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C05-X01/heaviest_safe_first__mandatory_only.toml,a8ba72984728a1bbe6408340d9a291d808186a3566de4381e9eee2c20252f990
V2-B-N192-R064-C05-X01,lightest_safe_first,61//3,4.968333041,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C05-X01/lightest_safe_first__mandatory_only.toml,6e23e6986dbac7bfd1bae6987ab05beeffe74163a20d6dde6850bb8568514cbd
V2-B-N192-R064-C05-X01,maximum_immediate_burden_release,0//1,5.301659125,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C05-X01/maximum_immediate_burden_release__mandatory_only.toml,bcc009c6b7a5aeacc4d45b0edd51d6dc96171876f7e838da2945721d68da5ece
V2-B-N192-R064-C05-X01,minimum_unique_carrier_exposure,0//1,4.286174042,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C05-X01/minimum_unique_carrier_exposure__mandatory_only.toml,ff35c2ba809fa3b91685fb545ce03f132a2568ca626b163e52433cac67c2ac37
V2-B-N192-R064-C05-X01,multistart_random_rechecked_deletion_32,2//3,165.741712667,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C05-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,cc9799e64ba9d63354dda490e11d9a8015bec859954ca54926f75732132df68b
V2-B-N192-R064-C05-X01,random_order_rechecked_deletion,2//1,7.647074167,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C05-X01/random_order_rechecked_deletion__mandatory_only.toml,551baee319ce663a130a0943896c1228b77de881ed546006080583813b6c48aa
V2-B-N192-R064-C05-X01,weighted_greedy,0//1,0.757977,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C05-X01/weighted_greedy__mandatory_only.toml,523ab39a1f56aa7a2e5bd90dd1dfae6535fd52af5368be468a28dd1f5b994da3
V2-B-N192-R064-C05-X01,weighted_greedy_reverse_delete,0//1,0.855911584,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C05-X01/weighted_greedy_reverse_delete__mandatory_only.toml,28cbfa5cc315361606b68d508be331c668de29d5f7cb7c4b8ed7c790030474b3
V2-B-N192-R064-C05-X02,cardinality_greedy,5//3,0.96028275,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C05-X02/cardinality_greedy__mandatory_only.toml,03b6a59371f31606580624ebf085fbc0e6c883445d6fb5c6c2dff9cfd8363c58
V2-B-N192-R064-C05-X02,declared_source_order,14//3,4.327783334,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C05-X02/declared_source_order__mandatory_only.toml,c145c1bc7294a34419cb003aec61fe4191e94b089d995ccb88ecb53dddaf44dc
V2-B-N192-R064-C05-X02,heaviest_safe_first,0//1,4.981439625,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C05-X02/heaviest_safe_first__mandatory_only.toml,f28df5a77a6d6542f672a7197b436ae62c0dee3478ef402a9949261332f5ccf0
V2-B-N192-R064-C05-X02,lightest_safe_first,61//3,4.691240333,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C05-X02/lightest_safe_first__mandatory_only.toml,fe093b78af7aeca3d8e0f0257b20f5d86946c11043bf20c1b85d666b98c10111
V2-B-N192-R064-C05-X02,maximum_immediate_burden_release,0//1,4.136989583,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C05-X02/maximum_immediate_burden_release__mandatory_only.toml,78af58ad106997272b104e391991070471fcdccd12478951cbfefc97c1383673
V2-B-N192-R064-C05-X02,minimum_unique_carrier_exposure,0//1,4.687563,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C05-X02/minimum_unique_carrier_exposure__mandatory_only.toml,51aa6bed8b86bff7320e6408c3948092e653c9e251119e95853f09ffbe93d3df
V2-B-N192-R064-C05-X02,multistart_random_rechecked_deletion_32,8//3,122.42181175,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C05-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,b5e1e82dcd9cf688c95951e6853534669e5fe153dfa711213aacc332e4de08b1
V2-B-N192-R064-C05-X02,random_order_rechecked_deletion,20//3,6.100313875,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C05-X02/random_order_rechecked_deletion__mandatory_only.toml,5475584b90e87aa78661a680e31439831203e1a7aaa0b418aadccd50775ca67f
V2-B-N192-R064-C05-X02,weighted_greedy,0//1,0.503217167,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C05-X02/weighted_greedy__mandatory_only.toml,5bc7e59bc6483721ad31fd8b00ce42601bc10bab75597d734ec27a3362f3dd8f
V2-B-N192-R064-C05-X02,weighted_greedy_reverse_delete,0//1,0.548895458,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C05-X02/weighted_greedy_reverse_delete__mandatory_only.toml,fdeb018cf9355d5f214b50ae8d230ef7916f07605e70b5ca345910abed90e5ec
V2-B-N192-R064-C06-X01,cardinality_greedy,1//9,1.371384917,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X01/cardinality_greedy__mandatory_only.toml,4a5b2830d41d2364cc1c8ff66c56a6184d307eff852cf84a94fbd0cd5adf56d0
V2-B-N192-R064-C06-X01,declared_source_order,0//1,5.389608542,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X01/declared_source_order__mandatory_only.toml,00bfc04344a3a753dd20782359a96d7f8a5522f5377a5757ae3c291ce907cb49
V2-B-N192-R064-C06-X01,heaviest_safe_first,0//1,5.497357667,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X01/heaviest_safe_first__mandatory_only.toml,f7507cdb77a4867b4a82cb5fb93d06dff74ca370901a83bb93d160c75e8da4c9
V2-B-N192-R064-C06-X01,lightest_safe_first,1//9,5.237278458,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X01/lightest_safe_first__mandatory_only.toml,34e56ad6d64c7141df50f677ce6a5b22c70fee8e2cf71bad7513c417ec16f697
V2-B-N192-R064-C06-X01,maximum_immediate_burden_release,0//1,6.348103125,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X01/maximum_immediate_burden_release__mandatory_only.toml,9d926970e2f22c96068106b35d5e035e1568d513832674095b548d9de808ce8f
V2-B-N192-R064-C06-X01,minimum_unique_carrier_exposure,0//1,5.118256541,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X01/minimum_unique_carrier_exposure__mandatory_only.toml,3ad185c5358d11adab1d805eff68a129ce21705764ead8d6c568dbff82a04608
V2-B-N192-R064-C06-X01,multistart_random_rechecked_deletion_32,0//1,161.649830959,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,8ce999f2c42c2c00d3a330e3428ae8e04b367c3462f6ee490e7838e62bb6b6e1
V2-B-N192-R064-C06-X01,random_order_rechecked_deletion,1//18,4.296745625,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X01/random_order_rechecked_deletion__mandatory_only.toml,292aeabe51b8115d3d30d91eb1df3bf3de121fc5147b0fc4c43a995333836dc0
V2-B-N192-R064-C06-X01,weighted_greedy,0//1,0.286915292,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X01/weighted_greedy__mandatory_only.toml,16a846106d8d4dcaa1e3a712d27e30342a5bd681f1960521c9459732dda0b018
V2-B-N192-R064-C06-X01,weighted_greedy_reverse_delete,0//1,0.629281542,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X01/weighted_greedy_reverse_delete__mandatory_only.toml,2c742132a0ec1b09c947cbe72d6a8b4ad87137722296e2fd99412ea6ff57e170
V2-B-N192-R064-C06-X02,cardinality_greedy,0//1,0.667262667,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/cardinality_greedy__mandatory_only.toml,d5980f1f5d3f2bae1ba09a0a78e31a4aefeae9cd85bd977f006105d8751e0d09
V2-B-N192-R064-C06-X02,declared_source_order,0//1,5.778522375,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/declared_source_order__mandatory_only.toml,3883f48a6fbb7574731470fc289df5a32f7e47cb8a2267d91539d1ebffeb18e9
V2-B-N192-R064-C06-X02,heaviest_safe_first,0//1,5.734679,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/heaviest_safe_first__mandatory_only.toml,9544ab2fc3ca57af502d03dda8acea170080d2fcc005819a4d4b90c7bc1b360c
V2-B-N192-R064-C06-X02,lightest_safe_first,2//19,5.073943792,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/lightest_safe_first__mandatory_only.toml,7be5845fd5d99d6bcf2b3e2c6fbcfcb4bf09fe55183d3bec5dbf19b013813cd2
V2-B-N192-R064-C06-X02,maximum_immediate_burden_release,0//1,6.310850208,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/maximum_immediate_burden_release__mandatory_only.toml,f672173f72a21d008d95aac087dbe10d60f3a547fce698eb34c2fd1198de83bb
V2-B-N192-R064-C06-X02,minimum_unique_carrier_exposure,0//1,5.496976,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/minimum_unique_carrier_exposure__mandatory_only.toml,e422902c2cbe6aba528bfaa88a46582597728e36c5aed8657aa676fe9fe90382
V2-B-N192-R064-C06-X02,multistart_random_rechecked_deletion_32,0//1,151.665364458,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,289413ee2b9ca22d5844511f025853fd84d617bea5a9ed4a746e9a298c7c445c
V2-B-N192-R064-C06-X02,random_order_rechecked_deletion,0//1,6.316556583,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/random_order_rechecked_deletion__mandatory_only.toml,75fdae9ce84b68c4172a12bf4001a30f41c1fa6433067de4d1ff833aabc34310
V2-B-N192-R064-C06-X02,weighted_greedy,0//1,0.535814167,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/weighted_greedy__mandatory_only.toml,1b81eb6d694ae7a97ce95f0dfa2427a7caf616f7e8cc1c56baba7d5b822ec104
V2-B-N192-R064-C06-X02,weighted_greedy_reverse_delete,0//1,0.645206708,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C06-X02/weighted_greedy_reverse_delete__mandatory_only.toml,6d84bbc25589529df17908aab85aa3ed6a27c89b4a3b77f79e2c3438b5d9047d
V2-B-N192-R064-C07-X01,cardinality_greedy,1//23,0.965507209,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/cardinality_greedy__mandatory_only.toml,8ef607f0091a5aa1129c0bcae001a31c1e638ebf4b9103576743300413f14b22
V2-B-N192-R064-C07-X01,declared_source_order,0//1,6.546508,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/declared_source_order__mandatory_only.toml,19fdb52142aa81d1faa2439f005a65252f9ca6acad06872ae5838d8b9f8a4ccf
V2-B-N192-R064-C07-X01,heaviest_safe_first,0//1,5.912581542,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/heaviest_safe_first__mandatory_only.toml,727208cd5ad80f6d053101d7461e5b049c633b475f848dd46a318e04dcdd226d
V2-B-N192-R064-C07-X01,lightest_safe_first,0//1,5.324785375,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/lightest_safe_first__mandatory_only.toml,2b0bae8d9be5d5de488312c4eb01733d3900504eedb3059b8c3040a0eda770ad
V2-B-N192-R064-C07-X01,maximum_immediate_burden_release,0//1,6.739155625,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/maximum_immediate_burden_release__mandatory_only.toml,ace4b004943f3648fdfcccee71d4fe5720c1bc068e762ded73e09e41b7ae5b09
V2-B-N192-R064-C07-X01,minimum_unique_carrier_exposure,0//1,5.054801208,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/minimum_unique_carrier_exposure__mandatory_only.toml,1d447147a7bf03d3e90ca6b39126f96e756e4f83b2d2f180b2e265b414b9decb
V2-B-N192-R064-C07-X01,multistart_random_rechecked_deletion_32,0//1,208.141796334,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,5499e688b20b0931640ad41b4eb646828c61606583619f823e308b2be55c885b
V2-B-N192-R064-C07-X01,random_order_rechecked_deletion,0//1,6.213359042,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/random_order_rechecked_deletion__mandatory_only.toml,afd47b8287de89f27d6a2ce9cac7f6623b28d0b8f05a1cd109f7560e0e88259a
V2-B-N192-R064-C07-X01,weighted_greedy,1//46,0.784950292,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/weighted_greedy__mandatory_only.toml,d8ea82c1660cfcd5531016e2793521bdeb96b2342c2cbbe6b7d78418bf6cd3d6
V2-B-N192-R064-C07-X01,weighted_greedy_reverse_delete,0//1,1.634249458,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X01/weighted_greedy_reverse_delete__mandatory_only.toml,89b5b968ff14f7a3002a036dcbb51a137eb43df26bdd5d8118beaaefdc983b8f
V2-B-N192-R064-C07-X02,cardinality_greedy,8//53,0.769841125,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/cardinality_greedy__mandatory_only.toml,6785e3eda6be9ddbcfbecdc661a89831e04b9c7da3c42f5d3315842a46cb21fc
V2-B-N192-R064-C07-X02,declared_source_order,0//1,6.3028795,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/declared_source_order__mandatory_only.toml,449948858aadcab97207b78f5c79cf28e6f523d5aa2052cb423851b4e641fdf3
V2-B-N192-R064-C07-X02,heaviest_safe_first,0//1,7.906742834,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/heaviest_safe_first__mandatory_only.toml,7a50a5c1166fc662b214359a0e33c81e05ed1a3e381d46808a24ad67674ebba6
V2-B-N192-R064-C07-X02,lightest_safe_first,0//1,7.117737542,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/lightest_safe_first__mandatory_only.toml,864a54bcd33ed02bc7ba38b4ee5c5353459b8cdb957827ddd52421397c305402
V2-B-N192-R064-C07-X02,maximum_immediate_burden_release,0//1,9.592541292,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/maximum_immediate_burden_release__mandatory_only.toml,b9b6d2161a6fe651000cdf719a09e0e3d1a6e6f00096d86ef4277ccb02f6ed19
V2-B-N192-R064-C07-X02,minimum_unique_carrier_exposure,0//1,6.043470709,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/minimum_unique_carrier_exposure__mandatory_only.toml,a3210892c91ba6a9f32cef524fee3f7f4b1618f99030f804c1182096d01620c0
V2-B-N192-R064-C07-X02,multistart_random_rechecked_deletion_32,0//1,206.028634333,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,8b12a2092baba2b60fefd036bd97e975f3885e23757194acd198ef970dc0e37b
V2-B-N192-R064-C07-X02,random_order_rechecked_deletion,0//1,6.773941,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/random_order_rechecked_deletion__mandatory_only.toml,dbd7f8266eb436ae5541aceb4848aed904960fd8643f86e82a062a2841071a6f
V2-B-N192-R064-C07-X02,weighted_greedy,2//53,0.325110833,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/weighted_greedy__mandatory_only.toml,13e571ba5527fd505ba4c15e7fa0783f99b859d2e7704d22ff2b2a1e571dacc5
V2-B-N192-R064-C07-X02,weighted_greedy_reverse_delete,0//1,0.830945583,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C07-X02/weighted_greedy_reverse_delete__mandatory_only.toml,0353b194e2f33d07006178c9a6f67559f0edb060810f5fe4b5b6398854ab28c6
V2-B-N192-R064-C08-X01,cardinality_greedy,1//2,0.247854125,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/cardinality_greedy__mandatory_only.toml,fc050b5839cb219709302219f46f4bb336892a1dacaeb68dc05686b15f81387e
V2-B-N192-R064-C08-X01,declared_source_order,1//1,6.9322635,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/declared_source_order__mandatory_only.toml,f97c599ca1a76ef0d693a43765c2d15d2644ccc15b75d46719127b204e8fb4f2
V2-B-N192-R064-C08-X01,heaviest_safe_first,0//1,6.375764875,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/heaviest_safe_first__mandatory_only.toml,ab6b2796f9cd6de0f00b7423a11e9dfe8373277255d02bf482a887c0efea77ee
V2-B-N192-R064-C08-X01,lightest_safe_first,2//1,6.099481458,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/lightest_safe_first__mandatory_only.toml,0e8ef35c2ddabea9cd6c6cde89c3af4ee8942f609dfa0fefec7b3eb9e777b9cf
V2-B-N192-R064-C08-X01,maximum_immediate_burden_release,0//1,6.018790625,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/maximum_immediate_burden_release__mandatory_only.toml,4a4c88bf27b6bebc96252e969c5c7e38f0cb1d5e9e55dff010b106edafbb71f6
V2-B-N192-R064-C08-X01,minimum_unique_carrier_exposure,0//1,6.025774,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/minimum_unique_carrier_exposure__mandatory_only.toml,daf410701599b26d1d4211156af62963c42da25f7492c298d0f3b33603cd0451
V2-B-N192-R064-C08-X01,multistart_random_rechecked_deletion_32,0//1,183.516479458,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,d01995fb6097abdb873b40ff78625d145010833075313bd3c6548f89661a264a
V2-B-N192-R064-C08-X01,random_order_rechecked_deletion,3//2,5.364753208,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/random_order_rechecked_deletion__mandatory_only.toml,e79e62f637792347c8102c2982a56efa6c0c892d1086f9eba7f4a43fb17b75b9
V2-B-N192-R064-C08-X01,weighted_greedy,0//1,0.678653375,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/weighted_greedy__mandatory_only.toml,0c18b69779a3c781e0f8f5438e11700936e21d76ad530de1d7163a104dd00630
V2-B-N192-R064-C08-X01,weighted_greedy_reverse_delete,0//1,0.976900958,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X01/weighted_greedy_reverse_delete__mandatory_only.toml,2c81613ef48e1bfc56268b1ebccdffb835e6851926a2781827009abafaa57ed0
V2-B-N192-R064-C08-X02,cardinality_greedy,3//2,0.892124541,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/cardinality_greedy__mandatory_only.toml,cf44289fb93546fab6a4b486dfe24c897a39f9cef7068852dc16092679bffe8b
V2-B-N192-R064-C08-X02,declared_source_order,1//1,6.112643333,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/declared_source_order__mandatory_only.toml,34c009171cc98182e5f7b22abae9e87e482e83b2a3f1efe8c060b57ec2c25903
V2-B-N192-R064-C08-X02,heaviest_safe_first,0//1,5.642159583,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/heaviest_safe_first__mandatory_only.toml,9a89c1b066095f8d771e13447581a4f0a0784ce8ffbcdcbcd24a4862cbd538e8
V2-B-N192-R064-C08-X02,lightest_safe_first,2//1,6.555674708,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/lightest_safe_first__mandatory_only.toml,bcc1d04a10f2a9323b47b8b2010cd34ec1801dab8c2c52476a2e6b69a36726da
V2-B-N192-R064-C08-X02,maximum_immediate_burden_release,0//1,5.833833834,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/maximum_immediate_burden_release__mandatory_only.toml,ff73123ac5870e1fe74f3561b65694f2f811f0c177884dba8e3ffdd001a02484
V2-B-N192-R064-C08-X02,minimum_unique_carrier_exposure,0//1,5.423080708,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/minimum_unique_carrier_exposure__mandatory_only.toml,9a65fbc602c9638185f21f3f0d0ebfbaf8c0c5a4f8247ac4387cc7ea59b6217c
V2-B-N192-R064-C08-X02,multistart_random_rechecked_deletion_32,0//1,180.265330209,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,6e38cffd654d3be5f7bd9646b76c0ce1d6e8e385cdb29f753c727f05828132bb
V2-B-N192-R064-C08-X02,random_order_rechecked_deletion,1//1,4.821101458,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/random_order_rechecked_deletion__mandatory_only.toml,b0edf015409c21cc2bf403d8dd86c51e7a84d2a665904ae9db8608629218cd22
V2-B-N192-R064-C08-X02,weighted_greedy,0//1,0.853075792,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/weighted_greedy__mandatory_only.toml,646ecbf02eee8bc456e33322e7a41a74ddc3bcee8a1ac82a7d7e57f0a62730ec
V2-B-N192-R064-C08-X02,weighted_greedy_reverse_delete,0//1,0.93017175,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C08-X02/weighted_greedy_reverse_delete__mandatory_only.toml,b2a997b17d35cd65af88a7953cbb07d00c9ffc367cc9e85ecdd6851acf3905ba
