instance_id,family,size,start_index,exact_burden,relative_to_first,selected_best,record_path,record_sha256
V2-B-N192-R064-C12-X01,structured,N192-R64,17,6//1,6//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,a6def7a624d586b851105ea20e12ce415d31f9188072504e21a34fc1632ba8e2
V2-B-N192-R064-C12-X01,structured,N192-R64,18,16//1,16//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,a6def7a624d586b851105ea20e12ce415d31f9188072504e21a34fc1632ba8e2
V2-B-N192-R064-C12-X01,structured,N192-R64,19,8//1,8//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,a6def7a624d586b851105ea20e12ce415d31f9188072504e21a34fc1632ba8e2
V2-B-N192-R064-C12-X01,structured,N192-R64,20,8//1,8//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,a6def7a624d586b851105ea20e12ce415d31f9188072504e21a34fc1632ba8e2
V2-B-N192-R064-C12-X01,structured,N192-R64,21,12//1,12//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,a6def7a624d586b851105ea20e12ce415d31f9188072504e21a34fc1632ba8e2
V2-B-N192-R064-C12-X01,structured,N192-R64,22,16//1,16//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,a6def7a624d586b851105ea20e12ce415d31f9188072504e21a34fc1632ba8e2
V2-B-N192-R064-C12-X01,structured,N192-R64,23,8//1,8//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,a6def7a624d586b851105ea20e12ce415d31f9188072504e21a34fc1632ba8e2
V2-B-N192-R064-C12-X01,structured,N192-R64,24,10//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,a6def7a624d586b851105ea20e12ce415d31f9188072504e21a34fc1632ba8e2
V2-B-N192-R064-C12-X01,structured,N192-R64,25,16//1,16//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,a6def7a624d586b851105ea20e12ce415d31f9188072504e21a34fc1632ba8e2
V2-B-N192-R064-C12-X01,structured,N192-R64,26,22//1,22//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,a6def7a624d586b851105ea20e12ce415d31f9188072504e21a34fc1632ba8e2
V2-B-N192-R064-C12-X01,structured,N192-R64,27,16//1,16//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,a6def7a624d586b851105ea20e12ce415d31f9188072504e21a34fc1632ba8e2
V2-B-N192-R064-C12-X01,structured,N192-R64,28,1//1,1//5,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,a6def7a624d586b851105ea20e12ce415d31f9188072504e21a34fc1632ba8e2
V2-B-N192-R064-C12-X01,structured,N192-R64,29,8//1,8//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,a6def7a624d586b851105ea20e12ce415d31f9188072504e21a34fc1632ba8e2
V2-B-N192-R064-C12-X01,structured,N192-R64,30,16//1,16//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,a6def7a624d586b851105ea20e12ce415d31f9188072504e21a34fc1632ba8e2
V2-B-N192-R064-C12-X01,structured,N192-R64,31,8//1,8//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,a6def7a624d586b851105ea20e12ce415d31f9188072504e21a34fc1632ba8e2
V2-B-N192-R064-C12-X01,structured,N192-R64,32,2//1,2//5,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,a6def7a624d586b851105ea20e12ce415d31f9188072504e21a34fc1632ba8e2
V2-B-N192-R064-C12-X02,structured,N192-R64,1,8//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,2,8//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,3,7//1,7//8,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,4,20//1,5//2,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,5,8//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,6,25//1,25//8,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,7,18//1,9//4,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,8,11//1,11//8,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,9,1//1,1//8,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,10,16//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,11,9//1,9//8,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,12,16//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,13,2//1,1//4,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,14,4//1,1//2,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,15,1//1,1//8,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,16,20//1,5//2,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,17,11//1,11//8,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,18,8//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,19,34//1,17//4,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,20,2//1,1//4,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,21,16//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,22,2//1,1//4,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,23,3//1,3//8,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,24,17//1,17//8,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,25,16//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,26,8//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,27,8//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,28,4//1,1//2,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,29,2//1,1//4,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,30,16//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,31,8//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C12-X02,structured,N192-R64,32,9//1,9//8,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4ae51af6132c8abd5b1ff277787c166132d48c0fc9abfd3676d93e4a0bac184a
V2-B-N192-R064-C14-X01,structured,N192-R64,1,15//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,2,13//1,13//15,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,3,14//1,14//15,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,4,15//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,5,15//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,6,15//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,7,13//1,13//15,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,8,13//1,13//15,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,9,15//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,10,15//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,11,15//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,12,13//1,13//15,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,13,15//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,14,14//1,14//15,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,15,14//1,14//15,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,16,14//1,14//15,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,17,14//1,14//15,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,18,15//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,19,14//1,14//15,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,20,15//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,21,15//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,22,13//1,13//15,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,23,14//1,14//15,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,24,15//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,25,15//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,26,15//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,27,15//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,28,14//1,14//15,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,29,13//1,13//15,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,30,13//1,13//15,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,31,14//1,14//15,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X01,structured,N192-R64,32,14//1,14//15,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,2de86ca6505fa812d4222a811417d33d81f78fdaa503cfc4fdccdf78e4ff71dc
V2-B-N192-R064-C14-X02,structured,N192-R64,1,19//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,a03dba5e3bbc8c338b6e7322bef0642b791eae1bcaa00d9f0190ebfc5e66f72b
V2-B-N192-R064-C14-X02,structured,N192-R64,2,17//1,17//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,a03dba5e3bbc8c338b6e7322bef0642b791eae1bcaa00d9f0190ebfc5e66f72b
V2-B-N192-R064-C14-X02,structured,N192-R64,3,17//1,17//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,a03dba5e3bbc8c338b6e7322bef0642b791eae1bcaa00d9f0190ebfc5e66f72b
V2-B-N192-R064-C14-X02,structured,N192-R64,4,18//1,18//19,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,a03dba5e3bbc8c338b6e7322bef0642b791eae1bcaa00d9f0190ebfc5e66f72b
V2-B-N192-R064-C14-X02,structured,N192-R64,5,18//1,18//19,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,a03dba5e3bbc8c338b6e7322bef0642b791eae1bcaa00d9f0190ebfc5e66f72b
V2-B-N192-R064-C14-X02,structured,N192-R64,6,19//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,a03dba5e3bbc8c338b6e7322bef0642b791eae1bcaa00d9f0190ebfc5e66f72b
V2-B-N192-R064-C14-X02,structured,N192-R64,7,18//1,18//19,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,a03dba5e3bbc8c338b6e7322bef0642b791eae1bcaa00d9f0190ebfc5e66f72b
V2-B-N192-R064-C14-X02,structured,N192-R64,8,19//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,a03dba5e3bbc8c338b6e7322bef0642b791eae1bcaa00d9f0190ebfc5e66f72b
V2-B-N192-R064-C14-X02,structured,N192-R64,9,19//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,a03dba5e3bbc8c338b6e7322bef0642b791eae1bcaa00d9f0190ebfc5e66f72b
V2-B-N192-R064-C14-X02,structured,N192-R64,10,17//1,17//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,a03dba5e3bbc8c338b6e7322bef0642b791eae1bcaa00d9f0190ebfc5e66f72b
V2-B-N192-R064-C14-X02,structured,N192-R64,11,17//1,17//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,a03dba5e3bbc8c338b6e7322bef0642b791eae1bcaa00d9f0190ebfc5e66f72b
V2-B-N192-R064-C14-X02,structured,N192-R64,12,19//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,a03dba5e3bbc8c338b6e7322bef0642b791eae1bcaa00d9f0190ebfc5e66f72b
