family,size,instance_id,algorithm_id,algorithm,performance_ratio,solved,any_method_solved_instance,record_path,record_sha256
structured,N64-R32,V2-B-N064-R032-C12-X01,random_order_rechecked_deletion,Random-order deletion,1.7821191742979163,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C12-X01/random_order_rechecked_deletion__mandatory_only.toml,73932d76b55a5ccef3785514edec7f7dac4db318cfffce1c3c5d115c764f6dbc
structured,N64-R32,V2-B-N064-R032-C12-X01,weighted_greedy,Weighted greedy,1.4784814872381842,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C12-X01/weighted_greedy__mandatory_only.toml,0fc5f8d285e2fdf2729a7ed2e08df783cbe998620c6bc2bb82fb28413f5a28fc
structured,N64-R32,V2-B-N064-R032-C12-X01,weighted_greedy_reverse_delete,Weighted greedy + reverse deletion,1.7655648258788885,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C12-X01/weighted_greedy_reverse_delete__mandatory_only.toml,5b10ac89984b765696f82bf0fa6e58a641160f957b38c409e90ddfaad20a8233
structured,N64-R32,V2-B-N064-R032-C12-X02,cardinality_greedy,Cardinality greedy,2.0836205834586488,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C12-X02/cardinality_greedy__mandatory_only.toml,158baf31327b3a9196018a698424e1c51a7409b4aec3d453ad34c57fcc8947d9
structured,N64-R32,V2-B-N064-R032-C12-X02,declared_source_order,Declared source order,1.6009412805765446,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C12-X02/declared_source_order__mandatory_only.toml,8b029ce14a6cb873fe16b14b76b8cbf09667b240133225393707f9a444da7864
structured,N64-R32,V2-B-N064-R032-C12-X02,heaviest_safe_first,Heaviest safe first,1.4409939230993158,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C12-X02/heaviest_safe_first__mandatory_only.toml,9b2076c03d7b1769a7640d18a11a4d0c6eafeb079572a143c4b742b3f53332e0
structured,N64-R32,V2-B-N064-R032-C12-X02,jump_highs_tagged_cover,HiGHS MIP,14.090557746083247,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C12-X02/jump_highs_tagged_cover__full_fixed_point.toml,67cdea36683525483ab40c6df5e13649a5bcbd40160a597e62f207740b84055b
structured,N64-R32,V2-B-N064-R032-C12-X02,lightest_safe_first,Lightest safe first,1.3617034120942069,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C12-X02/lightest_safe_first__mandatory_only.toml,d7f34f2c0ae8711fd9dd6ea09c2562f05781bad131251a96f9a1f7bb5b2ba108
structured,N64-R32,V2-B-N064-R032-C12-X02,maximum_immediate_burden_release,Maximum immediate release,1.004871319892508,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C12-X02/maximum_immediate_burden_release__mandatory_only.toml,f0c10fc5f05f886f24a9c3fbb528b49491df169756dc0e3bfa3a4f8dfee73f02
structured,N64-R32,V2-B-N064-R032-C12-X02,minimum_unique_carrier_exposure,Minimum unique-carrier exposure,2.067971130114298,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C12-X02/minimum_unique_carrier_exposure__mandatory_only.toml,f398bb5c049f8f21b937f3786dd4ecf47f6928aaa85c441c289d35f15d5c9c7d
structured,N64-R32,V2-B-N064-R032-C12-X02,multistart_random_rechecked_deletion_32,32-start random deletion,10.351883103951382,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C12-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,a0435575825adc9205970fed06d082b2b437067502f3ee9e28017ce21e71eeda
structured,N64-R32,V2-B-N064-R032-C12-X02,random_order_rechecked_deletion,Random-order deletion,1.4594187987797822,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C12-X02/random_order_rechecked_deletion__mandatory_only.toml,8d96f725286b4312d3cc31ba3453ed3f63e951b4c68c7ee50f3c1bf816b5e6b5
structured,N64-R32,V2-B-N064-R032-C12-X02,weighted_greedy,Weighted greedy,1.4334735343262042,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C12-X02/weighted_greedy__mandatory_only.toml,6cde4df08f4de2247e978d79daa039975b08cfe9f8f5dfdc7e0035f288570cbd
structured,N64-R32,V2-B-N064-R032-C12-X02,weighted_greedy_reverse_delete,Weighted greedy + reverse deletion,1.0,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C12-X02/weighted_greedy_reverse_delete__mandatory_only.toml,d7041a41c8ddba9645b0b4abf671cf921e120b75a9ecdd67069e9ef400f5121c
structured,N64-R32,V2-B-N064-R032-C13-X01,cardinality_greedy,Cardinality greedy,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X01/cardinality_greedy__mandatory_only.toml,87f4282b018a0802a1cefaf8b2ae0194e4607453c28cf2b5b321af18ce6d6b04
structured,N64-R32,V2-B-N064-R032-C13-X01,declared_source_order,Declared source order,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X01/declared_source_order__mandatory_only.toml,99ea2a5ed1fed1bc2cab28c24f093a97f7bc99cac092dc8930fa080745f6e6ef
structured,N64-R32,V2-B-N064-R032-C13-X01,heaviest_safe_first,Heaviest safe first,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X01/heaviest_safe_first__mandatory_only.toml,394515897a659d9e51f58f3f7ebb7374a8549eb59551f0d017a8cb91a6d1eb58
structured,N64-R32,V2-B-N064-R032-C13-X01,jump_highs_tagged_cover,HiGHS MIP,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X01/jump_highs_tagged_cover__full_fixed_point.toml,629410887e41fbe37a5f54a84f34f173fa36c280c5f8f0199a2e6697e097c161
structured,N64-R32,V2-B-N064-R032-C13-X01,lightest_safe_first,Lightest safe first,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X01/lightest_safe_first__mandatory_only.toml,1faf4f4e07838a3ed42897eb903ba9e089be163c309b7e2ac0677ed7a0f8a029
structured,N64-R32,V2-B-N064-R032-C13-X01,maximum_immediate_burden_release,Maximum immediate release,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X01/maximum_immediate_burden_release__mandatory_only.toml,0cc70cd7c521783a1bd1dcb0a560e530c03695b7b0b83dc81fd5aaf93fbd8acc
structured,N64-R32,V2-B-N064-R032-C13-X01,minimum_unique_carrier_exposure,Minimum unique-carrier exposure,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X01/minimum_unique_carrier_exposure__mandatory_only.toml,cf5abad9551e79fb0016680d4fee7043d4ba5b449156e7e59f3cf959a7d4c661
structured,N64-R32,V2-B-N064-R032-C13-X01,multistart_random_rechecked_deletion_32,32-start random deletion,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,1fa7ba3db34924135ed9ebb0ab2ee0612ab3980bb07f9f0bb934e0cec5ac263a
structured,N64-R32,V2-B-N064-R032-C13-X01,random_order_rechecked_deletion,Random-order deletion,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X01/random_order_rechecked_deletion__mandatory_only.toml,264483289806894d805f928f1f5e19b9a6500b85ca62c38f9ca8edbccf6ccc8f
structured,N64-R32,V2-B-N064-R032-C13-X01,weighted_greedy,Weighted greedy,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X01/weighted_greedy__mandatory_only.toml,316131b2a6614a0b079e375290f8b0ef026c4f09c226b1618d1d5c2973c8f124
structured,N64-R32,V2-B-N064-R032-C13-X01,weighted_greedy_reverse_delete,Weighted greedy + reverse deletion,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X01/weighted_greedy_reverse_delete__mandatory_only.toml,3d6347e21eaeac57b52618b8053a07afa918aee5706565a9a4dc24756acacce3
structured,N64-R32,V2-B-N064-R032-C13-X02,cardinality_greedy,Cardinality greedy,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X02/cardinality_greedy__mandatory_only.toml,0246bf43e77eb0af397854aab5d8ea0a529a15a8cb3cd2ae5d401cdba7fdcc38
structured,N64-R32,V2-B-N064-R032-C13-X02,declared_source_order,Declared source order,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X02/declared_source_order__mandatory_only.toml,f0100151938de50706d3b5954652c803445544808977b24af77f6c298e4bb32f
structured,N64-R32,V2-B-N064-R032-C13-X02,heaviest_safe_first,Heaviest safe first,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X02/heaviest_safe_first__mandatory_only.toml,db87263b87e4ef5f031773d34bbe479e24d0c7d5c843dc3f46da21b73ed8d34e
structured,N64-R32,V2-B-N064-R032-C13-X02,jump_highs_tagged_cover,HiGHS MIP,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X02/jump_highs_tagged_cover__full_fixed_point.toml,a5a961e01321cfe7e1753ad06d575e827cee8232e34b2b75d84789ba6a67b1dd
structured,N64-R32,V2-B-N064-R032-C13-X02,lightest_safe_first,Lightest safe first,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X02/lightest_safe_first__mandatory_only.toml,41b6710fb253d0eb07ab402e720ce46c29c2a139bebed009e12b98326f668a7e
structured,N64-R32,V2-B-N064-R032-C13-X02,maximum_immediate_burden_release,Maximum immediate release,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X02/maximum_immediate_burden_release__mandatory_only.toml,6bd2d2d126b5c062728535c146e11c702b151d40e10b57a4c32a468b6451dfc4
structured,N64-R32,V2-B-N064-R032-C13-X02,minimum_unique_carrier_exposure,Minimum unique-carrier exposure,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X02/minimum_unique_carrier_exposure__mandatory_only.toml,d91eeced8d28034eb17de221a574f76a1657b974d054f346962b03f180f6e0a0
structured,N64-R32,V2-B-N064-R032-C13-X02,multistart_random_rechecked_deletion_32,32-start random deletion,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,75230b618af8ca3005949c5819d90063da2a3201f5df77e66b4ad96dc3eb45a2
structured,N64-R32,V2-B-N064-R032-C13-X02,random_order_rechecked_deletion,Random-order deletion,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X02/random_order_rechecked_deletion__mandatory_only.toml,c1167a54deff652b9903d22da92ba0b6bd659394d16d920a280346d482f660c9
structured,N64-R32,V2-B-N064-R032-C13-X02,weighted_greedy,Weighted greedy,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X02/weighted_greedy__mandatory_only.toml,fcc8048ede3cec1d5fdf3f685ec61893d82da883e4dcb689d8abc3e99d380801
structured,N64-R32,V2-B-N064-R032-C13-X02,weighted_greedy_reverse_delete,Weighted greedy + reverse deletion,,false,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C13-X02/weighted_greedy_reverse_delete__mandatory_only.toml,388f1dd190678c86a0c2798bbc733f892f5826013566cedd29c395ea966dcc27
structured,N64-R32,V2-B-N064-R032-C14-X01,cardinality_greedy,Cardinality greedy,1.2227478455049725,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X01/cardinality_greedy__mandatory_only.toml,eed6519e845e8b5adeb7310c84e0ba9f09a46dcd0bc5c1feef9e2fed39e79309
structured,N64-R32,V2-B-N064-R032-C14-X01,declared_source_order,Declared source order,1.0,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X01/declared_source_order__mandatory_only.toml,0f6807c5c1b7d2a8750e38a03a44c91d96438218d2074a66ec3e51f1072c91f2
structured,N64-R32,V2-B-N064-R032-C14-X01,heaviest_safe_first,Heaviest safe first,1.69435322124844,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X01/heaviest_safe_first__mandatory_only.toml,930ff8861b7151b161f4b57d5bc8c88902487ccb0c50bf583551a29cc9a25f4e
structured,N64-R32,V2-B-N064-R032-C14-X01,jump_highs_tagged_cover,HiGHS MIP,12.71829434624363,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X01/jump_highs_tagged_cover__full_fixed_point.toml,64dffaf294ae62fbd0aa5ef8d007a2d144dbf3fd1dd11c5408abe84dabc8f062
structured,N64-R32,V2-B-N064-R032-C14-X01,lightest_safe_first,Lightest safe first,1.3869620111483993,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X01/lightest_safe_first__mandatory_only.toml,815da8ddc050f792934b56017f14b8031d405c0b7b67aa52da2c71470e43d90a
structured,N64-R32,V2-B-N064-R032-C14-X01,maximum_immediate_burden_release,Maximum immediate release,1.9914954860360128,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X01/maximum_immediate_burden_release__mandatory_only.toml,5caef6d85a990068552c9e9ac3e8a6533e54aca051cc276c4952c12e497e3768
structured,N64-R32,V2-B-N064-R032-C14-X01,minimum_unique_carrier_exposure,Minimum unique-carrier exposure,1.6244385703087236,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X01/minimum_unique_carrier_exposure__mandatory_only.toml,c88fc642676354dddf4c60dac910efd51207da82338c45da83f5669954db4d29
structured,N64-R32,V2-B-N064-R032-C14-X01,multistart_random_rechecked_deletion_32,32-start random deletion,13.353290081041067,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,c8757301b998e4ae89b4bbc2cb5e77f66b2b1b080b2873b8b08340a89de79312
structured,N64-R32,V2-B-N064-R032-C14-X01,random_order_rechecked_deletion,Random-order deletion,1.8128937512594177,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X01/random_order_rechecked_deletion__mandatory_only.toml,a69941a64526947b99c9b118962d31ee8324431e97f795c567f42d823ccd1c9c
structured,N64-R32,V2-B-N064-R032-C14-X01,weighted_greedy,Weighted greedy,1.589134565620646,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X01/weighted_greedy__mandatory_only.toml,b70b4f7c2e1ed8a325aaeee51159767fb9a5156ddf700f1dff5c7733aa74d27e
structured,N64-R32,V2-B-N064-R032-C14-X01,weighted_greedy_reverse_delete,Weighted greedy + reverse deletion,3.0874169104976597,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X01/weighted_greedy_reverse_delete__mandatory_only.toml,1d452fe23880e391d233f41b0db2644640a8ddf150003ef6107b3c2e90bc8b1f
structured,N64-R32,V2-B-N064-R032-C14-X02,cardinality_greedy,Cardinality greedy,1.011187626147329,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X02/cardinality_greedy__mandatory_only.toml,d51dd2937fc1bead7cc543a7744f6f10d012c985823179ac4fa0abfbb8f71990
structured,N64-R32,V2-B-N064-R032-C14-X02,declared_source_order,Declared source order,1.3739889958470841,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X02/declared_source_order__mandatory_only.toml,92f944a22e20617d4381b6578c63cd666422b054cfda7cc9ebf07b255bd4c317
structured,N64-R32,V2-B-N064-R032-C14-X02,heaviest_safe_first,Heaviest safe first,1.6696013923167743,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X02/heaviest_safe_first__mandatory_only.toml,0cda286bed51dd0c97a0eefc8c2f047ceb502862301025e04be157b56058a024
structured,N64-R32,V2-B-N064-R032-C14-X02,jump_highs_tagged_cover,HiGHS MIP,15.47666336553717,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X02/jump_highs_tagged_cover__full_fixed_point.toml,74694379789bd038080dda90f28d4be81f2688e6b22769f64cd13c1720843310
structured,N64-R32,V2-B-N064-R032-C14-X02,lightest_safe_first,Lightest safe first,1.6413208958148746,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X02/lightest_safe_first__mandatory_only.toml,9b65faf1e16de8ab959cc0666c89e0e9cb4228bb5a5b8e03a8fbddfdd0d30f3a
structured,N64-R32,V2-B-N064-R032-C14-X02,maximum_immediate_burden_release,Maximum immediate release,1.0942966304300654,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X02/maximum_immediate_burden_release__mandatory_only.toml,77efb3c3ca0ad3e91217c440a3cbb7d806010c0ce1ee523be05ce516fb4dce5b
structured,N64-R32,V2-B-N064-R032-C14-X02,minimum_unique_carrier_exposure,Minimum unique-carrier exposure,1.9409232455959278,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X02/minimum_unique_carrier_exposure__mandatory_only.toml,40d8ec76102d198dfe876bdf5e66300ce1c7f54268646669800eb7d5ceb87482
structured,N64-R32,V2-B-N064-R032-C14-X02,multistart_random_rechecked_deletion_32,32-start random deletion,13.126438062993754,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,4b2e10a96f0cfc79c53ff27062ab64ee0759e7ad7d7e77ee50742bfab5e2aee8
structured,N64-R32,V2-B-N064-R032-C14-X02,random_order_rechecked_deletion,Random-order deletion,1.0,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X02/random_order_rechecked_deletion__mandatory_only.toml,c3bfbb766276313a8ba05401b0d1beee97d6341b6fee3d631acd929d5cd54c79
structured,N64-R32,V2-B-N064-R032-C14-X02,weighted_greedy,Weighted greedy,1.2033191103783536,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X02/weighted_greedy__mandatory_only.toml,d56528c00db7fc0ed16a95e6fc89cf834c3336dce9be42698607605a33babfb7
structured,N64-R32,V2-B-N064-R032-C14-X02,weighted_greedy_reverse_delete,Weighted greedy + reverse deletion,1.636532935420018,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C14-X02/weighted_greedy_reverse_delete__mandatory_only.toml,94d8e5113867beaf8766e285f6fab713315a63d3edb6e0582a78aad11db1ae35
structured,N64-R32,V2-B-N064-R032-C15-X01,cardinality_greedy,Cardinality greedy,2.5601084151575795,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X01/cardinality_greedy__mandatory_only.toml,48bb31f1f56477e1846a46e7def93443812d95c73cdc89d068c681649475f5ec
structured,N64-R32,V2-B-N064-R032-C15-X01,declared_source_order,Declared source order,4.017487705101568,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X01/declared_source_order__mandatory_only.toml,84a4690b767441bceca0eae888d726fd151398a95fb0c8f4115f700248e1314b
structured,N64-R32,V2-B-N064-R032-C15-X01,heaviest_safe_first,Heaviest safe first,2.7871934171933423,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X01/heaviest_safe_first__mandatory_only.toml,879ef1f1b827bb482e8bdbeaeaadaa717a67a7e561b612d9e5adb5235727512c
structured,N64-R32,V2-B-N064-R032-C15-X01,jump_highs_tagged_cover,HiGHS MIP,16.65923739788831,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X01/jump_highs_tagged_cover__full_fixed_point.toml,cf7a7120b314670ed9714b9eac99771426079454d390e88c2e4619a131ab24ae
structured,N64-R32,V2-B-N064-R032-C15-X01,lightest_safe_first,Lightest safe first,4.357070204032331,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X01/lightest_safe_first__mandatory_only.toml,c4ecae823d8cfe962fe52759bf012aa36c88b0369fb138888aa0894484dabf9f
structured,N64-R32,V2-B-N064-R032-C15-X01,maximum_immediate_burden_release,Maximum immediate release,4.332322229832081,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X01/maximum_immediate_burden_release__mandatory_only.toml,f819686dae5c966989c67373fe3ab8e2e9fed911f2a426e22eed99879ee313ff
structured,N64-R32,V2-B-N064-R032-C15-X01,minimum_unique_carrier_exposure,Minimum unique-carrier exposure,2.5459651689395586,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X01/minimum_unique_carrier_exposure__mandatory_only.toml,e23a70bda5534898af71193676600c21b2bc5b7e77020803891dadd2926e6da2
structured,N64-R32,V2-B-N064-R032-C15-X01,multistart_random_rechecked_deletion_32,32-start random deletion,19.143000940436167,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,5209b2da8c31f279369b8b04a8f3114e031cd755ac55314b632c63f57e653330
structured,N64-R32,V2-B-N064-R032-C15-X01,random_order_rechecked_deletion,Random-order deletion,3.929477285939843,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X01/random_order_rechecked_deletion__mandatory_only.toml,8095ef66794074bbd3b99195bf283e2c728f7f8109fea9e4a096cffc19c410c7
structured,N64-R32,V2-B-N064-R032-C15-X01,weighted_greedy,Weighted greedy,1.0,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X01/weighted_greedy__mandatory_only.toml,72a3e4fe939c5ad768bdf67f57a56bcd6725d7b53a4cd6638e8c24e729f8c8db
structured,N64-R32,V2-B-N064-R032-C15-X01,weighted_greedy_reverse_delete,Weighted greedy + reverse deletion,2.596003028787864,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X01/weighted_greedy_reverse_delete__mandatory_only.toml,580302572f16f533365afece7f84507cae63da5c18cbf82748da77427a48df23
structured,N64-R32,V2-B-N064-R032-C15-X02,cardinality_greedy,Cardinality greedy,1.475428492816621,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X02/cardinality_greedy__mandatory_only.toml,b597bd398178cda70e35d1d234b5773f80dd29fe6b4df2006505c89f5e94aa61
structured,N64-R32,V2-B-N064-R032-C15-X02,declared_source_order,Declared source order,2.078254693585785,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X02/declared_source_order__mandatory_only.toml,8a399cc5223d3ee9940c94b311f874c0a7137370cb7f3d50af94693cdf0d3a95
structured,N64-R32,V2-B-N064-R032-C15-X02,heaviest_safe_first,Heaviest safe first,3.167359124504192,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X02/heaviest_safe_first__mandatory_only.toml,cdce0ed1b154c9d27651547a79bd7bc2c4988f44836e5115785e0aded5bd9a00
structured,N64-R32,V2-B-N064-R032-C15-X02,jump_highs_tagged_cover,HiGHS MIP,22.013125688866978,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X02/jump_highs_tagged_cover__full_fixed_point.toml,39a0b31f30895c8d235056dac5d672f6021a782cb7a56e0d69291e5ecb40a98c
structured,N64-R32,V2-B-N064-R032-C15-X02,lightest_safe_first,Lightest safe first,2.335766964302375,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X02/lightest_safe_first__mandatory_only.toml,b7ca5bb8bb16cce0750c9e3fc19d5e29040fd0314a1fb24165a86d30ffda782b
structured,N64-R32,V2-B-N064-R032-C15-X02,maximum_immediate_burden_release,Maximum immediate release,2.739372754159005,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X02/maximum_immediate_burden_release__mandatory_only.toml,f83e14f9f77a39ce0934992a30de1d646810017c272ba26accf9199876944682
structured,N64-R32,V2-B-N064-R032-C15-X02,minimum_unique_carrier_exposure,Minimum unique-carrier exposure,3.045638785836739,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X02/minimum_unique_carrier_exposure__mandatory_only.toml,91b39417f1139a24c22b5d60f73f9c0a16f4a28104384de5788b4872e7c0ecc1
structured,N64-R32,V2-B-N064-R032-C15-X02,multistart_random_rechecked_deletion_32,32-start random deletion,22.990133241016242,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,9494f623f770e1fd9df1587f59167b6aaa8dc5ac37a686e7f4487310e81c95f8
structured,N64-R32,V2-B-N064-R032-C15-X02,random_order_rechecked_deletion,Random-order deletion,1.473278461745978,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X02/random_order_rechecked_deletion__mandatory_only.toml,f9eb2c64efb1ea540be98a02f2eb2299b19048afd96a9d7fa15f7d15907db91a
structured,N64-R32,V2-B-N064-R032-C15-X02,weighted_greedy,Weighted greedy,2.5586883479613496,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X02/weighted_greedy__mandatory_only.toml,b8d3f114fce79f8890071186ceb6239180a76e6bad9a84f5afdd31a4d02fd879
structured,N64-R32,V2-B-N064-R032-C15-X02,weighted_greedy_reverse_delete,Weighted greedy + reverse deletion,1.0,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C15-X02/weighted_greedy_reverse_delete__mandatory_only.toml,384556890594b06ae382f983edef6f4682760436ffa002bd03617c4543a44862
structured,N64-R32,V2-B-N064-R032-C16-X01,cardinality_greedy,Cardinality greedy,1.0014066277723903,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C16-X01/cardinality_greedy__mandatory_only.toml,56213b43d2879d7747caedbfcd57170cb1f0bbad12a3d0ddd76e7aca7d3cf326
structured,N64-R32,V2-B-N064-R032-C16-X01,declared_source_order,Declared source order,1.1057610466607428,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C16-X01/declared_source_order__mandatory_only.toml,cfaa05620509e1742946d42bbb75dbf6c2a4571c125b3caf0c720b5c2499f51a
structured,N64-R32,V2-B-N064-R032-C16-X01,heaviest_safe_first,Heaviest safe first,1.1119368933203257,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C16-X01/heaviest_safe_first__mandatory_only.toml,06362dadc5e475ba59ad15caa8876400fc6635bf36208a930d7aae2b9831dcc9
structured,N64-R32,V2-B-N064-R032-C16-X01,jump_highs_tagged_cover,HiGHS MIP,16.020546063832622,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C16-X01/jump_highs_tagged_cover__full_fixed_point.toml,87a44f8c74865bc65026220adf1b341540606432ad9a1ed978f81be60df98409
structured,N64-R32,V2-B-N064-R032-C16-X01,lightest_safe_first,Lightest safe first,1.0493640814792302,true,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C16-X01/lightest_safe_first__mandatory_only.toml,725b1cadf8a1364170a4871e38630037435a3e17585f61100e52538222e3c316
