instance_id,family,size,rule,applications,variables_removed,requirements_removed,record_path,record_sha256
V2-B-N192-R064-C11-X01,structured,N192-R64,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C11-X01/jump_highs_tagged_cover__full_fixed_point.toml,1e30d97266620776199baf5b2224ddfb4b20556dfe09b9cff04acb83385cda06
V2-B-N192-R064-C11-X01,structured,N192-R64,redundant_requirement,8,0,8,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C11-X01/jump_highs_tagged_cover__full_fixed_point.toml,1e30d97266620776199baf5b2224ddfb4b20556dfe09b9cff04acb83385cda06
V2-B-N192-R064-C11-X02,structured,N192-R64,empty_contribution,100,100,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C11-X02/jump_highs_tagged_cover__full_fixed_point.toml,48b647052ee2021d7dc6106fa46a647185ce9d467a9fee2f47ca9d4cbc8de55b
V2-B-N192-R064-C11-X02,structured,N192-R64,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C11-X02/jump_highs_tagged_cover__full_fixed_point.toml,48b647052ee2021d7dc6106fa46a647185ce9d467a9fee2f47ca9d4cbc8de55b
V2-B-N192-R064-C11-X02,structured,N192-R64,duplicate_coverage,2,67,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C11-X02/jump_highs_tagged_cover__full_fixed_point.toml,48b647052ee2021d7dc6106fa46a647185ce9d467a9fee2f47ca9d4cbc8de55b
V2-B-N192-R064-C11-X02,structured,N192-R64,coverage_dominance,15,15,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C11-X02/jump_highs_tagged_cover__full_fixed_point.toml,48b647052ee2021d7dc6106fa46a647185ce9d467a9fee2f47ca9d4cbc8de55b
V2-B-N192-R064-C11-X02,structured,N192-R64,forced_selection_propagation,9,0,53,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C11-X02/jump_highs_tagged_cover__full_fixed_point.toml,48b647052ee2021d7dc6106fa46a647185ce9d467a9fee2f47ca9d4cbc8de55b
V2-B-N192-R064-C11-X02,structured,N192-R64,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C11-X02/jump_highs_tagged_cover__full_fixed_point.toml,48b647052ee2021d7dc6106fa46a647185ce9d467a9fee2f47ca9d4cbc8de55b
V2-B-N192-R064-C11-X02,structured,N192-R64,mandatory_requirement_carrier,9,9,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C11-X02/jump_highs_tagged_cover__full_fixed_point.toml,48b647052ee2021d7dc6106fa46a647185ce9d467a9fee2f47ca9d4cbc8de55b
V2-B-N192-R064-C11-X02,structured,N192-R64,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C11-X02/jump_highs_tagged_cover__full_fixed_point.toml,48b647052ee2021d7dc6106fa46a647185ce9d467a9fee2f47ca9d4cbc8de55b
V2-B-N192-R064-C11-X02,structured,N192-R64,redundant_requirement,11,0,11,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C11-X02/jump_highs_tagged_cover__full_fixed_point.toml,48b647052ee2021d7dc6106fa46a647185ce9d467a9fee2f47ca9d4cbc8de55b
V2-B-N192-R064-C12-X01,structured,N192-R64,empty_contribution,52,52,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/jump_highs_tagged_cover__full_fixed_point.toml,9703c63ee09b2b8a56a1bbb875fd7c3734f18bff1a83e669a7c71d24c05b1c4e
V2-B-N192-R064-C12-X01,structured,N192-R64,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/jump_highs_tagged_cover__full_fixed_point.toml,9703c63ee09b2b8a56a1bbb875fd7c3734f18bff1a83e669a7c71d24c05b1c4e
V2-B-N192-R064-C12-X01,structured,N192-R64,duplicate_coverage,8,46,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/jump_highs_tagged_cover__full_fixed_point.toml,9703c63ee09b2b8a56a1bbb875fd7c3734f18bff1a83e669a7c71d24c05b1c4e
V2-B-N192-R064-C12-X01,structured,N192-R64,coverage_dominance,92,92,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/jump_highs_tagged_cover__full_fixed_point.toml,9703c63ee09b2b8a56a1bbb875fd7c3734f18bff1a83e669a7c71d24c05b1c4e
V2-B-N192-R064-C12-X01,structured,N192-R64,forced_selection_propagation,1,0,9,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/jump_highs_tagged_cover__full_fixed_point.toml,9703c63ee09b2b8a56a1bbb875fd7c3734f18bff1a83e669a7c71d24c05b1c4e
V2-B-N192-R064-C12-X01,structured,N192-R64,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/jump_highs_tagged_cover__full_fixed_point.toml,9703c63ee09b2b8a56a1bbb875fd7c3734f18bff1a83e669a7c71d24c05b1c4e
V2-B-N192-R064-C12-X01,structured,N192-R64,mandatory_requirement_carrier,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/jump_highs_tagged_cover__full_fixed_point.toml,9703c63ee09b2b8a56a1bbb875fd7c3734f18bff1a83e669a7c71d24c05b1c4e
V2-B-N192-R064-C12-X01,structured,N192-R64,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/jump_highs_tagged_cover__full_fixed_point.toml,9703c63ee09b2b8a56a1bbb875fd7c3734f18bff1a83e669a7c71d24c05b1c4e
V2-B-N192-R064-C12-X01,structured,N192-R64,redundant_requirement,55,0,55,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X01/jump_highs_tagged_cover__full_fixed_point.toml,9703c63ee09b2b8a56a1bbb875fd7c3734f18bff1a83e669a7c71d24c05b1c4e
V2-B-N192-R064-C12-X02,structured,N192-R64,empty_contribution,56,56,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/jump_highs_tagged_cover__full_fixed_point.toml,f7beea399190c26c85869b53d030b0a53d3a536d724d78034b4ee04e67803858
V2-B-N192-R064-C12-X02,structured,N192-R64,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/jump_highs_tagged_cover__full_fixed_point.toml,f7beea399190c26c85869b53d030b0a53d3a536d724d78034b4ee04e67803858
V2-B-N192-R064-C12-X02,structured,N192-R64,duplicate_coverage,9,51,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/jump_highs_tagged_cover__full_fixed_point.toml,f7beea399190c26c85869b53d030b0a53d3a536d724d78034b4ee04e67803858
V2-B-N192-R064-C12-X02,structured,N192-R64,coverage_dominance,83,83,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/jump_highs_tagged_cover__full_fixed_point.toml,f7beea399190c26c85869b53d030b0a53d3a536d724d78034b4ee04e67803858
V2-B-N192-R064-C12-X02,structured,N192-R64,forced_selection_propagation,1,0,9,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/jump_highs_tagged_cover__full_fixed_point.toml,f7beea399190c26c85869b53d030b0a53d3a536d724d78034b4ee04e67803858
V2-B-N192-R064-C12-X02,structured,N192-R64,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/jump_highs_tagged_cover__full_fixed_point.toml,f7beea399190c26c85869b53d030b0a53d3a536d724d78034b4ee04e67803858
V2-B-N192-R064-C12-X02,structured,N192-R64,mandatory_requirement_carrier,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/jump_highs_tagged_cover__full_fixed_point.toml,f7beea399190c26c85869b53d030b0a53d3a536d724d78034b4ee04e67803858
V2-B-N192-R064-C12-X02,structured,N192-R64,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/jump_highs_tagged_cover__full_fixed_point.toml,f7beea399190c26c85869b53d030b0a53d3a536d724d78034b4ee04e67803858
V2-B-N192-R064-C12-X02,structured,N192-R64,redundant_requirement,55,0,55,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C12-X02/jump_highs_tagged_cover__full_fixed_point.toml,f7beea399190c26c85869b53d030b0a53d3a536d724d78034b4ee04e67803858
V2-B-N192-R064-C14-X01,structured,N192-R64,empty_contribution,148,148,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/jump_highs_tagged_cover__full_fixed_point.toml,5d1a07a8694ebeb3fb6f7a1078534888a31b392b4f3f81a7be9985a978eb8414
V2-B-N192-R064-C14-X01,structured,N192-R64,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/jump_highs_tagged_cover__full_fixed_point.toml,5d1a07a8694ebeb3fb6f7a1078534888a31b392b4f3f81a7be9985a978eb8414
V2-B-N192-R064-C14-X01,structured,N192-R64,duplicate_coverage,2,24,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/jump_highs_tagged_cover__full_fixed_point.toml,5d1a07a8694ebeb3fb6f7a1078534888a31b392b4f3f81a7be9985a978eb8414
V2-B-N192-R064-C14-X01,structured,N192-R64,coverage_dominance,10,10,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/jump_highs_tagged_cover__full_fixed_point.toml,5d1a07a8694ebeb3fb6f7a1078534888a31b392b4f3f81a7be9985a978eb8414
V2-B-N192-R064-C14-X01,structured,N192-R64,forced_selection_propagation,9,0,28,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/jump_highs_tagged_cover__full_fixed_point.toml,5d1a07a8694ebeb3fb6f7a1078534888a31b392b4f3f81a7be9985a978eb8414
V2-B-N192-R064-C14-X01,structured,N192-R64,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/jump_highs_tagged_cover__full_fixed_point.toml,5d1a07a8694ebeb3fb6f7a1078534888a31b392b4f3f81a7be9985a978eb8414
V2-B-N192-R064-C14-X01,structured,N192-R64,mandatory_requirement_carrier,9,9,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/jump_highs_tagged_cover__full_fixed_point.toml,5d1a07a8694ebeb3fb6f7a1078534888a31b392b4f3f81a7be9985a978eb8414
V2-B-N192-R064-C14-X01,structured,N192-R64,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/jump_highs_tagged_cover__full_fixed_point.toml,5d1a07a8694ebeb3fb6f7a1078534888a31b392b4f3f81a7be9985a978eb8414
V2-B-N192-R064-C14-X01,structured,N192-R64,redundant_requirement,8,0,36,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X01/jump_highs_tagged_cover__full_fixed_point.toml,5d1a07a8694ebeb3fb6f7a1078534888a31b392b4f3f81a7be9985a978eb8414
V2-B-N192-R064-C14-X02,structured,N192-R64,empty_contribution,149,149,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/jump_highs_tagged_cover__full_fixed_point.toml,c59f9d2c8b3ca629767bfdc01ba0639650c8faa944d1359840fdfb9500030e2c
V2-B-N192-R064-C14-X02,structured,N192-R64,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/jump_highs_tagged_cover__full_fixed_point.toml,c59f9d2c8b3ca629767bfdc01ba0639650c8faa944d1359840fdfb9500030e2c
V2-B-N192-R064-C14-X02,structured,N192-R64,duplicate_coverage,3,25,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/jump_highs_tagged_cover__full_fixed_point.toml,c59f9d2c8b3ca629767bfdc01ba0639650c8faa944d1359840fdfb9500030e2c
V2-B-N192-R064-C14-X02,structured,N192-R64,coverage_dominance,8,8,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/jump_highs_tagged_cover__full_fixed_point.toml,c59f9d2c8b3ca629767bfdc01ba0639650c8faa944d1359840fdfb9500030e2c
V2-B-N192-R064-C14-X02,structured,N192-R64,forced_selection_propagation,9,0,31,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/jump_highs_tagged_cover__full_fixed_point.toml,c59f9d2c8b3ca629767bfdc01ba0639650c8faa944d1359840fdfb9500030e2c
V2-B-N192-R064-C14-X02,structured,N192-R64,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/jump_highs_tagged_cover__full_fixed_point.toml,c59f9d2c8b3ca629767bfdc01ba0639650c8faa944d1359840fdfb9500030e2c
V2-B-N192-R064-C14-X02,structured,N192-R64,mandatory_requirement_carrier,9,9,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/jump_highs_tagged_cover__full_fixed_point.toml,c59f9d2c8b3ca629767bfdc01ba0639650c8faa944d1359840fdfb9500030e2c
V2-B-N192-R064-C14-X02,structured,N192-R64,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/jump_highs_tagged_cover__full_fixed_point.toml,c59f9d2c8b3ca629767bfdc01ba0639650c8faa944d1359840fdfb9500030e2c
V2-B-N192-R064-C14-X02,structured,N192-R64,redundant_requirement,5,0,33,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C14-X02/jump_highs_tagged_cover__full_fixed_point.toml,c59f9d2c8b3ca629767bfdc01ba0639650c8faa944d1359840fdfb9500030e2c
V2-B-N192-R064-C15-X01,structured,N192-R64,empty_contribution,151,151,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C15-X01/jump_highs_tagged_cover__full_fixed_point.toml,a60bc0c2766857535e2f8c40cff17677564861e2799bb419b55fa1382f7bc81f
V2-B-N192-R064-C15-X01,structured,N192-R64,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C15-X01/jump_highs_tagged_cover__full_fixed_point.toml,a60bc0c2766857535e2f8c40cff17677564861e2799bb419b55fa1382f7bc81f
V2-B-N192-R064-C15-X01,structured,N192-R64,duplicate_coverage,1,31,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C15-X01/jump_highs_tagged_cover__full_fixed_point.toml,a60bc0c2766857535e2f8c40cff17677564861e2799bb419b55fa1382f7bc81f
V2-B-N192-R064-C15-X01,structured,N192-R64,coverage_dominance,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C15-X01/jump_highs_tagged_cover__full_fixed_point.toml,a60bc0c2766857535e2f8c40cff17677564861e2799bb419b55fa1382f7bc81f
V2-B-N192-R064-C15-X01,structured,N192-R64,forced_selection_propagation,9,0,53,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C15-X01/jump_highs_tagged_cover__full_fixed_point.toml,a60bc0c2766857535e2f8c40cff17677564861e2799bb419b55fa1382f7bc81f
V2-B-N192-R064-C15-X01,structured,N192-R64,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C15-X01/jump_highs_tagged_cover__full_fixed_point.toml,a60bc0c2766857535e2f8c40cff17677564861e2799bb419b55fa1382f7bc81f
V2-B-N192-R064-C15-X01,structured,N192-R64,mandatory_requirement_carrier,9,9,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C15-X01/jump_highs_tagged_cover__full_fixed_point.toml,a60bc0c2766857535e2f8c40cff17677564861e2799bb419b55fa1382f7bc81f
V2-B-N192-R064-C15-X01,structured,N192-R64,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C15-X01/jump_highs_tagged_cover__full_fixed_point.toml,a60bc0c2766857535e2f8c40cff17677564861e2799bb419b55fa1382f7bc81f
V2-B-N192-R064-C15-X01,structured,N192-R64,redundant_requirement,2,0,11,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C15-X01/jump_highs_tagged_cover__full_fixed_point.toml,a60bc0c2766857535e2f8c40cff17677564861e2799bb419b55fa1382f7bc81f
V2-B-N192-R064-C15-X02,structured,N192-R64,empty_contribution,151,151,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C15-X02/jump_highs_tagged_cover__full_fixed_point.toml,8b1cb8c57d3fdc58b9a74f4a87cf6eaaa0f8583c1f388e2cb2dadd4d57c66a87
V2-B-N192-R064-C15-X02,structured,N192-R64,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C15-X02/jump_highs_tagged_cover__full_fixed_point.toml,8b1cb8c57d3fdc58b9a74f4a87cf6eaaa0f8583c1f388e2cb2dadd4d57c66a87
V2-B-N192-R064-C15-X02,structured,N192-R64,duplicate_coverage,1,31,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C15-X02/jump_highs_tagged_cover__full_fixed_point.toml,8b1cb8c57d3fdc58b9a74f4a87cf6eaaa0f8583c1f388e2cb2dadd4d57c66a87
V2-B-N192-R064-C15-X02,structured,N192-R64,coverage_dominance,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C15-X02/jump_highs_tagged_cover__full_fixed_point.toml,8b1cb8c57d3fdc58b9a74f4a87cf6eaaa0f8583c1f388e2cb2dadd4d57c66a87
V2-B-N192-R064-C15-X02,structured,N192-R64,forced_selection_propagation,9,0,53,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C15-X02/jump_highs_tagged_cover__full_fixed_point.toml,8b1cb8c57d3fdc58b9a74f4a87cf6eaaa0f8583c1f388e2cb2dadd4d57c66a87
V2-B-N192-R064-C15-X02,structured,N192-R64,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C15-X02/jump_highs_tagged_cover__full_fixed_point.toml,8b1cb8c57d3fdc58b9a74f4a87cf6eaaa0f8583c1f388e2cb2dadd4d57c66a87
V2-B-N192-R064-C15-X02,structured,N192-R64,mandatory_requirement_carrier,9,9,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C15-X02/jump_highs_tagged_cover__full_fixed_point.toml,8b1cb8c57d3fdc58b9a74f4a87cf6eaaa0f8583c1f388e2cb2dadd4d57c66a87
V2-B-N192-R064-C15-X02,structured,N192-R64,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C15-X02/jump_highs_tagged_cover__full_fixed_point.toml,8b1cb8c57d3fdc58b9a74f4a87cf6eaaa0f8583c1f388e2cb2dadd4d57c66a87
V2-B-N192-R064-C15-X02,structured,N192-R64,redundant_requirement,1,0,11,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C15-X02/jump_highs_tagged_cover__full_fixed_point.toml,8b1cb8c57d3fdc58b9a74f4a87cf6eaaa0f8583c1f388e2cb2dadd4d57c66a87
V2-B-N192-R064-C16-X01,structured,N192-R64,empty_contribution,63,63,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C16-X01/jump_highs_tagged_cover__full_fixed_point.toml,60bb4be58cad8fe8eb4b7bdfbb282232b29ca52f8828426e87ec12330ff22f50
V2-B-N192-R064-C16-X01,structured,N192-R64,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C16-X01/jump_highs_tagged_cover__full_fixed_point.toml,60bb4be58cad8fe8eb4b7bdfbb282232b29ca52f8828426e87ec12330ff22f50
V2-B-N192-R064-C16-X01,structured,N192-R64,duplicate_coverage,5,68,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C16-X01/jump_highs_tagged_cover__full_fixed_point.toml,60bb4be58cad8fe8eb4b7bdfbb282232b29ca52f8828426e87ec12330ff22f50
V2-B-N192-R064-C16-X01,structured,N192-R64,coverage_dominance,59,59,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C16-X01/jump_highs_tagged_cover__full_fixed_point.toml,60bb4be58cad8fe8eb4b7bdfbb282232b29ca52f8828426e87ec12330ff22f50
V2-B-N192-R064-C16-X01,structured,N192-R64,forced_selection_propagation,1,0,2,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C16-X01/jump_highs_tagged_cover__full_fixed_point.toml,60bb4be58cad8fe8eb4b7bdfbb282232b29ca52f8828426e87ec12330ff22f50
V2-B-N192-R064-C16-X01,structured,N192-R64,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C16-X01/jump_highs_tagged_cover__full_fixed_point.toml,60bb4be58cad8fe8eb4b7bdfbb282232b29ca52f8828426e87ec12330ff22f50
V2-B-N192-R064-C16-X01,structured,N192-R64,mandatory_requirement_carrier,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C16-X01/jump_highs_tagged_cover__full_fixed_point.toml,60bb4be58cad8fe8eb4b7bdfbb282232b29ca52f8828426e87ec12330ff22f50
V2-B-N192-R064-C16-X01,structured,N192-R64,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C16-X01/jump_highs_tagged_cover__full_fixed_point.toml,60bb4be58cad8fe8eb4b7bdfbb282232b29ca52f8828426e87ec12330ff22f50
V2-B-N192-R064-C16-X01,structured,N192-R64,redundant_requirement,47,0,62,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C16-X01/jump_highs_tagged_cover__full_fixed_point.toml,60bb4be58cad8fe8eb4b7bdfbb282232b29ca52f8828426e87ec12330ff22f50
V2-B-N192-R064-C16-X02,structured,N192-R64,empty_contribution,60,60,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C16-X02/jump_highs_tagged_cover__full_fixed_point.toml,77051c9cdfc88ba1ff19d1f5da2db954127fb0bb8df0d0aa92fb5a5271bd91a4
V2-B-N192-R064-C16-X02,structured,N192-R64,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C16-X02/jump_highs_tagged_cover__full_fixed_point.toml,77051c9cdfc88ba1ff19d1f5da2db954127fb0bb8df0d0aa92fb5a5271bd91a4
V2-B-N192-R064-C16-X02,structured,N192-R64,duplicate_coverage,10,71,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C16-X02/jump_highs_tagged_cover__full_fixed_point.toml,77051c9cdfc88ba1ff19d1f5da2db954127fb0bb8df0d0aa92fb5a5271bd91a4
V2-B-N192-R064-C16-X02,structured,N192-R64,coverage_dominance,59,59,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C16-X02/jump_highs_tagged_cover__full_fixed_point.toml,77051c9cdfc88ba1ff19d1f5da2db954127fb0bb8df0d0aa92fb5a5271bd91a4
V2-B-N192-R064-C16-X02,structured,N192-R64,forced_selection_propagation,1,0,4,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C16-X02/jump_highs_tagged_cover__full_fixed_point.toml,77051c9cdfc88ba1ff19d1f5da2db954127fb0bb8df0d0aa92fb5a5271bd91a4
V2-B-N192-R064-C16-X02,structured,N192-R64,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C16-X02/jump_highs_tagged_cover__full_fixed_point.toml,77051c9cdfc88ba1ff19d1f5da2db954127fb0bb8df0d0aa92fb5a5271bd91a4
V2-B-N192-R064-C16-X02,structured,N192-R64,mandatory_requirement_carrier,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C16-X02/jump_highs_tagged_cover__full_fixed_point.toml,77051c9cdfc88ba1ff19d1f5da2db954127fb0bb8df0d0aa92fb5a5271bd91a4
V2-B-N192-R064-C16-X02,structured,N192-R64,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C16-X02/jump_highs_tagged_cover__full_fixed_point.toml,77051c9cdfc88ba1ff19d1f5da2db954127fb0bb8df0d0aa92fb5a5271bd91a4
V2-B-N192-R064-C16-X02,structured,N192-R64,redundant_requirement,59,0,60,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N192-R064-C16-X02/jump_highs_tagged_cover__full_fixed_point.toml,77051c9cdfc88ba1ff19d1f5da2db954127fb0bb8df0d0aa92fb5a5271bd91a4
V2-C-M01-S01,adversarial,small,empty_contribution,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S01/jump_highs_tagged_cover__full_fixed_point.toml,d2eb2038af71499cfcfea6547688fb1ee03d6f88a4dee8c98f52df33ca1f043f
V2-C-M01-S01,adversarial,small,mandatory_strategy_propagation,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S01/jump_highs_tagged_cover__full_fixed_point.toml,d2eb2038af71499cfcfea6547688fb1ee03d6f88a4dee8c98f52df33ca1f043f
V2-C-M01-S01,adversarial,small,duplicate_coverage,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S01/jump_highs_tagged_cover__full_fixed_point.toml,d2eb2038af71499cfcfea6547688fb1ee03d6f88a4dee8c98f52df33ca1f043f
V2-C-M01-S01,adversarial,small,coverage_dominance,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S01/jump_highs_tagged_cover__full_fixed_point.toml,d2eb2038af71499cfcfea6547688fb1ee03d6f88a4dee8c98f52df33ca1f043f
V2-C-M01-S01,adversarial,small,forced_selection_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S01/jump_highs_tagged_cover__full_fixed_point.toml,d2eb2038af71499cfcfea6547688fb1ee03d6f88a4dee8c98f52df33ca1f043f
V2-C-M01-S01,adversarial,small,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S01/jump_highs_tagged_cover__full_fixed_point.toml,d2eb2038af71499cfcfea6547688fb1ee03d6f88a4dee8c98f52df33ca1f043f
V2-C-M01-S01,adversarial,small,mandatory_requirement_carrier,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S01/jump_highs_tagged_cover__full_fixed_point.toml,d2eb2038af71499cfcfea6547688fb1ee03d6f88a4dee8c98f52df33ca1f043f
V2-C-M01-S01,adversarial,small,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S01/jump_highs_tagged_cover__full_fixed_point.toml,d2eb2038af71499cfcfea6547688fb1ee03d6f88a4dee8c98f52df33ca1f043f
V2-C-M01-S01,adversarial,small,redundant_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S01/jump_highs_tagged_cover__full_fixed_point.toml,d2eb2038af71499cfcfea6547688fb1ee03d6f88a4dee8c98f52df33ca1f043f
