slice_factor,slice_level,n,metric,parameter,defined_n,exact_value
admission,low,512,normalized_value_capacity,B75,512,1685853569393347216316942231231122991987864882123656711051586091702932924126156784492241148027832981114039172147091//1689776301859954013781094922563411012603411540092299779791223337739729127049059561478758889767624007965633435975680
admission,low,512,normalized_value_capacity,B100,512,1//1
admission,low,512,registered_capacity_shadow,B0_B25,512,254818635653//72477573120
admission,low,512,registered_capacity_shadow,B25_B50,512,88798404551//72477573120
admission,low,512,registered_capacity_shadow,B50_B75,512,7714346761//18119393280
admission,low,512,registered_capacity_shadow,B75_B100,512,10846031//566231040
admission,low,512,resource_demand_elasticity,E025_050,512,-198207//1576960
admission,low,512,operational_elasticity_contribution,E025_050,512,-10335461731694022129576553089297793186051581765673//523637944295887571365583565283505899966986230814720
admission,low,512,generative_elasticity_contribution,E025_050,512,-1188041510757991048316605462557356116018455843665269838286374952904467105419115987357286928215884036723//783322087682384367551154625414418371666019590499166626325399105744368709720369215452397438770873401303040
admission,low,512,productive_value_elasticity,E025_050,512,-22026755704426374542497881738995015338463727069519172179566933930472358517595911570039860794365110369886557//1036335122003794518270177569423275505714143918230397446628503016899799802960048472043521811493865509923921920
admission,low,512,resource_demand_elasticity,E050_100,512,-1532701//4730880
admission,low,512,operational_elasticity_contribution,E050_100,512,-287168043860357611890666243209445971955681220870567390463381769910053056229120556845123611713786133953569031405420448338600908273747882885812765072022434179708253595659360797//3284640971298571348988423575773989117159000240967344485621735739224754074509864053444645109528098854607187617162488527477785530980261815758006147225739952642968578086138470400
admission,low,512,generative_elasticity_contribution,E050_100,512,-94930138548417563050471014749624336106713965927418181526134340424890127299490878464357427973699497813867233267385296860947665692050548787428664117196433722847817199807240137654422596936820102724441266896869818284677//13707689500825133744212528908278466759396744892822707648644882337908796476874637752079042577329577871517777585514391807934194217788708704031376299521941421822450437843823921466090915646426794621142191989336101134336000
admission,low,512,productive_value_elasticity,E050_100,512,-432508490471286433239449115482803517884464195678174658847399339388026669741494942693944018131973644776527538673781028035727149241438145068637547643653230683403485662077027094466175860890201179343317932311723404902127421899//4583947322902430500000879154630677233609587269374163196660389167973066903442216986759496391157052147280645449039111221315850085788068711589020454194233865047380183568039626105711064828574645108872296996577917572029898752000
admission,low,512,resource_demand_elasticity,E100_200,512,-8407//23040
admission,low,512,operational_elasticity_contribution,E100_200,512,-10486210279706820695475262721858680179339857707053850030507839068719794219653164179334425727//66511743473816791512970616374647354814917926788600212628065975735000214832993644918021324800
admission,low,512,generative_elasticity_contribution,E100_200,512,-444957132247402369681494651706295268083115219343215242735528223488137003//295500227654752379228592883090654316509068980987783695903451916812230864896
admission,low,512,productive_value_elasticity,E100_200,512,-10586362062572658498966122926686693052186475134901813060406166440455130140745505940519997127//66511743473816791512970616374647354814917926788600212628065975735000214832993644918021324800
admission,low,512,resource_demand_elasticity,E200_400,512,-1301//7680
admission,low,512,operational_elasticity_contribution,E200_400,512,-12167551947716650005512327471//125993402958912719004875243520
admission,low,512,generative_elasticity_contribution,E200_400,512,-112452564617973//255173718170926592
admission,low,512,productive_value_elasticity,E200_400,512,-12223076009478311935210430351//125993402958912719004875243520
admission,high,512,greedy_positive_frequency,all,512,0//1
admission,high,512,greedy_optimality_gap_mean,all,512,0//1
admission,high,512,greedy_optimality_gap_max,all,512,0//1
admission,high,512,safe_weight_compression_ratio,all,512,31//160
admission,high,512,safe_cardinality_compression_ratio,all,512,1//8
admission,high,512,frontier_only_positive_loss_frequency,all,512,287//512
admission,high,512,frontier_only_normalized_value_loss,all,512,1117459809124575727908822963603181775112433143247327850453249371010614488622242971960449611323552561802236656775722265507678161624539277316234275727867305039138906019730809394847768861797971386681409900050044754277460679819595832616079753984952162623999239472523066897304888883308099107043460072931293997853198004666980666417788034173562786614349456215855465649197061739214060795453047233677489956816433252208921920880638534665954867092214111701406643083293424840320905559868238948353356372646639418446559485721926035527155453124225326694014230200393460899269201029087015544643127879785911411997036341680996366768529882868404670248777436955118648535813254189323112900830657070953791623212049166900084813337889206211945631707113501032488226731//18932008905780566507925348430573621367794118353788806160983459934052138492704660570410099293865395221048071141390752733060204430189943930881421883041762640332492340075122354048024137968865591557065158263249066487156456662171017672138300176170622005059323456531189435650685663901911060888721067937736837183106956004988209655554169411758494187445903834977265881223929739350049346721263870722813042115641905908889904243962121804954439385463609790692926616923566684487685815898763589228031603455218761465007494227630661826853653855235185538164381640840006306404227241978169506455910342921140447282028505690332519999782157592809108106493830931994116942019998026583441820077902451745013815403095433644044166008110268003779097405001760376526254895104
admission,high,512,registered_capacity_nonconcavity_frequency,all,512,35//256
admission,high,512,attainable_capacity_nonconcavity_frequency,all,512,469//512
admission,high,512,lambda_breakpoint_count,all,512,549//128
admission,high,512,positive_lambda_breakpoint_count,all,512,421//128
admission,high,512,normalized_value_capacity,B0,512,0//1
admission,high,512,normalized_value_capacity,B25,512,157512184080180112152930036534059232380035511115777345788699694964873358977161240227865369179979133504897436470104772945040036915118605018840868098592131270866517550735237853003468694948783951316224276929223000958297785349792170555920271768442214445399141903001609071343358754897092711009267847056804984370157913574972148738319074981537103049366501830951233911064117274564138802503831793506283991268568422867705757517173362281946955582060727271471271109983416585064278660318842429728138587950993810765203330162444437156811205906894873656011059579513936788461760301387779619284053014597775459650405711537173021244615343454118970974519889341653283451647240621238908501748245404801696687541169643091132935816748829482435548371644167348847143615236724158959799343386755208931639392507095259969282057819342540813504765069241085244637//211478472214351688383822133481395157632130643106488926413521620360104077307795223071985518293654162461500490562518146746074238872210063922768286165959510467267085482231790079072550880476782780447153362644265237239189933645950865680501024345718926414820246292945647570549072108510022732259860264430412164759133663468008103139020405023310588351982071643481018487306331808727911800868226152565484597194623340512945024596847200111497145239459216143401754127432131201335002339843187749830661221716706611846843240226067812118902569889528614872826713188722196069596534373161499936906539625703007028113566247004670331217661239499967975951307885325983835919031744054228958837799477729584855871882156544722242531473982360824858932865081896080593003339372098404503812446488928833983740449902896277995832475257652901723439389855688949760000
admission,high,512,normalized_value_capacity,B50,512,631087987471220073802258193986898520929192093549912035149151749249850938525587162324465345763091900972249038345674538437909181403953418217601799160066271447742544260676288922734868149870128267141988776667250737166340666738734296619491456773280419122975422460190016505515366916017404054710962868614143456665462914856442288454857507000849463451255415197457014975110702587480972115056840376164352930186308805167853241326863461426003581878877395720569923614467300862092481502604095058082447708355133269266532939169269494043376010545221293332474023427079932297191220834001634990830547144569052932859647084498348472251152131239072325402914571447//682351849615894273866046154235443661896920149124100911736218872632789371297507167561489181433984574522091435267555679906799488933894956346119937189010454162076451064490305015847314910434060242195327329969332093064683849328045704385571895817186814231900616263076088921978344380632492183252413325076471738294519125860791990421783380739083086914183219697117387413202541955355225224138452051785591947790775983648896197714140350592950270317995666398138501603294592517287422107413108318175498761645276755472209037829712359694255328013910475453948482133560929263898907552749174174291691919350300393154032321384219757068775493038307367596254822400
admission,high,512,normalized_value_capacity,B75,512,139248719211205680022222494070401432130818946080399679137013345780658144793432938800156714465560092894903293406994437585569456556284912808406850471903100091101611905155098402516180436022003425798578066959741512914209313204502440252171585//140582040637283046726203877859657257605800968791642372222698718728480742309245751020739692502743526807064809577193259221175759490979210032936672326587080139935828443523830391649191427666495292381792234878492780315572782683180710178062336
admission,high,512,normalized_value_capacity,B100,512,1//1
admission,high,512,registered_capacity_shadow,B0_B25,512,55571023//14155776
admission,high,512,registered_capacity_shadow,B25_B50,512,160839676603//144955146240
admission,high,512,registered_capacity_shadow,B50_B75,512,60015587821//144955146240
admission,high,512,registered_capacity_shadow,B75_B100,512,32591161//377487360
admission,high,512,resource_demand_elasticity,E025_050,512,-542777//3548160
admission,high,512,operational_elasticity_contribution,E025_050,512,-1153556014099205901877216044053969522841412737058437423174990352040014622291680320597020248085263439648014713797491246490835110958949443913203546234671833697881794426904039401265320792364263081829764403323629795922642925943653522154265690586357725784260509724219117461190064533037//34666852852327461344949814480014401545410156978232309228535290928196326514584357738330956813694844142161444264290293849708021791586056311504550117568873020944483129837825418789139618602097453624333814811258772809142902334720130947379967217139116561799375432632488180084726604339200
admission,high,512,generative_elasticity_contribution,E025_050,512,2756357622069013770301371718471691780723662547708294937919284998273677832229451961070099312147901102228979449553034088657527689288881278653279572626781389905019007228182907095773433235518327360958857087797563547322032847944168162130034163395972052338184363501440061487288113125240170451427898984283043094567122795511785475636094462498621498717//402637866655955590127739452885153691081660006388989396530254163008213961807936695723727764560095336257820824646713097743666379653609158889295006742138649501262281243659225897748363077652937710272130668654074446966317223026004674419706523453962794320776398523330451520239246427474367783256487109094949702147138708541779841048350962793149562880000
admission,high,512,productive_value_elasticity,E025_050,512,-1080567406926857282729599131931950895265461478877489639846142987014425086668016071769883083487313958980870999850438932373920619633160544166401896076958309307237413740804851396594641757903478195793573952098777743546347114800803044502371162900167873791841529621597320049780084619267313959272529191884290625504200275304566637918846316740008157413//40884546800259180071450417597588705474001627443007429419074186674411944021964863840102074976596602458928111380926210350366974223200079398115548265682340273652895118308831550489068233828660873291853778688425422312900898244533170023478971812709672363247364230705005975739338685618077749389680509216977880441309672159213157703474233861505351680000
admission,high,512,resource_demand_elasticity,E050_100,512,-4273663//14192640
admission,high,512,operational_elasticity_contribution,E050_100,512,-478506137987984014288893238599841517961624437333226307038252223292022392685466655057447437933728479232525103898340392584120646903736787520576258887678305412003087931703292837551447160682830035606206402517066935297608153931769472341890018639974870735369179511146781373579956507701583295732308486639546221751097516352424059650389608493741726422259874534254039994861577582357882141238127932922939847767330637374701298783696829257946097//4961582172961404324866742282252633048772774370136742187588290295283540349345771662836106548834508201756203867525709764969878962166800586331236254572345042686849271855607611577034764998062906310387188053574498807471150346933161064017134719498095353501987002019815946664432810099205339501419309502645824227409043889439647656613241098592534931159620226795232040293739177907900933829628370590636599134969493761273284895562602805701406720
admission,high,512,generative_elasticity_contribution,E050_100,512,436364877091106711901564058384332961988162585388561195711391680016274506314308906921222419131681106349338478756987508729698643173572423105234869029440707250997516484650714043220193137392196857459669745501590389731698781012892583739812293863485410425706169695618881821281561016294525820156831255396504458952645667226606258599351826044747676075360153660034905869133933013566791794244847392025077255506227895827536000017524221984199850076553083215029283209265736154696307688168349394535819016110015593704931191//42105333110302254723981386498981869932173899027437860939064781104152550121285612007982384571722176442498795437588583455702880819900930582381070667523560554609032980909662989208946570467767768342921618579177964239383855896995265641340070409684070472144529074857009680484967156110995658269996890709877933907417282094992100192145725696331470441367668262093929444719323720980631212459233852346104472399798100317475363276408094222500346537296993108309629357097998883140738216276013442942099139101441257991241728000
admission,high,512,productive_value_elasticity,E050_100,512,-76713096351667137392800089742715562427649611879839948458923954471631055446980084498170955474039462185921864071883343790202195803470999019066446138190223197385615367562640145591016096410413903235167682380946239179770311329468165675620198591981142967441534483808339829889795244861947912265786042480143536555016009615554769813172547027466273556202358277897375011257842456969937188292147278350238827601178132110859696766885255681419416090458483370062158211667003254654400609564991964729611351948811396505179764465201//891198241740879807929734335761565721917474887284055346339249844175023325670968087944646845507796838722203158170812450609295198289344642788940635512598488578812129840627703009366623960784582756456406446414682392785857202849963562159554596439803059915682475896186939434861700598002556334045964189004452512320247468416287793274633957340421416325800268922536872632356535161066734040511185316153620639393172760696582194849740152460040604012540671746396360385462621437565854259681463916893782524441174786545853857792000
admission,high,512,resource_demand_elasticity,E100_200,512,-24489//71680
admission,high,512,operational_elasticity_contribution,E100_200,512,-5452949543928474913482911886387663040050496432230019961890392807296153619534953199355085987216969502396212378593902388363994705382564469171730887669231332527620845038586458250894038007054656634238311952239007280537053516060601977745417696466095793543790566704410144631546232940397267686660497481506751883700655299261024071279//45028801743301480474368444907112147968801487289512766324454237098035146882113563647711128254350394470625937574462770549889394921788842453348547638300236852195631492328339998860936308772597660898220944677394675879235175800392765799503129166596378616494356657702125712412699388688381697491660719182905475369824806415941642321920
admission,high,512,generative_elasticity_contribution,E100_200,512,-22459882208832690401383859226837185797939820955051630781166089403487495055889286040625113303410824767379020574326017830678958644851985064246153384874931826628066131807894342108890746602072402648193122874536445373839644348158128732927218618627510574559152318649418255028486923014089540767731116921163945884021977178068070634947831846937333453051861469976463195232842451458467076215422892835785483586175996353504843788419406978309578602909558910774619808129//978361411948502043270116056009019966075272260414208799269753631579393299126595797984465092748790185336275426729194623730630633766447725332722187433291359620612297838991639571982124058612117480838715189199395945834467048315442878673512244985276778359821411612720617500632911855376047382083610670734710712554161675429583873071385120385003306207043595394579589019874198297793255881623689417952032721186244821475484220626678771993181364308480540212847378432000
admission,high,512,productive_value_elasticity,E100_200,512,-79912195277061159432600125821222842178174041721825034792412188109900494146532306634501082572337874119824274530212175699753302434171295742258618343215700484263841302006641565912289660392485300465585100738309100116520418563382869412289886074722753807610668995729134387840260519449661236860861093849032214528297364290573680830051086269490107417257373327745013980534874191733411904484761538442941855108309756943933336963868383682493346439448284849462106928511943//554730920574800658534155803757114320764679371654856389185950309105516000604779817457191707588564035085668166955453351655267569345575860263653480274676200904887172874708259637313864341233070611635551512276057501288142816394856112207881442906651933330018740384412590122858861021998218865641407250306580974018209669968574056031475363258296874619393718588726626974268670434848776084880631899978802552912600813776599553095326863720133833562908466300684463570944000
admission,high,512,resource_demand_elasticity,E200_400,512,-1739//7680
admission,high,512,operational_elasticity_contribution,E200_400,512,-135012654714999223073497484477854596184870131597142857441827895550161629067303300780636355554685768279284517442156533251821737987753661494320667894000565545414596580156861882216438015698781534916106988641479471175019173774036547954183600286451034303278820628042710788271493839713934170837493811992435154701978809311463287//1395065680543981019091785522820884677794156374874202286450377126063920772911922037207873015762037068704810904466946387134030629070879517557578197145484902741356689705280616959173429444775119913155848876822703999037300184748542847859891397163111437652128832202516227692415131040299841320394389925429387792482703417463701504
admission,high,512,generative_elasticity_contribution,E200_400,512,-9627627453754722607221442151022217702528997052791996820328340114282626474735381880991950841487874944330748676038598034510410443626025625249520664783072418735487398201512732462891214559730399769414916082874651607739189657974727852618259296223465721731643282938227956045185896399501733941438817961482518397700900992015998163474884063747647531597342894940727432622268454772126074476355430238897384671040748746755//297766350964047784446690569298411511388906818036530697794963228532381237444755031888248335465893038306535218362320512781992338397822519971893716817636802812205798560624095599873589766268885029387339221014629762103803488390417527174514742676038681625065422735477555251091275150943031724944799312622720292023751941936002589818062923677431489163668839110022176479817114043865685464804951332630397399003270662782976
admission,high,512,productive_value_elasticity,E200_400,512,-7035447866555424576097265948543532444944861340656741006407064154555080989199293003329009436776617831335903245165227203537000719143729409524477594535224086257069696276354166504046389591913786814526304185668143593907677232850489917068011383505802862412815734312331346552568303137434153342554790516950408299349880855127049924434661025343930131829212322860302640006067885889062270343386827158582232791432806040112539//54491242226420744553744374181609306584169947700685117696478270821425766452390170835549445390258426010095944960304653839104597926801521154856550177627534914633661136594209494776866927227205960377883077445677246464996038375446407472936197909715078737386972360592392610949703352622574805664898274209957813440346605374288473936705515032969962516951397557134058295806531870027420440059306093871362724017598531289284608
persistence,low,512,greedy_positive_frequency,all,512,0//1
persistence,low,512,greedy_optimality_gap_mean,all,512,0//1
persistence,low,512,greedy_optimality_gap_max,all,512,0//1
persistence,low,512,safe_weight_compression_ratio,all,512,31//160
persistence,low,512,safe_cardinality_compression_ratio,all,512,1//8
persistence,low,512,frontier_only_positive_loss_frequency,all,512,49//128
persistence,low,512,frontier_only_normalized_value_loss,all,512,40918631974715375383343212282409932878387234217422441876548195591153630304201464082403374959662565938540789060618774251906813635028591708360770833062184325138029587308466732322782768828101708896847696329032371871285912109782895721262794516606818519354620429951785388824462209514177340086821049857619889338633833637806673567600649408863884178539394456628700362124049783649976008726906261531256198535544166056113478567195597521863785490027045422107467924302729441789315612107975957723408068506714226749724404508323437319608772610731525916452325769305764850918320285269369376930197880074553175593168585272088465679706219519//1188385917228821662011018170022092145983960409099570131653894331941246492426957325173217306264827724074053229578344695763039192111677083534926642026096230957670040038456461144268249622330735424921765816517332064855991005104787772025362099831842827141836740793751707180719536723718019238612990521565627177983830388472224128149042697861195734513259821973079619969115731129080411814094530272855137803415087420362233762714112538340647065995079025971515409321333579607958821793114938352683381614966743714586212340590806832885919521160677472298821177552254510173052576641606220927409787179786726631565285599832901165286496047104
persistence,low,512,registered_capacity_nonconcavity_frequency,all,512,23//256
persistence,low,512,attainable_capacity_nonconcavity_frequency,all,512,231//256
persistence,low,512,lambda_breakpoint_count,all,512,1037//256
persistence,low,512,positive_lambda_breakpoint_count,all,512,781//256
persistence,low,512,normalized_value_capacity,B0,512,0//1
persistence,low,512,normalized_value_capacity,B25,512,3592158271609301780974462484148552629685570049211938792830595913198638778638135429067102788385797484406762986579619743761737671085192438254029970037769065132687715843684315662536287111022232243191108739367073106316065788076826346306665649991348268509866522986830958210177933016390391994227404039065207539044907289873866431645736567974819966716826069451740175478348573677824821885339466849898534123247834280827022233936796769600766229693781095207025942732183849258019168205946675978833574210503371196953625652481049827183716266611580088857143689046551995775393428881671984262809023072726666526423119568139887640508915684004060336045669238658904849671681713666957091534042625904131062706168015614105764218915977//4917795567342389808567925340121431026714028348628464178439630871929902295747142205183281029770217641476322777425758753600558321224776538707912410362953036132213682081344720478250806216468570071921754794038112863864872404902167721794053160392281098478338409657923990803103940114547382095023590613450361339005429909595352453053221029775777783176525002660855564850978312379099109274985965072896005411261933113835066617750826635154974477092180424987044818843916381214233613940066406967610231590694561217713830775918698832317864223691862742148358440173555335109692445014400129349264771310740355100528499483752324568277655925486445410629517738856187779757313794642049831574884890742040724587437346618658803400704000
persistence,low,512,normalized_value_capacity,B50,512,6720863255120773431768845339336019049977056583737789651576463535246793433525516256555450177205522328377916659916433683292485301840970468496249623108235313903930783384092785155773476623560479979530111916530014639661209013564655739108343583898039626247235130198156613594990181435793306374234873629370714257613108601092236930386299214182070474281074024810124139885226314615979936249014826530067598998319245315886402463527427664384403105384883560605883302915786397118354217647433410316012486336435384349119201481787850748505901841214032551421//7261921883558347597889479382024555397770466093688414714328948245903082229737586183000863922610174289362438133921369418894933911727587545827168775554105035658126893758276399317007486087137027499840255180936864779398914632094875766260118007845985775735442026770521266514864812851560363080582695929103737028932804640560986557926314622795035766084402590204396244545879946026746646854576013066978406720847670754271750904930212168090084490613649309832283585178085933219668673639929726352613288438182636959388525956685267455748369020253369139200
persistence,low,512,normalized_value_capacity,B75,512,129082753909921616520143641679322040301440527034511041201082573845992336532638114782468444470296207550803556893087175406785963606444712993025355612610660053886536264038746171827884700623627967499877106319543//129804669063571544037592725784596171214125465979077703622140541532663466920700101592519763187455959416035823042972366175857971725229598047548967226499614504044834191036131716274063024453237902275799888166912
persistence,low,512,normalized_value_capacity,B100,512,1//1
persistence,low,512,registered_capacity_shadow,B0_B25,512,7484804381//2013265920
persistence,low,512,registered_capacity_shadow,B25_B50,512,10603660487//9059696640
persistence,low,512,registered_capacity_shadow,B50_B75,512,2538569659//6039797760
persistence,low,512,registered_capacity_shadow,B75_B100,512,7513313//150994944
persistence,low,512,resource_demand_elasticity,E025_050,512,-1942069//14192640
persistence,low,512,operational_elasticity_contribution,E025_050,512,-6308971605584908531218452948518323399954568706232764804660897399073751750802817128828102266613445325684782056417488112100382691213534698171311843169008479166403512902218325298437//238597100542563694084848096977121842556108282917177316241570267897676358131451602374025403770522861625264086035007690407577372387847413498506043677405075779325686616583171381404800
persistence,low,512,generative_elasticity_contribution,E025_050,512,29557021389791498721342723324077984755688829767040766105610507665645135775261745333464497642722814265072077277347941692030295371881101371696317809873403750685838463037827261972841638726519164229185014687837942358064936664951081023539583//10808533309669703225813445181771767819087093812954389439958073326892409721262534153466085199413271693686079811388751731552218425164975253198959715852437940190352459077244647245274466386486584965304316974997546034879941453481600646751846400
persistence,low,512,productive_value_elasticity,E025_050,512,-45191275605367467007699372686706870199314925086859442985786048336766419057115169784228709409559519479345973994424726365998517171185082267118238493749506008762920665441966228594105870228329919566264471404025132036247577679402533448264141//1906214092471757447950478328456516762184335104593064065588173596894229230619708239438617057329579772386002995360343103163872316903518257951063070847475204594974441074564845451382662123563192731646467721352291128958512296966745820433612800
persistence,low,512,resource_demand_elasticity,E050_100,512,-23603//73920
persistence,low,512,operational_elasticity_contribution,E050_100,512,-1497215880496210736172077711974578701942774188164412208990180525074983959028065035722930594532831320045442482433169770949157396395262002088107908852406618746530174531706271734009628679848193089909740545766398781865322555492754302337626102306502313656674503942647058417368581466583167322607484868673908675023740168735191//16238173512215886398063210303102867193056864921484397374641598588181914525002055517061001730177871011216637758470014190544610674216955000748435448904516014544640893509594379779985990125835331507859321504485247233615633795386260248045847385517969232047813642517842655643160509539462585661711111746381608125608219424870400
persistence,low,512,generative_elasticity_contribution,E050_100,512,12272255078382029955513511434018774155042679279075323637473898090713888217874265003925108367979175529521323955701870035134397581537848311312977654606067806136848893063699395393790330658404850893077445884996006131358002963921686825622202833395538124475861461517513457585145975325105124961854051462990585280369305857167032484985888785987041999490562015175921454955289330937644959106841973//8622008684139221950258436011209086701977887698689173374758655948197422510186648037632312124754813463841965086569092747471034470709701876096232534847648382554724304771256212542816941231445632327392095714050189567026522210577871445486787100915838635474235257541510914550679070943645744473381029876149233274249637178305762257193260208519475354236252634855408673390235750256608088777930342400
persistence,low,512,productive_value_elasticity,E050_100,512,-1200878252851250474931562696405548361674741407282847233833765994566321279471418309781465259280289766270676968239088179276532948128956302786774576314917420702438682722169762082779576012210399464956224298220072888472376681113394244449283577406485028393670040277134448033024958691019039675866640713870113924678457694735142599107890339072390289471523289374182794183146093398794875251135484445167//13228430271123287319578087798039794023650389700236215423557346291889634926023735628685238460459345646550374959925032772712006623982027336320067085439147263150145695178257360622929297570414296209252999061067214529915270997923975289862385830463032213826812210136451824740360294583064057744396336943138226272507956493936382924181090965186906634281105292561579907263092755564756968208707758489600
persistence,low,512,resource_demand_elasticity,E100_200,512,-452549//1290240
persistence,low,512,operational_elasticity_contribution,E100_200,512,-908182463531410968836755408213534822818515769741654751778541380023040157687333892545007923628552496540693228938552603472681742571033405582235990208428485403055155833175462391263205346542701355346794084787524490837407031//6540122165242207113649346406089522539596628601761371842677208690919789040478394392499800314500141236603098671612090775304980784674590726659099432926424250575131609679463991276062828367694753389976973297441171408751411200
persistence,low,512,generative_elasticity_contribution,E100_200,512,-307437654606156293199660308863678681594575439824677237871795233981583765601622094237985805501136998634486509918042538171671365054005277622554016003537932896499451567802586007120147752535322212328801493822054558713200095234410479928681896456778355055657566070573346942205752301558314013337//23827236174746991471623123852576035876097888101848963658480504719416415968134412002811083341488928832602030056452879283333667098134930806627488847104066296715647323122551839487585747974617972664681571207080574374270193831732893320036828577492061303760099792852070161133819971409462853632000
persistence,low,512,productive_value_elasticity,E100_200,512,-132362470693603248021880156702135341145367243090270261361230182727914109336537136412714635030968891636637470620635045128089602250353303040294400355463734598246960200054620648775348344630465734527311919656538243890030682642761341257652401110836668206786572955554781210308478069033413308279232691//872148325704264128835821202375840641172810998191977616791361914244799073681623882538894083548519262059732106156344740407862216793032872314985974270550138658682838968254764980764101133114941653445339550892770263821411904822919094193308036421941919901530932717764324107981212413500568831492096000
persistence,low,512,resource_demand_elasticity,E200_400,512,-1009//5120
persistence,low,512,operational_elasticity_contribution,E200_400,512,-405344908461772027812612990937560307905010962960512808756369682175645649119952805587836805292931706527196024849334393309375746010819193525551314356635901857799200931593013012407469//4149693543456910003208830370069469456178577356053168675306551072481103540033627649673854828186932466595402546535936986238386415350313616179108761986868838344715695463216209569095680
persistence,low,512,generative_elasticity_contribution,E200_400,512,-1204237154536165495770359649707653065350910112611649388976062679107069875197554508648123602823143614792277771117705624831443432231586893630465276811747356427555194879665504447134291608774105878230514593758460708406590808300198720996324888539749//80835141423596674803059621454554046198733927276790463882817095295380503588479782336390376829977922349865634555538512794567591670668903859285274348169956653752159086247828233603139027127512567703148964880197577363269354407522797668685545772482560
persistence,low,512,productive_value_elasticity,E200_400,512,-1744077164783209998326878317751922172726021516703601511486674681011071478165345143394893337456352892923473781328664739890171270321649688450521555417226442751931259422059722088276689288251904029244804449727220471354066564178906976825811777496686039//15492148848182795280279403265278602202878285922977446810658039123935598373782834563585885940833675769424248706330067068372826115301917132659766183796944483338873093715543080770313226105996071405619781850644377559318668597032450595061339132814622720
persistence,high,512,greedy_positive_frequency,all,512,0//1
persistence,high,512,greedy_optimality_gap_mean,all,512,0//1
persistence,high,512,greedy_optimality_gap_max,all,512,0//1
persistence,high,512,safe_weight_compression_ratio,all,512,31//160
persistence,high,512,safe_cardinality_compression_ratio,all,512,1//8
persistence,high,512,frontier_only_positive_loss_frequency,all,512,101//256
persistence,high,512,frontier_only_normalized_value_loss,all,512,31391659313716728395303865829547378825748688414924901777992757041490766050625660328938114042139595819592848089474845085825084856203210128065416675328838262386045773750055011842970829541349387930370483151500505624375049886977551367406797463452385011534273099639475693168936525286831940113867798513037972974835378538095324509189329731106561561707007632590075064443555374425133558957018637500396332583599754075780746001895865995948229756417917282287040244740870665348776313808211803688918034804683337337762753503018407611515598934712364188570529336589558022161335862229914464299103482722683845156206041412649010664618117//875792111914949471346406450183250130845595426850379262964473365971441526818418589856811732447186273837906601230242603777007303246721821381173386503229058999664218453746154893570193828350806671921651732722992639128786880778922147259620413443695991359089545194872614894299018018569934511771610716977378458987644497774135490485457220468831012650055667235633661963418570689046159476696666764636890560514737046967530806840305686306671736174536339367385373477847928076050616833649344346189416586418629430031377790789668266140647447477096738940253590761402772429527682747218248004558356934144426892983217099399005622646128640
persistence,high,512,registered_capacity_nonconcavity_frequency,all,512,51//512
persistence,high,512,attainable_capacity_nonconcavity_frequency,all,512,459//512
persistence,high,512,lambda_breakpoint_count,all,512,1049//256
persistence,high,512,positive_lambda_breakpoint_count,all,512,793//256
persistence,high,512,normalized_value_capacity,B0,512,0//1
persistence,high,512,normalized_value_capacity,B25,512,771487455221366047954355349876418495877975245098894206476074434961827052410121804409563532595141450537731496494089379899603877788730671093747525098565478478627786976186406166677749901496243805297698002668538490461577209096079911133808257292974772851683874252340605086098637737840698319805337958380891889129155452136960219756818406715838582528995985501021800565694616323254030345657570700265658582020933950825312168284321277372785925341621755980623133694298736852645840075494836768140186434294171689216676304286430150304344651266038136137769334781840983146464915555816844244281222524476058689997943777855111775353831967946984783231774818407232842860458106471949884323381550844513584385361027964765525696626170509411489822410063//1055528136200179991962576441836032246581172890732007309421839401375106531901146456876679706042494145959635518596761821225995186327374442017611533738570420174079891504536460827079300508657070965898528340081982423412871046095964778815735921070975599329404974565695945754148986639003733562395525353369021326599560615163735263566463657607707237908160401589187735610590976034419252305829993908872682559274094407872542569121153791460322406596048393734761236169358131990224760352752058181908723444619914445846985226107768031345445178410380949588680443132001609966913662789505222953997391061170664344023391096655801322647825700113441414747771432565520116958521895718460679942398409152533209338996632339871167440801638243671077027840000
persistence,high,512,normalized_value_capacity,B50,512,34380588463955042740727932479359514848658295232899219635353979998132321206193468442009470304409424277811243336329370269543827107985821022164244182351971860086112871458656967885676612292146839423673848621124163480291475876655381240345177792831430510491899593897926704024023208361012284814634909838188402861504863233190181248511882970104859289030708904437229566535741759997124535942061742521620652935314040565913258710000151464792149362875643685260079646552720099593377121347903697479934041508986794050069579666004586100584443999263545386602612231333//37173192356444045680476838063431076608851517685893564458638194149591095840615487759931870041837498348213175481094107724515760366343012053459926704728087514233267544156306473502577314808353437620042836001083921571756926372896451434347721697041850095085757737828771080213122057305968830335780297435158524645016290962241947888909135260513476827073915408912362535708166815105076069914719516802793897759915185182776354532475286695450735776823625430260392418152822378501989025998456307586391888618476388151921044201373885419847929767782589699153913446400
persistence,high,512,normalized_value_capacity,B75,512,537994875145491483605564092334676641205713127418993871255145371611170665095746541151831516415635835233652174101557328878532793685537314720158742495050386214109430752729758485846008040847981033//541375328226783737589071739665895653933102531910174120027789091232552280571488147581438308218021352908665625483774505240764518188416041518512975332688678118114957624912424081698448847609200640
persistence,high,512,normalized_value_capacity,B100,512,1//1
