audit_id,schedule_id,method,strategy_id,selected,resource_weight,certificate_sha256
annual_walk_forward_v2,validation_computation,frontier_only,XRT__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,33//1,5f3a730f126717d14208c402a04b4ced1a57a4f6b285f29a5a10cd2de8253d84
annual_walk_forward_v2,documented_complexity,global_safe,AGG__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,AGG__momentum_20__trend_100__h20__unit__horizon__vol_target_10,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,BIL__mean_reversion_5__trend_100__h20__half__horizon__notional_cap_1,true,5//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,BIL__mean_reversion_5__trend_100__h20__half__horizon__vol_target_10,false,6//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,BND__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,BND__momentum_60__trend_100__h20__unit__horizon__vol_target_10,false,5//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,BSV__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,BSV__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,DBA__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,DBA__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,DBC__momentum_60__always__h5__half__signal_flip__notional_cap_1,true,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,DBC__momentum_60__trend_100__h20__half__signal_flip__notional_cap_1,false,6//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,DEM__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,DEM__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,DIA__momentum_20__always__h20__unit__horizon__notional_cap_1,true,2//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,DIA__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,DVY__momentum_60__always__h20__unit__signal_flip__notional_cap_1,true,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,DVY__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EEM__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EEM__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EFA__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EFA__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EMB__momentum_20__trend_100__h20__unit__horizon__vol_target_10,true,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EMB__momentum_60__trend_100__h20__unit__horizon__vol_target_10,false,5//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EPP__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EPP__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,false,5//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWA__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,true,2//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWA__momentum_60__trend_100__h5__unit__horizon__notional_cap_1,false,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWC__momentum_60__always__h20__unit__signal_flip__notional_cap_1,true,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWC__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWG__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWG__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWH__momentum_60__always__h20__unit__signal_flip__notional_cap_1,true,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWH__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,false,5//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWJ__mean_reversion_5__always__h20__half__horizon__vol_target_10,false,5//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWJ__mean_reversion_5__always__h20__unit__horizon__vol_target_10,true,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWM__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWM__momentum_60__always__h20__unit__horizon__notional_cap_1,false,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWS__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWS__momentum_60__always__h20__unit__horizon__notional_cap_1,false,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWT__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWT__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWW__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,true,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWW__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,false,5//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWY__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWY__mean_reversion_5__trend_100__h5__unit__signal_flip__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWZ__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EWZ__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EZA__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,EZA__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,FXE__momentum_60__always__h20__unit__signal_flip__notional_cap_1,true,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,FXE__momentum_60__always__h20__unit__signal_flip__vol_target_10,false,5//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,FXI__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,FXI__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,FXY__mean_reversion_5__trend_100__h5__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,FXY__mean_reversion_5__trend_100__h5__unit__horizon__vol_target_10,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,GDX__mean_reversion_5__trend_100__h20__half__signal_flip__vol_target_10,false,7//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,GDX__mean_reversion_5__trend_100__h20__unit__signal_flip__vol_target_10,true,6//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,GLD__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,GLD__momentum_60__trend_100__h20__unit__horizon__vol_target_10,false,5//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,HYG__momentum_20__always__h20__unit__horizon__notional_cap_1,true,2//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,HYG__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IAU__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IAU__momentum_60__trend_100__h20__unit__horizon__vol_target_10,false,5//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IBB__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,true,2//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IBB__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,false,5//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,ICF__mean_reversion_5__always__h20__unit__horizon__vol_target_10,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,ICF__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IEF__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IEF__momentum_20__trend_100__h20__unit__horizon__vol_target_10,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IJH__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IJH__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,false,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IJK__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IJK__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IJR__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,true,2//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IJR__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,ILF__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,ILF__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,ITB__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,true,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,ITB__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,false,5//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IVE__momentum_20__always__h20__unit__horizon__notional_cap_1,true,2//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IVE__momentum_20__always__h20__unit__signal_flip__notional_cap_1,false,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IVV__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,true,2//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IVV__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IVW__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IVW__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IWB__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IWB__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IWD__momentum_20__always__h20__unit__horizon__notional_cap_1,true,2//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IWD__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IWF__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,true,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IWF__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IWM__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IWM__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IWN__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IWN__momentum_20__always__h20__unit__horizon__notional_cap_1,true,2//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IWO__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IWO__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IWP__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IWP__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IWR__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IWR__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,false,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IWS__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IWS__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IWV__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IWV__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IYF__momentum_60__always__h20__unit__signal_flip__notional_cap_1,true,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IYF__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,false,5//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IYM__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IYM__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IYR__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IYR__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IYT__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,IYT__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,JNK__momentum_20__always__h20__unit__horizon__notional_cap_1,true,2//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,JNK__momentum_60__always__h20__unit__horizon__notional_cap_1,false,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,KBE__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,KBE__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,KRE__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,KRE__momentum_20__always__h5__unit__signal_flip__notional_cap_1,true,2//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,LQD__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,LQD__momentum_60__trend_100__h20__unit__horizon__vol_target_10,false,5//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,MBB__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,true,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,MBB__momentum_60__trend_100__h20__unit__horizon__vol_target_10,false,5//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,MDY__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,false,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,MDY__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,true,2//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,MOO__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,false,5//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,MOO__momentum_60__trend_100__h5__unit__horizon__notional_cap_1,true,3//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,PFF__momentum_20__always__h20__unit__horizon__notional_cap_1,true,2//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
annual_walk_forward_v2,documented_complexity,global_safe,PFF__momentum_60__always__h20__unit__signal_flip__notional_cap_1,false,4//1,a19bff4c7ee8ba0c4d804ea6545616c5528c42107034efa9e5c6a81c03519640
