trial_id,frontier_density,module_overlap,module_complementarity,project_cost,duration,admission,persistence,strategy_id,source_asset,frontier_preserved,closure_changes,unique_closure_count,operationally_silent_generative,signed_operational_loss,signed_generative_loss,signed_total_dynamic_loss,decomposition_gate,deleted_library_ids
835,dense,high,weak,low,long,high,high,base_1,true,false,false,0,false,175//48,-27//64,619//192,true,base_2;base_3;closure_carrier;frontier_addition;inactive
835,dense,high,weak,low,long,high,high,base_2,true,false,false,0,false,175//48,-27//64,619//192,true,base_1;base_3;closure_carrier;frontier_addition;inactive
835,dense,high,weak,low,long,high,high,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
835,dense,high,weak,low,long,high,high,closure_carrier,true,true,true,1,true,0//1,11//32,11//32,true,base_1;base_2;base_3;frontier_addition;inactive
835,dense,high,weak,low,long,high,high,frontier_addition,true,false,false,0,false,875//384,-135//512,3095//1536,true,base_1;base_2;base_3;closure_carrier;inactive
836,dense,low,strong,low,long,low,low,base_1,true,false,true,1,false,2975//768,0//1,2975//768,true,base_2;base_3;closure_carrier;frontier_addition;inactive
836,dense,low,strong,low,long,low,low,base_2,true,false,true,1,false,2975//768,0//1,2975//768,true,base_1;base_3;closure_carrier;frontier_addition;inactive
836,dense,low,strong,low,long,low,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
836,dense,low,strong,low,long,low,low,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
836,dense,low,strong,low,long,low,low,frontier_addition,true,false,false,0,false,1225//768,0//1,1225//768,true,base_1;base_2;base_3;closure_carrier;inactive
837,dense,high,weak,high,long,low,high,base_1,true,false,false,0,false,1225//384,0//1,1225//384,true,base_2;base_3;closure_carrier;frontier_addition;inactive
837,dense,high,weak,high,long,low,high,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
837,dense,high,weak,high,long,low,high,base_3,true,false,false,0,false,175//48,0//1,175//48,true,base_1;base_2;closure_carrier;frontier_addition;inactive
837,dense,high,weak,high,long,low,high,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
837,dense,high,weak,high,long,low,high,frontier_addition,true,false,false,0,false,1225//768,0//1,1225//768,true,base_1;base_2;base_3;closure_carrier;inactive
838,sparse,high,strong,low,long,low,high,base_1,true,false,false,0,false,1225//768,0//1,1225//768,true,base_2;base_3;closure_carrier;frontier_addition;inactive
838,sparse,high,strong,low,long,low,high,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
838,sparse,high,strong,low,long,low,high,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
838,sparse,high,strong,low,long,low,high,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
838,sparse,high,strong,low,long,low,high,frontier_addition,true,false,false,0,false,175//192,0//1,175//192,true,base_1;base_2;base_3;closure_carrier;inactive
839,dense,low,weak,low,short,low,high,base_1,true,false,true,1,false,175//48,-14125//16384,136825//49152,true,base_2;base_3;closure_carrier;frontier_addition;inactive
839,dense,low,weak,low,short,low,high,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
839,dense,low,weak,low,short,low,high,base_3,true,false,true,1,false,175//48,-14503//16384,135691//49152,true,base_1;base_2;closure_carrier;frontier_addition;inactive
839,dense,low,weak,low,short,low,high,closure_carrier,true,true,true,1,true,0//1,7483//16384,7483//16384,true,base_1;base_2;base_3;frontier_addition;inactive
839,dense,low,weak,low,short,low,high,frontier_addition,true,false,false,0,false,525//256,-32571//65536,101829//65536,true,base_1;base_2;base_3;closure_carrier;inactive
840,dense,high,strong,low,long,low,low,base_1,true,true,false,0,false,0//1,0//1,0//1,true,base_2;base_3;closure_carrier;frontier_addition;inactive
840,dense,high,strong,low,long,low,low,base_2,true,false,false,0,false,875//256,0//1,875//256,true,base_1;base_3;closure_carrier;frontier_addition;inactive
840,dense,high,strong,low,long,low,low,base_3,true,false,false,0,false,175//48,0//1,175//48,true,base_1;base_2;closure_carrier;frontier_addition;inactive
840,dense,high,strong,low,long,low,low,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
840,dense,high,strong,low,long,low,low,frontier_addition,true,false,false,0,false,525//256,0//1,525//256,true,base_1;base_2;base_3;closure_carrier;inactive
841,sparse,high,weak,low,long,low,low,base_1,true,false,false,0,false,525//256,0//1,525//256,true,base_2;base_3;closure_carrier;frontier_addition;inactive
841,sparse,high,weak,low,long,low,low,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
841,sparse,high,weak,low,long,low,low,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
841,sparse,high,weak,low,long,low,low,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
841,sparse,high,weak,low,long,low,low,frontier_addition,true,false,false,0,false,875//768,0//1,875//768,true,base_1;base_2;base_3;closure_carrier;inactive
842,dense,high,strong,high,short,low,low,base_1,true,false,false,0,false,875//256,0//1,875//256,true,base_2;base_3;closure_carrier;frontier_addition;inactive
842,dense,high,strong,high,short,low,low,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
842,dense,high,strong,high,short,low,low,base_3,true,false,false,0,false,2975//768,0//1,2975//768,true,base_1;base_2;closure_carrier;frontier_addition;inactive
842,dense,high,strong,high,short,low,low,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
842,dense,high,strong,high,short,low,low,frontier_addition,true,false,false,0,false,175//96,0//1,175//96,true,base_1;base_2;base_3;closure_carrier;inactive
843,sparse,low,strong,high,short,high,high,base_1,true,false,true,1,false,525//256,-71569//65536,62831//65536,true,base_2;base_3;closure_carrier;frontier_addition;inactive
843,sparse,low,strong,high,short,high,high,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
843,sparse,low,strong,high,short,high,high,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
843,sparse,low,strong,high,short,high,high,closure_carrier,true,true,true,3,true,0//1,9123//8192,9123//8192,true,base_1;base_2;base_3;frontier_addition;inactive
843,sparse,low,strong,high,short,high,high,frontier_addition,true,false,false,0,false,875//768,-157275//262144,424175//786432,true,base_1;base_2;base_3;closure_carrier;inactive
844,sparse,low,weak,low,long,low,low,base_1,true,false,true,1,false,525//256,0//1,525//256,true,base_2;base_3;closure_carrier;frontier_addition;inactive
844,sparse,low,weak,low,long,low,low,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
844,sparse,low,weak,low,long,low,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
844,sparse,low,weak,low,long,low,low,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
844,sparse,low,weak,low,long,low,low,frontier_addition,true,false,false,0,false,175//192,0//1,175//192,true,base_1;base_2;base_3;closure_carrier;inactive
845,sparse,high,strong,high,short,low,high,base_1,true,false,false,0,false,175//96,0//1,175//96,true,base_2;base_3;closure_carrier;frontier_addition;inactive
845,sparse,high,strong,high,short,low,high,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
845,sparse,high,strong,high,short,low,high,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
845,sparse,high,strong,high,short,low,high,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
845,sparse,high,strong,high,short,low,high,frontier_addition,true,false,false,0,false,175//192,0//1,175//192,true,base_1;base_2;base_3;closure_carrier;inactive
846,sparse,low,strong,low,long,low,low,base_1,true,false,true,1,false,175//128,0//1,175//128,true,base_2;base_3;closure_carrier;frontier_addition;inactive
846,sparse,low,strong,low,long,low,low,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
846,sparse,low,strong,low,long,low,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
846,sparse,low,strong,low,long,low,low,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
846,sparse,low,strong,low,long,low,low,frontier_addition,true,false,false,0,false,875//768,0//1,875//768,true,base_1;base_2;base_3;closure_carrier;inactive
847,dense,high,strong,high,long,high,low,base_1,true,true,false,0,false,0//1,0//1,0//1,true,base_2;base_3;closure_carrier;frontier_addition;inactive
847,dense,high,strong,high,long,high,low,base_2,true,false,false,0,false,875//256,0//1,875//256,true,base_1;base_3;closure_carrier;frontier_addition;inactive
847,dense,high,strong,high,long,high,low,base_3,true,false,false,0,false,2975//768,0//1,2975//768,true,base_1;base_2;closure_carrier;frontier_addition;inactive
847,dense,high,strong,high,long,high,low,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
847,dense,high,strong,high,long,high,low,frontier_addition,true,false,false,0,false,175//96,0//1,175//96,true,base_1;base_2;base_3;closure_carrier;inactive
848,sparse,low,weak,low,short,low,low,base_1,true,false,true,1,false,525//256,-1953//4096,6447//4096,true,base_2;base_3;closure_carrier;frontier_addition;inactive
848,sparse,low,weak,low,short,low,low,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
848,sparse,low,weak,low,short,low,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
848,sparse,low,weak,low,short,low,low,closure_carrier,true,true,true,1,true,0//1,233//512,233//512,true,base_1;base_2;base_3;frontier_addition;inactive
848,sparse,low,weak,low,short,low,low,frontier_addition,true,false,false,0,false,875//768,-17231//65536,172307//196608,true,base_1;base_2;base_3;closure_carrier;inactive
849,dense,low,strong,high,long,high,low,base_1,true,false,true,1,false,875//256,0//1,875//256,true,base_2;base_3;closure_carrier;frontier_addition;inactive
849,dense,low,strong,high,long,high,low,base_2,true,false,true,1,false,1225//384,0//1,1225//384,true,base_1;base_3;closure_carrier;frontier_addition;inactive
849,dense,low,strong,high,long,high,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
849,dense,low,strong,high,long,high,low,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
849,dense,low,strong,high,long,high,low,frontier_addition,true,false,false,0,false,175//96,0//1,175//96,true,base_1;base_2;base_3;closure_carrier;inactive
850,dense,low,weak,low,long,low,low,base_1,true,false,true,1,false,875//256,0//1,875//256,true,base_2;base_3;closure_carrier;frontier_addition;inactive
850,dense,low,weak,low,long,low,low,base_2,true,false,true,1,false,175//48,0//1,175//48,true,base_1;base_3;closure_carrier;frontier_addition;inactive
850,dense,low,weak,low,long,low,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
850,dense,low,weak,low,long,low,low,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
850,dense,low,weak,low,long,low,low,frontier_addition,true,false,false,0,false,875//384,0//1,875//384,true,base_1;base_2;base_3;closure_carrier;inactive
851,sparse,low,strong,high,long,low,low,base_1,true,false,true,1,false,875//768,0//1,875//768,true,base_2;base_3;closure_carrier;frontier_addition;inactive
851,sparse,low,strong,high,long,low,low,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
851,sparse,low,strong,high,long,low,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
851,sparse,low,strong,high,long,low,low,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
851,sparse,low,strong,high,long,low,low,frontier_addition,true,false,false,0,false,175//192,0//1,175//192,true,base_1;base_2;base_3;closure_carrier;inactive
852,dense,low,strong,low,long,high,low,base_1,true,true,true,1,false,0//1,0//1,0//1,true,base_2;base_3;closure_carrier;frontier_addition;inactive
852,dense,low,strong,low,long,high,low,base_2,true,false,true,1,false,175//48,-20633//49152,158567//49152,true,base_1;base_3;closure_carrier;frontier_addition;inactive
852,dense,low,strong,low,long,high,low,base_3,true,false,true,1,false,175//48,-20633//49152,158567//49152,true,base_1;base_2;closure_carrier;frontier_addition;inactive
852,dense,low,strong,low,long,high,low,closure_carrier,true,true,true,3,true,0//1,1447//49152,1447//49152,true,base_1;base_2;base_3;frontier_addition;inactive
852,dense,low,strong,low,long,high,low,frontier_addition,true,false,false,0,false,525//256,-11561//49152,89239//49152,true,base_1;base_2;base_3;closure_carrier;inactive
853,dense,high,strong,low,short,low,high,base_1,true,false,false,0,false,525//128,-8217//8192,25383//8192,true,base_2;base_3;closure_carrier;frontier_addition;inactive
853,dense,high,strong,low,short,low,high,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
853,dense,high,strong,low,short,low,high,base_3,true,false,false,0,false,175//48,-14665//16384,135205//49152,true,base_1;base_2;closure_carrier;frontier_addition;inactive
853,dense,high,strong,low,short,low,high,closure_carrier,true,true,true,3,true,0//1,10859//16384,10859//16384,true,base_1;base_2;base_3;frontier_addition;inactive
853,dense,high,strong,low,short,low,high,frontier_addition,true,false,false,0,false,175//96,-7103//16384,68291//49152,true,base_1;base_2;base_3;closure_carrier;inactive
854,dense,high,weak,high,short,low,low,base_1,true,false,false,0,false,175//48,0//1,175//48,true,base_2;base_3;closure_carrier;frontier_addition;inactive
854,dense,high,weak,high,short,low,low,base_2,true,false,false,0,false,875//256,0//1,875//256,true,base_1;base_3;closure_carrier;frontier_addition;inactive
854,dense,high,weak,high,short,low,low,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
854,dense,high,weak,high,short,low,low,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
854,dense,high,weak,high,short,low,low,frontier_addition,true,false,false,0,false,175//128,0//1,175//128,true,base_1;base_2;base_3;closure_carrier;inactive
855,dense,high,strong,low,short,high,high,base_1,true,false,false,0,false,175//48,-2055//1024,5035//3072,true,base_2;base_3;closure_carrier;frontier_addition;inactive
855,dense,high,strong,low,short,high,high,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
855,dense,high,strong,low,short,high,high,base_3,true,false,false,0,false,1225//384,-14385//8192,35245//24576,true,base_1;base_2;closure_carrier;frontier_addition;inactive
855,dense,high,strong,low,short,high,high,closure_carrier,true,true,true,3,true,0//1,4913//2048,4913//2048,true,base_1;base_2;base_3;frontier_addition;inactive
855,dense,high,strong,low,short,high,high,frontier_addition,true,false,false,0,false,175//96,-2055//2048,5035//6144,true,base_1;base_2;base_3;closure_carrier;inactive
856,sparse,high,strong,high,short,high,low,base_1,true,false,false,0,false,175//128,-1521//2048,1279//2048,true,base_2;base_3;closure_carrier;frontier_addition;inactive
856,sparse,high,strong,high,short,high,low,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
856,sparse,high,strong,high,short,high,low,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
856,sparse,high,strong,high,short,high,low,closure_carrier,true,true,true,3,true,0//1,203//128,203//128,true,base_1;base_2;base_3;frontier_addition;inactive
856,sparse,high,strong,high,short,high,low,frontier_addition,true,false,false,0,false,175//192,-8133//16384,20401//49152,true,base_1;base_2;base_3;closure_carrier;inactive
857,sparse,high,weak,low,short,high,low,base_1,true,false,false,0,false,1225//768,-14385//16384,35245//49152,true,base_2;base_3;closure_carrier;frontier_addition;inactive
857,sparse,high,weak,low,short,high,low,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
857,sparse,high,weak,low,short,high,low,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
857,sparse,high,weak,low,short,high,low,closure_carrier,true,true,true,1,true,0//1,7771//4096,7771//4096,true,base_1;base_2;base_3;frontier_addition;inactive
857,sparse,high,weak,low,short,high,low,frontier_addition,true,false,false,0,false,175//256,-6165//16384,5035//16384,true,base_1;base_2;base_3;closure_carrier;inactive
858,dense,high,strong,low,long,high,high,base_1,true,false,false,0,false,875//256,-8945//24576,75055//24576,true,base_2;base_3;closure_carrier;frontier_addition;inactive
858,dense,high,strong,low,long,high,high,base_2,true,false,false,0,false,875//256,-8945//24576,75055//24576,true,base_1;base_3;closure_carrier;frontier_addition;inactive
858,dense,high,strong,low,long,high,high,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
858,dense,high,strong,low,long,high,high,closure_carrier,true,true,true,3,true,0//1,1447//24576,1447//24576,true,base_1;base_2;base_3;frontier_addition;inactive
858,dense,high,strong,low,long,high,high,frontier_addition,true,false,false,0,false,525//256,-5057//24576,45343//24576,true,base_1;base_2;base_3;closure_carrier;inactive
859,sparse,high,weak,high,long,high,high,base_1,true,false,false,0,false,175//96,0//1,175//96,true,base_2;base_3;closure_carrier;frontier_addition;inactive
859,sparse,high,weak,high,long,high,high,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
859,sparse,high,weak,high,long,high,high,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
859,sparse,high,weak,high,long,high,high,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
859,sparse,high,weak,high,long,high,high,frontier_addition,true,false,false,0,false,175//256,0//1,175//256,true,base_1;base_2;base_3;closure_carrier;inactive
860,dense,low,weak,high,long,high,low,base_1,true,false,true,1,false,1225//384,0//1,1225//384,true,base_2;base_3;closure_carrier;frontier_addition;inactive
860,dense,low,weak,high,long,high,low,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
860,dense,low,weak,high,long,high,low,base_3,true,false,true,1,false,1225//384,0//1,1225//384,true,base_1;base_2;closure_carrier;frontier_addition;inactive
860,dense,low,weak,high,long,high,low,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
860,dense,low,weak,high,long,high,low,frontier_addition,true,false,false,0,false,525//256,0//1,525//256,true,base_1;base_2;base_3;closure_carrier;inactive
861,sparse,low,strong,low,short,low,low,base_1,true,false,true,1,false,175//96,-6887//16384,68939//49152,true,base_2;base_3;closure_carrier;frontier_addition;inactive
861,sparse,low,strong,low,short,low,low,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
861,sparse,low,strong,low,short,low,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
861,sparse,low,strong,low,short,low,low,closure_carrier,true,true,true,3,true,0//1,233//512,233//512,true,base_1;base_2;base_3;frontier_addition;inactive
861,sparse,low,strong,low,short,low,low,frontier_addition,true,false,false,0,false,175//128,-10425//32768,34375//32768,true,base_1;base_2;base_3;closure_carrier;inactive
862,sparse,high,strong,low,long,low,low,base_1,true,false,false,0,false,875//768,0//1,875//768,true,base_2;base_3;closure_carrier;frontier_addition;inactive
862,sparse,high,strong,low,long,low,low,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
862,sparse,high,strong,low,long,low,low,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
862,sparse,high,strong,low,long,low,low,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
862,sparse,high,strong,low,long,low,low,frontier_addition,true,false,false,0,false,175//256,0//1,175//256,true,base_1;base_2;base_3;closure_carrier;inactive
863,sparse,low,strong,high,long,high,low,base_1,true,false,true,1,false,175//96,0//1,175//96,true,base_2;base_3;closure_carrier;frontier_addition;inactive
863,sparse,low,strong,high,long,high,low,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
863,sparse,low,strong,high,long,high,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
863,sparse,low,strong,high,long,high,low,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
863,sparse,low,strong,high,long,high,low,frontier_addition,true,false,false,0,false,875//768,0//1,875//768,true,base_1;base_2;base_3;closure_carrier;inactive
864,dense,low,weak,high,long,high,high,base_1,true,true,true,1,false,0//1,0//1,0//1,true,base_2;base_3;closure_carrier;frontier_addition;inactive
864,dense,low,weak,high,long,high,high,base_2,true,false,true,1,false,175//48,0//1,175//48,true,base_1;base_3;closure_carrier;frontier_addition;inactive
864,dense,low,weak,high,long,high,high,base_3,true,false,true,1,false,875//256,0//1,875//256,true,base_1;base_2;closure_carrier;frontier_addition;inactive
864,dense,low,weak,high,long,high,high,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
864,dense,low,weak,high,long,high,high,frontier_addition,true,false,false,0,false,175//96,0//1,175//96,true,base_1;base_2;base_3;closure_carrier;inactive
865,sparse,low,weak,high,short,high,high,base_1,true,false,true,1,false,875//768,-10135//16384,25595//49152,true,base_2;base_3;closure_carrier;frontier_addition;inactive
865,sparse,low,weak,high,short,high,high,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
865,sparse,low,weak,high,short,high,high,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
865,sparse,low,weak,high,short,high,high,closure_carrier,true,true,true,1,true,0//1,17877//16384,17877//16384,true,base_1;base_2;base_3;frontier_addition;inactive
865,sparse,low,weak,high,short,high,high,frontier_addition,true,false,false,0,false,175//256,-6079//16384,5121//16384,true,base_1;base_2;base_3;closure_carrier;inactive
866,sparse,low,weak,low,long,low,high,base_1,true,false,true,1,false,175//64,0//1,175//64,true,base_2;base_3;closure_carrier;frontier_addition;inactive
866,sparse,low,weak,low,long,low,high,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
866,sparse,low,weak,low,long,low,high,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
866,sparse,low,weak,low,long,low,high,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
866,sparse,low,weak,low,long,low,high,frontier_addition,true,false,false,0,false,875//768,0//1,875//768,true,base_1;base_2;base_3;closure_carrier;inactive
867,dense,low,weak,low,long,high,low,base_1,true,true,true,1,false,0//1,0//1,0//1,true,base_2;base_3;closure_carrier;frontier_addition;inactive
867,dense,low,weak,low,long,high,low,base_2,true,false,true,1,false,175//48,-27//64,619//192,true,base_1;base_3;closure_carrier;frontier_addition;inactive
867,dense,low,weak,low,long,high,low,base_3,true,false,true,1,false,175//48,-27//64,619//192,true,base_1;base_2;closure_carrier;frontier_addition;inactive
867,dense,low,weak,low,long,high,low,closure_carrier,true,true,true,1,true,0//1,17//128,17//128,true,base_1;base_2;base_3;frontier_addition;inactive
867,dense,low,weak,low,long,high,low,frontier_addition,true,false,false,0,false,875//384,-135//512,3095//1536,true,base_1;base_2;base_3;closure_carrier;inactive
868,dense,low,strong,low,short,high,high,base_1,true,true,true,1,false,0//1,0//1,0//1,true,base_2;base_3;closure_carrier;frontier_addition;inactive
868,dense,low,strong,low,short,high,high,base_2,true,false,true,1,false,175//48,-2055//1024,5035//3072,true,base_1;base_3;closure_carrier;frontier_addition;inactive
868,dense,low,strong,low,short,high,high,base_3,true,false,true,1,false,1225//384,-14385//8192,35245//24576,true,base_1;base_2;closure_carrier;frontier_addition;inactive
868,dense,low,strong,low,short,high,high,closure_carrier,true,true,true,3,true,0//1,871//256,871//256,true,base_1;base_2;base_3;frontier_addition;inactive
868,dense,low,strong,low,short,high,high,frontier_addition,true,false,false,0,false,875//384,-10275//8192,25175//24576,true,base_1;base_2;base_3;closure_carrier;inactive
869,sparse,high,strong,high,short,high,high,base_1,true,false,false,0,false,175//96,-176101//196608,182299//196608,true,base_2;base_3;closure_carrier;frontier_addition;inactive
869,sparse,high,strong,high,short,high,high,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
869,sparse,high,strong,high,short,high,high,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
869,sparse,high,strong,high,short,high,high,closure_carrier,true,true,true,3,true,0//1,135707//196608,135707//196608,true,base_1;base_2;base_3;frontier_addition;inactive
869,sparse,high,strong,high,short,high,high,frontier_addition,true,false,false,0,false,175//192,-83245//196608,31985//65536,true,base_1;base_2;base_3;closure_carrier;inactive
870,dense,low,strong,high,short,high,low,base_1,true,false,true,1,false,875//256,-120491//65536,103509//65536,true,base_2;base_3;closure_carrier;frontier_addition;inactive
870,dense,low,strong,high,short,high,low,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
870,dense,low,strong,high,short,high,low,base_3,true,false,true,1,false,175//48,-8009//4096,20773//12288,true,base_1;base_2;closure_carrier;frontier_addition;inactive
870,dense,low,strong,high,short,high,low,closure_carrier,true,true,true,3,true,0//1,10247//16384,10247//16384,true,base_1;base_2;base_3;frontier_addition;inactive
870,dense,low,strong,high,short,high,low,frontier_addition,true,false,false,0,false,1225//768,-27587//32768,74039//98304,true,base_1;base_2;base_3;closure_carrier;inactive
871,sparse,high,strong,low,short,low,high,base_1,true,false,false,0,false,875//384,-16949//32768,173153//98304,true,base_2;base_3;closure_carrier;frontier_addition;inactive
871,sparse,high,strong,low,short,low,high,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
871,sparse,high,strong,low,short,low,high,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
871,sparse,high,strong,low,short,low,high,closure_carrier,true,true,true,3,true,0//1,4275//16384,4275//16384,true,base_1;base_2;base_3;frontier_addition;inactive
871,sparse,high,strong,low,short,low,high,frontier_addition,true,false,false,0,false,175//192,-3181//16384,35257//49152,true,base_1;base_2;base_3;closure_carrier;inactive
872,dense,low,weak,high,long,low,high,base_1,true,false,true,1,false,2975//768,0//1,2975//768,true,base_2;base_3;closure_carrier;frontier_addition;inactive
872,dense,low,weak,high,long,low,high,base_2,true,false,true,1,false,875//256,0//1,875//256,true,base_1;base_3;closure_carrier;frontier_addition;inactive
