trial_id,current_belief,next_belief,probability
466,3,2,0//1
466,3,3,1//4
467,1,1,3//4
467,1,2,1//4
467,1,3,0//1
467,2,1,0//1
467,2,2,3//4
467,2,3,1//4
467,3,1,1//4
467,3,2,0//1
467,3,3,3//4
468,1,1,3//4
468,1,2,1//4
468,1,3,0//1
468,2,1,0//1
468,2,2,3//4
468,2,3,1//4
468,3,1,1//4
468,3,2,0//1
468,3,3,3//4
469,1,1,1//4
469,1,2,3//4
469,1,3,0//1
469,2,1,0//1
469,2,2,1//4
469,2,3,3//4
469,3,1,3//4
469,3,2,0//1
469,3,3,1//4
470,1,1,3//4
470,1,2,1//4
470,1,3,0//1
470,2,1,0//1
470,2,2,3//4
470,2,3,1//4
470,3,1,1//4
470,3,2,0//1
470,3,3,3//4
471,1,1,1//4
471,1,2,3//4
471,1,3,0//1
471,2,1,0//1
471,2,2,1//4
471,2,3,3//4
471,3,1,3//4
471,3,2,0//1
471,3,3,1//4
472,1,1,3//4
472,1,2,1//4
472,1,3,0//1
472,2,1,0//1
472,2,2,3//4
472,2,3,1//4
472,3,1,1//4
472,3,2,0//1
472,3,3,3//4
473,1,1,1//4
473,1,2,3//4
473,1,3,0//1
473,2,1,0//1
473,2,2,1//4
473,2,3,3//4
473,3,1,3//4
473,3,2,0//1
473,3,3,1//4
474,1,1,1//4
474,1,2,3//4
474,1,3,0//1
474,2,1,0//1
474,2,2,1//4
474,2,3,3//4
474,3,1,3//4
474,3,2,0//1
474,3,3,1//4
475,1,1,3//4
475,1,2,1//4
475,1,3,0//1
475,2,1,0//1
475,2,2,3//4
475,2,3,1//4
475,3,1,1//4
475,3,2,0//1
475,3,3,3//4
476,1,1,3//4
476,1,2,1//4
476,1,3,0//1
476,2,1,0//1
476,2,2,3//4
476,2,3,1//4
476,3,1,1//4
476,3,2,0//1
476,3,3,3//4
477,1,1,1//4
477,1,2,3//4
477,1,3,0//1
477,2,1,0//1
477,2,2,1//4
477,2,3,3//4
477,3,1,3//4
477,3,2,0//1
477,3,3,1//4
478,1,1,1//4
478,1,2,3//4
478,1,3,0//1
478,2,1,0//1
478,2,2,1//4
478,2,3,3//4
478,3,1,3//4
478,3,2,0//1
478,3,3,1//4
479,1,1,3//4
479,1,2,1//4
479,1,3,0//1
479,2,1,0//1
479,2,2,3//4
479,2,3,1//4
479,3,1,1//4
479,3,2,0//1
479,3,3,3//4
480,1,1,3//4
480,1,2,1//4
480,1,3,0//1
480,2,1,0//1
480,2,2,3//4
480,2,3,1//4
480,3,1,1//4
480,3,2,0//1
480,3,3,3//4
481,1,1,3//4
481,1,2,1//4
481,1,3,0//1
481,2,1,0//1
481,2,2,3//4
481,2,3,1//4
481,3,1,1//4
481,3,2,0//1
481,3,3,3//4
482,1,1,1//4
482,1,2,3//4
482,1,3,0//1
482,2,1,0//1
482,2,2,1//4
482,2,3,3//4
482,3,1,3//4
482,3,2,0//1
482,3,3,1//4
483,1,1,3//4
483,1,2,1//4
483,1,3,0//1
483,2,1,0//1
483,2,2,3//4
483,2,3,1//4
483,3,1,1//4
483,3,2,0//1
483,3,3,3//4
484,1,1,1//4
484,1,2,3//4
484,1,3,0//1
484,2,1,0//1
484,2,2,1//4
484,2,3,3//4
484,3,1,3//4
484,3,2,0//1
484,3,3,1//4
485,1,1,3//4
485,1,2,1//4
485,1,3,0//1
485,2,1,0//1
485,2,2,3//4
485,2,3,1//4
485,3,1,1//4
485,3,2,0//1
485,3,3,3//4
486,1,1,3//4
486,1,2,1//4
486,1,3,0//1
486,2,1,0//1
486,2,2,3//4
486,2,3,1//4
486,3,1,1//4
486,3,2,0//1
486,3,3,3//4
487,1,1,1//4
487,1,2,3//4
487,1,3,0//1
487,2,1,0//1
487,2,2,1//4
487,2,3,3//4
487,3,1,3//4
487,3,2,0//1
487,3,3,1//4
488,1,1,1//4
488,1,2,3//4
488,1,3,0//1
488,2,1,0//1
488,2,2,1//4
488,2,3,3//4
488,3,1,3//4
488,3,2,0//1
488,3,3,1//4
489,1,1,3//4
489,1,2,1//4
489,1,3,0//1
489,2,1,0//1
489,2,2,3//4
489,2,3,1//4
489,3,1,1//4
489,3,2,0//1
489,3,3,3//4
490,1,1,3//4
490,1,2,1//4
490,1,3,0//1
490,2,1,0//1
490,2,2,3//4
490,2,3,1//4
490,3,1,1//4
490,3,2,0//1
490,3,3,3//4
491,1,1,3//4
491,1,2,1//4
491,1,3,0//1
491,2,1,0//1
491,2,2,3//4
491,2,3,1//4
491,3,1,1//4
491,3,2,0//1
491,3,3,3//4
492,1,1,1//4
492,1,2,3//4
492,1,3,0//1
492,2,1,0//1
492,2,2,1//4
492,2,3,3//4
492,3,1,3//4
492,3,2,0//1
492,3,3,1//4
493,1,1,1//4
493,1,2,3//4
493,1,3,0//1
493,2,1,0//1
493,2,2,1//4
493,2,3,3//4
493,3,1,3//4
493,3,2,0//1
493,3,3,1//4
494,1,1,1//4
494,1,2,3//4
494,1,3,0//1
494,2,1,0//1
494,2,2,1//4
494,2,3,3//4
494,3,1,3//4
494,3,2,0//1
494,3,3,1//4
495,1,1,3//4
495,1,2,1//4
495,1,3,0//1
495,2,1,0//1
495,2,2,3//4
495,2,3,1//4
495,3,1,1//4
495,3,2,0//1
495,3,3,3//4
496,1,1,3//4
496,1,2,1//4
496,1,3,0//1
496,2,1,0//1
496,2,2,3//4
496,2,3,1//4
496,3,1,1//4
496,3,2,0//1
496,3,3,3//4
497,1,1,3//4
497,1,2,1//4
497,1,3,0//1
497,2,1,0//1
497,2,2,3//4
497,2,3,1//4
497,3,1,1//4
497,3,2,0//1
497,3,3,3//4
498,1,1,1//4
498,1,2,3//4
498,1,3,0//1
498,2,1,0//1
498,2,2,1//4
498,2,3,3//4
498,3,1,3//4
498,3,2,0//1
498,3,3,1//4
499,1,1,3//4
499,1,2,1//4
499,1,3,0//1
499,2,1,0//1
499,2,2,3//4
499,2,3,1//4
499,3,1,1//4
499,3,2,0//1
499,3,3,3//4
500,1,1,1//4
500,1,2,3//4
500,1,3,0//1
500,2,1,0//1
500,2,2,1//4
500,2,3,3//4
500,3,1,3//4
500,3,2,0//1
500,3,3,1//4
501,1,1,1//4
501,1,2,3//4
501,1,3,0//1
501,2,1,0//1
501,2,2,1//4
501,2,3,3//4
501,3,1,3//4
501,3,2,0//1
501,3,3,1//4
502,1,1,1//4
502,1,2,3//4
502,1,3,0//1
502,2,1,0//1
502,2,2,1//4
502,2,3,3//4
502,3,1,3//4
502,3,2,0//1
502,3,3,1//4
503,1,1,1//4
503,1,2,3//4
503,1,3,0//1
503,2,1,0//1
503,2,2,1//4
503,2,3,3//4
503,3,1,3//4
503,3,2,0//1
503,3,3,1//4
504,1,1,1//4
504,1,2,3//4
504,1,3,0//1
504,2,1,0//1
504,2,2,1//4
504,2,3,3//4
504,3,1,3//4
504,3,2,0//1
504,3,3,1//4
505,1,1,3//4
505,1,2,1//4
505,1,3,0//1
505,2,1,0//1
505,2,2,3//4
505,2,3,1//4
505,3,1,1//4
505,3,2,0//1
505,3,3,3//4
506,1,1,3//4
506,1,2,1//4
506,1,3,0//1
506,2,1,0//1
506,2,2,3//4
506,2,3,1//4
506,3,1,1//4
506,3,2,0//1
506,3,3,3//4
507,1,1,1//4
507,1,2,3//4
507,1,3,0//1
507,2,1,0//1
507,2,2,1//4
507,2,3,3//4
507,3,1,3//4
507,3,2,0//1
507,3,3,1//4
508,1,1,1//4
508,1,2,3//4
508,1,3,0//1
508,2,1,0//1
508,2,2,1//4
508,2,3,3//4
508,3,1,3//4
508,3,2,0//1
508,3,3,1//4
509,1,1,1//4
509,1,2,3//4
509,1,3,0//1
509,2,1,0//1
509,2,2,1//4
509,2,3,3//4
509,3,1,3//4
509,3,2,0//1
509,3,3,1//4
510,1,1,3//4
510,1,2,1//4
510,1,3,0//1
510,2,1,0//1
510,2,2,3//4
510,2,3,1//4
510,3,1,1//4
510,3,2,0//1
510,3,3,3//4
511,1,1,1//4
511,1,2,3//4
511,1,3,0//1
511,2,1,0//1
511,2,2,1//4
511,2,3,3//4
511,3,1,3//4
511,3,2,0//1
511,3,3,1//4
512,1,1,3//4
512,1,2,1//4
512,1,3,0//1
512,2,1,0//1
512,2,2,3//4
512,2,3,1//4
512,3,1,1//4
512,3,2,0//1
512,3,3,3//4
513,1,1,3//4
513,1,2,1//4
513,1,3,0//1
513,2,1,0//1
513,2,2,3//4
513,2,3,1//4
513,3,1,1//4
513,3,2,0//1
513,3,3,3//4
514,1,1,1//4
514,1,2,3//4
514,1,3,0//1
514,2,1,0//1
514,2,2,1//4
514,2,3,3//4
514,3,1,3//4
514,3,2,0//1
514,3,3,1//4
515,1,1,3//4
515,1,2,1//4
515,1,3,0//1
515,2,1,0//1
515,2,2,3//4
515,2,3,1//4
515,3,1,1//4
515,3,2,0//1
515,3,3,3//4
516,1,1,1//4
516,1,2,3//4
516,1,3,0//1
516,2,1,0//1
516,2,2,1//4
516,2,3,3//4
516,3,1,3//4
516,3,2,0//1
516,3,3,1//4
517,1,1,3//4
517,1,2,1//4
517,1,3,0//1
517,2,1,0//1
517,2,2,3//4
517,2,3,1//4
517,3,1,1//4
517,3,2,0//1
517,3,3,3//4
518,1,1,3//4
518,1,2,1//4
518,1,3,0//1
518,2,1,0//1
518,2,2,3//4
518,2,3,1//4
518,3,1,1//4
518,3,2,0//1
518,3,3,3//4
519,1,1,1//4
519,1,2,3//4
519,1,3,0//1
519,2,1,0//1
519,2,2,1//4
519,2,3,3//4
519,3,1,3//4
519,3,2,0//1
519,3,3,1//4
520,1,1,1//4
520,1,2,3//4
520,1,3,0//1
520,2,1,0//1
520,2,2,1//4
520,2,3,3//4
520,3,1,3//4
520,3,2,0//1
520,3,3,1//4
521,1,1,3//4
521,1,2,1//4
521,1,3,0//1
521,2,1,0//1
521,2,2,3//4
521,2,3,1//4
521,3,1,1//4
521,3,2,0//1
521,3,3,3//4
522,1,1,1//4
522,1,2,3//4
522,1,3,0//1
522,2,1,0//1
522,2,2,1//4
522,2,3,3//4
522,3,1,3//4
522,3,2,0//1
522,3,3,1//4
523,1,1,3//4
523,1,2,1//4
523,1,3,0//1
523,2,1,0//1
523,2,2,3//4
523,2,3,1//4
523,3,1,1//4
523,3,2,0//1
523,3,3,3//4
524,1,1,1//4
524,1,2,3//4
524,1,3,0//1
524,2,1,0//1
524,2,2,1//4
524,2,3,3//4
524,3,1,3//4
524,3,2,0//1
524,3,3,1//4
525,1,1,3//4
525,1,2,1//4
525,1,3,0//1
525,2,1,0//1
525,2,2,3//4
525,2,3,1//4
525,3,1,1//4
525,3,2,0//1
525,3,3,3//4
526,1,1,3//4
526,1,2,1//4
526,1,3,0//1
526,2,1,0//1
526,2,2,3//4
526,2,3,1//4
526,3,1,1//4
526,3,2,0//1
526,3,3,3//4
527,1,1,3//4
527,1,2,1//4
527,1,3,0//1
527,2,1,0//1
527,2,2,3//4
527,2,3,1//4
527,3,1,1//4
527,3,2,0//1
527,3,3,3//4
528,1,1,1//4
528,1,2,3//4
528,1,3,0//1
528,2,1,0//1
528,2,2,1//4
528,2,3,3//4
528,3,1,3//4
528,3,2,0//1
528,3,3,1//4
529,1,1,3//4
529,1,2,1//4
529,1,3,0//1
529,2,1,0//1
529,2,2,3//4
529,2,3,1//4
529,3,1,1//4
529,3,2,0//1
529,3,3,3//4
530,1,1,3//4
530,1,2,1//4
530,1,3,0//1
530,2,1,0//1
530,2,2,3//4
530,2,3,1//4
530,3,1,1//4
530,3,2,0//1
530,3,3,3//4
531,1,1,3//4
531,1,2,1//4
531,1,3,0//1
531,2,1,0//1
531,2,2,3//4
531,2,3,1//4
531,3,1,1//4
531,3,2,0//1
531,3,3,3//4
532,1,1,3//4
532,1,2,1//4
532,1,3,0//1
532,2,1,0//1
532,2,2,3//4
532,2,3,1//4
532,3,1,1//4
532,3,2,0//1
532,3,3,3//4
533,1,1,3//4
533,1,2,1//4
533,1,3,0//1
533,2,1,0//1
533,2,2,3//4
533,2,3,1//4
533,3,1,1//4
533,3,2,0//1
533,3,3,3//4
534,1,1,1//4
534,1,2,3//4
534,1,3,0//1
534,2,1,0//1
534,2,2,1//4
534,2,3,3//4
534,3,1,3//4
534,3,2,0//1
534,3,3,1//4
535,1,1,1//4
535,1,2,3//4
535,1,3,0//1
535,2,1,0//1
535,2,2,1//4
535,2,3,3//4
535,3,1,3//4
535,3,2,0//1
535,3,3,1//4
536,1,1,1//4
536,1,2,3//4
536,1,3,0//1
536,2,1,0//1
536,2,2,1//4
536,2,3,3//4
536,3,1,3//4
536,3,2,0//1
536,3,3,1//4
537,1,1,3//4
537,1,2,1//4
537,1,3,0//1
537,2,1,0//1
537,2,2,3//4
537,2,3,1//4
537,3,1,1//4
537,3,2,0//1
537,3,3,3//4
538,1,1,1//4
538,1,2,3//4
538,1,3,0//1
538,2,1,0//1
538,2,2,1//4
538,2,3,3//4
538,3,1,3//4
538,3,2,0//1
538,3,3,1//4
539,1,1,3//4
539,1,2,1//4
539,1,3,0//1
539,2,1,0//1
539,2,2,3//4
539,2,3,1//4
539,3,1,1//4
539,3,2,0//1
539,3,3,3//4
540,1,1,3//4
540,1,2,1//4
540,1,3,0//1
540,2,1,0//1
540,2,2,3//4
540,2,3,1//4
540,3,1,1//4
540,3,2,0//1
540,3,3,3//4
541,1,1,1//4
541,1,2,3//4
541,1,3,0//1
541,2,1,0//1
541,2,2,1//4
541,2,3,3//4
541,3,1,3//4
541,3,2,0//1
541,3,3,1//4
542,1,1,3//4
542,1,2,1//4
542,1,3,0//1
542,2,1,0//1
542,2,2,3//4
542,2,3,1//4
542,3,1,1//4
542,3,2,0//1
542,3,3,3//4
543,1,1,3//4
543,1,2,1//4
543,1,3,0//1
543,2,1,0//1
543,2,2,3//4
543,2,3,1//4
543,3,1,1//4
543,3,2,0//1
543,3,3,3//4
544,1,1,3//4
544,1,2,1//4
544,1,3,0//1
544,2,1,0//1
544,2,2,3//4
544,2,3,1//4
544,3,1,1//4
544,3,2,0//1
544,3,3,3//4
545,1,1,1//4
545,1,2,3//4
545,1,3,0//1
545,2,1,0//1
545,2,2,1//4
545,2,3,3//4
545,3,1,3//4
545,3,2,0//1
545,3,3,1//4
546,1,1,3//4
546,1,2,1//4
546,1,3,0//1
546,2,1,0//1
546,2,2,3//4
546,2,3,1//4
546,3,1,1//4
546,3,2,0//1
546,3,3,3//4
547,1,1,1//4
547,1,2,3//4
547,1,3,0//1
547,2,1,0//1
547,2,2,1//4
547,2,3,3//4
547,3,1,3//4
547,3,2,0//1
547,3,3,1//4
548,1,1,1//4
548,1,2,3//4
548,1,3,0//1
548,2,1,0//1
548,2,2,1//4
548,2,3,3//4
548,3,1,3//4
548,3,2,0//1
548,3,3,1//4
549,1,1,3//4
549,1,2,1//4
549,1,3,0//1
549,2,1,0//1
549,2,2,3//4
549,2,3,1//4
549,3,1,1//4
549,3,2,0//1
549,3,3,3//4
550,1,1,3//4
550,1,2,1//4
550,1,3,0//1
550,2,1,0//1
550,2,2,3//4
550,2,3,1//4
550,3,1,1//4
550,3,2,0//1
550,3,3,3//4
551,1,1,3//4
551,1,2,1//4
551,1,3,0//1
551,2,1,0//1
551,2,2,3//4
551,2,3,1//4
551,3,1,1//4
551,3,2,0//1
551,3,3,3//4
552,1,1,1//4
552,1,2,3//4
552,1,3,0//1
552,2,1,0//1
552,2,2,1//4
552,2,3,3//4
552,3,1,3//4
552,3,2,0//1
552,3,3,1//4
553,1,1,1//4
553,1,2,3//4
553,1,3,0//1
553,2,1,0//1
553,2,2,1//4
553,2,3,3//4
553,3,1,3//4
553,3,2,0//1
553,3,3,1//4
554,1,1,3//4
554,1,2,1//4
554,1,3,0//1
554,2,1,0//1
554,2,2,3//4
554,2,3,1//4
554,3,1,1//4
554,3,2,0//1
554,3,3,3//4
555,1,1,1//4
555,1,2,3//4
555,1,3,0//1
555,2,1,0//1
555,2,2,1//4
555,2,3,3//4
555,3,1,3//4
555,3,2,0//1
555,3,3,1//4
556,1,1,3//4
556,1,2,1//4
556,1,3,0//1
556,2,1,0//1
556,2,2,3//4
556,2,3,1//4
556,3,1,1//4
556,3,2,0//1
556,3,3,3//4
557,1,1,1//4
557,1,2,3//4
557,1,3,0//1
557,2,1,0//1
557,2,2,1//4
557,2,3,3//4
557,3,1,3//4
557,3,2,0//1
557,3,3,1//4
558,1,1,3//4
558,1,2,1//4
558,1,3,0//1
558,2,1,0//1
558,2,2,3//4
558,2,3,1//4
558,3,1,1//4
558,3,2,0//1
558,3,3,3//4
559,1,1,1//4
559,1,2,3//4
559,1,3,0//1
559,2,1,0//1
559,2,2,1//4
559,2,3,3//4
559,3,1,3//4
559,3,2,0//1
559,3,3,1//4
560,1,1,3//4
560,1,2,1//4
560,1,3,0//1
560,2,1,0//1
560,2,2,3//4
560,2,3,1//4
560,3,1,1//4
560,3,2,0//1
560,3,3,3//4
561,1,1,1//4
561,1,2,3//4
561,1,3,0//1
561,2,1,0//1
561,2,2,1//4
561,2,3,3//4
561,3,1,3//4
561,3,2,0//1
561,3,3,1//4
562,1,1,3//4
562,1,2,1//4
562,1,3,0//1
562,2,1,0//1
562,2,2,3//4
562,2,3,1//4
562,3,1,1//4
562,3,2,0//1
562,3,3,3//4
563,1,1,1//4
563,1,2,3//4
563,1,3,0//1
563,2,1,0//1
563,2,2,1//4
563,2,3,3//4
563,3,1,3//4
563,3,2,0//1
563,3,3,1//4
564,1,1,1//4
564,1,2,3//4
564,1,3,0//1
564,2,1,0//1
564,2,2,1//4
564,2,3,3//4
564,3,1,3//4
564,3,2,0//1
564,3,3,1//4
565,1,1,1//4
565,1,2,3//4
565,1,3,0//1
565,2,1,0//1
565,2,2,1//4
565,2,3,3//4
565,3,1,3//4
565,3,2,0//1
565,3,3,1//4
566,1,1,3//4
566,1,2,1//4
566,1,3,0//1
566,2,1,0//1
566,2,2,3//4
566,2,3,1//4
566,3,1,1//4
566,3,2,0//1
566,3,3,3//4
567,1,1,1//4
567,1,2,3//4
567,1,3,0//1
567,2,1,0//1
567,2,2,1//4
567,2,3,3//4
567,3,1,3//4
567,3,2,0//1
567,3,3,1//4
568,1,1,1//4
568,1,2,3//4
568,1,3,0//1
568,2,1,0//1
568,2,2,1//4
568,2,3,3//4
568,3,1,3//4
568,3,2,0//1
568,3,3,1//4
569,1,1,3//4
569,1,2,1//4
569,1,3,0//1
569,2,1,0//1
569,2,2,3//4
569,2,3,1//4
569,3,1,1//4
569,3,2,0//1
569,3,3,3//4
570,1,1,1//4
570,1,2,3//4
570,1,3,0//1
570,2,1,0//1
570,2,2,1//4
570,2,3,3//4
570,3,1,3//4
570,3,2,0//1
570,3,3,1//4
571,1,1,3//4
571,1,2,1//4
571,1,3,0//1
571,2,1,0//1
571,2,2,3//4
571,2,3,1//4
571,3,1,1//4
571,3,2,0//1
571,3,3,3//4
572,1,1,1//4
572,1,2,3//4
572,1,3,0//1
572,2,1,0//1
572,2,2,1//4
572,2,3,3//4
572,3,1,3//4
572,3,2,0//1
572,3,3,1//4
573,1,1,3//4
573,1,2,1//4
573,1,3,0//1
573,2,1,0//1
573,2,2,3//4
573,2,3,1//4
573,3,1,1//4
573,3,2,0//1
573,3,3,3//4
574,1,1,3//4
574,1,2,1//4
574,1,3,0//1
574,2,1,0//1
574,2,2,3//4
574,2,3,1//4
574,3,1,1//4
574,3,2,0//1
574,3,3,3//4
575,1,1,3//4
575,1,2,1//4
575,1,3,0//1
575,2,1,0//1
575,2,2,3//4
575,2,3,1//4
575,3,1,1//4
575,3,2,0//1
575,3,3,3//4
576,1,1,3//4
576,1,2,1//4
576,1,3,0//1
576,2,1,0//1
576,2,2,3//4
576,2,3,1//4
576,3,1,1//4
576,3,2,0//1
576,3,3,3//4
577,1,1,3//4
577,1,2,1//4
577,1,3,0//1
577,2,1,0//1
577,2,2,3//4
577,2,3,1//4
577,3,1,1//4
577,3,2,0//1
577,3,3,3//4
578,1,1,1//4
578,1,2,3//4
578,1,3,0//1
578,2,1,0//1
578,2,2,1//4
578,2,3,3//4
578,3,1,3//4
578,3,2,0//1
578,3,3,1//4
579,1,1,1//4
579,1,2,3//4
579,1,3,0//1
579,2,1,0//1
579,2,2,1//4
579,2,3,3//4
579,3,1,3//4
579,3,2,0//1
579,3,3,1//4
580,1,1,3//4
580,1,2,1//4
580,1,3,0//1
580,2,1,0//1
580,2,2,3//4
580,2,3,1//4
580,3,1,1//4
580,3,2,0//1
580,3,3,3//4
581,1,1,3//4
581,1,2,1//4
581,1,3,0//1
581,2,1,0//1
581,2,2,3//4
581,2,3,1//4
581,3,1,1//4
581,3,2,0//1
581,3,3,3//4
582,1,1,1//4
582,1,2,3//4
582,1,3,0//1
582,2,1,0//1
582,2,2,1//4
582,2,3,3//4
582,3,1,3//4
582,3,2,0//1
582,3,3,1//4
583,1,1,1//4
583,1,2,3//4
583,1,3,0//1
583,2,1,0//1
583,2,2,1//4
583,2,3,3//4
583,3,1,3//4
583,3,2,0//1
583,3,3,1//4
584,1,1,3//4
584,1,2,1//4
584,1,3,0//1
584,2,1,0//1
584,2,2,3//4
584,2,3,1//4
584,3,1,1//4
584,3,2,0//1
584,3,3,3//4
585,1,1,1//4
585,1,2,3//4
585,1,3,0//1
585,2,1,0//1
585,2,2,1//4
585,2,3,3//4
585,3,1,3//4
585,3,2,0//1
585,3,3,1//4
586,1,1,1//4
586,1,2,3//4
586,1,3,0//1
586,2,1,0//1
586,2,2,1//4
586,2,3,3//4
586,3,1,3//4
586,3,2,0//1
586,3,3,1//4
587,1,1,3//4
587,1,2,1//4
587,1,3,0//1
587,2,1,0//1
587,2,2,3//4
587,2,3,1//4
587,3,1,1//4
587,3,2,0//1
587,3,3,3//4
588,1,1,1//4
588,1,2,3//4
588,1,3,0//1
588,2,1,0//1
588,2,2,1//4
588,2,3,3//4
588,3,1,3//4
588,3,2,0//1
588,3,3,1//4
589,1,1,3//4
589,1,2,1//4
589,1,3,0//1
589,2,1,0//1
589,2,2,3//4
589,2,3,1//4
589,3,1,1//4
589,3,2,0//1
589,3,3,3//4
590,1,1,1//4
590,1,2,3//4
590,1,3,0//1
590,2,1,0//1
590,2,2,1//4
590,2,3,3//4
590,3,1,3//4
590,3,2,0//1
590,3,3,1//4
591,1,1,3//4
591,1,2,1//4
591,1,3,0//1
591,2,1,0//1
591,2,2,3//4
591,2,3,1//4
591,3,1,1//4
591,3,2,0//1
591,3,3,3//4
592,1,1,1//4
592,1,2,3//4
592,1,3,0//1
592,2,1,0//1
592,2,2,1//4
592,2,3,3//4
592,3,1,3//4
592,3,2,0//1
592,3,3,1//4
593,1,1,3//4
593,1,2,1//4
593,1,3,0//1
593,2,1,0//1
593,2,2,3//4
593,2,3,1//4
593,3,1,1//4
593,3,2,0//1
593,3,3,3//4
594,1,1,1//4
594,1,2,3//4
594,1,3,0//1
594,2,1,0//1
594,2,2,1//4
594,2,3,3//4
594,3,1,3//4
594,3,2,0//1
594,3,3,1//4
595,1,1,1//4
595,1,2,3//4
595,1,3,0//1
595,2,1,0//1
595,2,2,1//4
595,2,3,3//4
595,3,1,3//4
595,3,2,0//1
595,3,3,1//4
596,1,1,3//4
596,1,2,1//4
596,1,3,0//1
596,2,1,0//1
596,2,2,3//4
596,2,3,1//4
596,3,1,1//4
596,3,2,0//1
596,3,3,3//4
597,1,1,1//4
597,1,2,3//4
597,1,3,0//1
597,2,1,0//1
597,2,2,1//4
597,2,3,3//4
597,3,1,3//4
597,3,2,0//1
597,3,3,1//4
598,1,1,1//4
598,1,2,3//4
598,1,3,0//1
598,2,1,0//1
598,2,2,1//4
598,2,3,3//4
598,3,1,3//4
598,3,2,0//1
598,3,3,1//4
599,1,1,1//4
599,1,2,3//4
599,1,3,0//1
599,2,1,0//1
599,2,2,1//4
599,2,3,3//4
599,3,1,3//4
599,3,2,0//1
599,3,3,1//4
600,1,1,1//4
600,1,2,3//4
600,1,3,0//1
600,2,1,0//1
600,2,2,1//4
600,2,3,3//4
600,3,1,3//4
600,3,2,0//1
600,3,3,1//4
601,1,1,1//4
601,1,2,3//4
601,1,3,0//1
601,2,1,0//1
601,2,2,1//4
601,2,3,3//4
601,3,1,3//4
601,3,2,0//1
601,3,3,1//4
602,1,1,1//4
602,1,2,3//4
602,1,3,0//1
602,2,1,0//1
602,2,2,1//4
602,2,3,3//4
602,3,1,3//4
602,3,2,0//1
602,3,3,1//4
603,1,1,3//4
603,1,2,1//4
603,1,3,0//1
603,2,1,0//1
603,2,2,3//4
603,2,3,1//4
603,3,1,1//4
603,3,2,0//1
603,3,3,3//4
604,1,1,3//4
604,1,2,1//4
604,1,3,0//1
604,2,1,0//1
604,2,2,3//4
604,2,3,1//4
604,3,1,1//4
604,3,2,0//1
604,3,3,3//4
605,1,1,1//4
605,1,2,3//4
605,1,3,0//1
605,2,1,0//1
605,2,2,1//4
605,2,3,3//4
605,3,1,3//4
605,3,2,0//1
605,3,3,1//4
606,1,1,3//4
606,1,2,1//4
606,1,3,0//1
606,2,1,0//1
606,2,2,3//4
606,2,3,1//4
606,3,1,1//4
606,3,2,0//1
606,3,3,3//4
607,1,1,3//4
607,1,2,1//4
607,1,3,0//1
607,2,1,0//1
607,2,2,3//4
607,2,3,1//4
607,3,1,1//4
607,3,2,0//1
607,3,3,3//4
608,1,1,3//4
608,1,2,1//4
608,1,3,0//1
608,2,1,0//1
608,2,2,3//4
608,2,3,1//4
608,3,1,1//4
608,3,2,0//1
608,3,3,3//4
609,1,1,1//4
609,1,2,3//4
609,1,3,0//1
609,2,1,0//1
609,2,2,1//4
609,2,3,3//4
609,3,1,3//4
609,3,2,0//1
609,3,3,1//4
610,1,1,1//4
610,1,2,3//4
610,1,3,0//1
610,2,1,0//1
610,2,2,1//4
610,2,3,3//4
610,3,1,3//4
610,3,2,0//1
610,3,3,1//4
611,1,1,3//4
611,1,2,1//4
611,1,3,0//1
611,2,1,0//1
611,2,2,3//4
611,2,3,1//4
611,3,1,1//4
611,3,2,0//1
611,3,3,3//4
612,1,1,3//4
612,1,2,1//4
612,1,3,0//1
612,2,1,0//1
612,2,2,3//4
612,2,3,1//4
612,3,1,1//4
612,3,2,0//1
612,3,3,3//4
613,1,1,3//4
613,1,2,1//4
613,1,3,0//1
613,2,1,0//1
613,2,2,3//4
613,2,3,1//4
613,3,1,1//4
613,3,2,0//1
613,3,3,3//4
614,1,1,1//4
614,1,2,3//4
614,1,3,0//1
614,2,1,0//1
614,2,2,1//4
614,2,3,3//4
614,3,1,3//4
614,3,2,0//1
614,3,3,1//4
615,1,1,1//4
615,1,2,3//4
615,1,3,0//1
615,2,1,0//1
615,2,2,1//4
615,2,3,3//4
615,3,1,3//4
615,3,2,0//1
615,3,3,1//4
616,1,1,1//4
616,1,2,3//4
616,1,3,0//1
616,2,1,0//1
616,2,2,1//4
616,2,3,3//4
616,3,1,3//4
616,3,2,0//1
616,3,3,1//4
617,1,1,1//4
617,1,2,3//4
617,1,3,0//1
617,2,1,0//1
617,2,2,1//4
617,2,3,3//4
617,3,1,3//4
617,3,2,0//1
617,3,3,1//4
618,1,1,3//4
618,1,2,1//4
618,1,3,0//1
618,2,1,0//1
618,2,2,3//4
618,2,3,1//4
618,3,1,1//4
618,3,2,0//1
618,3,3,3//4
619,1,1,3//4
619,1,2,1//4
619,1,3,0//1
619,2,1,0//1
619,2,2,3//4
619,2,3,1//4
619,3,1,1//4
619,3,2,0//1
619,3,3,3//4
620,1,1,1//4
620,1,2,3//4
620,1,3,0//1
620,2,1,0//1
620,2,2,1//4
620,2,3,3//4
620,3,1,3//4
620,3,2,0//1
620,3,3,1//4
621,1,1,1//4
621,1,2,3//4
621,1,3,0//1
621,2,1,0//1
621,2,2,1//4
621,2,3,3//4
621,3,1,3//4
621,3,2,0//1
621,3,3,1//4
622,1,1,3//4
