trial_id,mask,library_ids,cardinality,burden,frontier,closure,frontier_preserved,closure_preserved,exact_safe,operational_value,generative_value,total_productive_value,channel_decomposition_gate
938,28,base_3;closure_carrier;frontier_addition;inactive,4,6//1,11//4;19//4;3//1,bridge;core_a;trigger_a;trigger_b,false,false,false,1225//128,128437//65536,755637//65536,true
938,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,8//1,15//4;19//4;15//4,bridge;core_a;core_c;trigger_a;trigger_b,true,false,false,8575//768,4521//4096,150763//12288,true
938,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,8//1,11//4;19//4;3//1,bridge;core_a;core_b;trigger_a;trigger_b,false,false,false,1225//128,128437//65536,755637//65536,true
938,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,10//1,15//4;19//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,8575//768,4521//4096,150763//12288,true
939,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
939,1,base_1;inactive,2,4//1,17//4;17//4;17//4,core_a;core_b;core_c,false,false,false,2975//256,685//4096,48285//4096,true
939,2,base_2;inactive,2,4//1,9//4;9//4;7//4,core_a;core_b;core_c,false,false,false,4375//768,6327//4096,88981//12288,true
939,3,base_1;base_2;inactive,3,8//1,17//4;17//4;17//4,core_a;core_b;core_c,false,false,false,2975//256,685//4096,48285//4096,true
939,4,base_3;inactive,2,4//1,1//1;5//4;5//4,core_a;core_b;core_c,false,false,false,1225//384,35483//16384,263249//49152,true
939,5,base_1;base_3;inactive,3,8//1,17//4;17//4;17//4,core_a;core_b;core_c,false,false,false,2975//256,685//4096,48285//4096,true
939,6,base_2;base_3;inactive,3,8//1,9//4;9//4;7//4,core_a;core_b;core_c,false,false,false,4375//768,6327//4096,88981//12288,true
939,7,base_1;base_2;base_3;inactive,4,12//1,17//4;17//4;17//4,core_a;core_b;core_c,false,false,false,2975//256,685//4096,48285//4096,true
939,8,closure_carrier;inactive,2,2//1,1//1;5//4;3//4,expansion,false,false,false,175//64,37333//16384,82133//16384,true
939,9,base_1;closure_carrier;inactive,3,6//1,17//4;17//4;17//4,core_a;core_b;core_c;expansion,false,true,false,2975//256,685//4096,48285//4096,true
939,10,base_2;closure_carrier;inactive,3,6//1,9//4;9//4;7//4,core_a;core_b;core_c;expansion,false,true,false,4375//768,6327//4096,88981//12288,true
939,11,base_1;base_2;closure_carrier;inactive,4,10//1,17//4;17//4;17//4,core_a;core_b;core_c;expansion,false,true,false,2975//256,685//4096,48285//4096,true
939,12,base_3;closure_carrier;inactive,3,6//1,1//1;5//4;5//4,core_a;core_b;core_c;expansion,false,true,false,1225//384,35483//16384,263249//49152,true
939,13,base_1;base_3;closure_carrier;inactive,4,10//1,17//4;17//4;17//4,core_a;core_b;core_c;expansion,false,true,false,2975//256,685//4096,48285//4096,true
939,14,base_2;base_3;closure_carrier;inactive,4,10//1,9//4;9//4;7//4,core_a;core_b;core_c;expansion,false,true,false,4375//768,6327//4096,88981//12288,true
939,15,base_1;base_2;base_3;closure_carrier;inactive,5,14//1,17//4;17//4;17//4,core_a;core_b;core_c;expansion,false,true,false,2975//256,685//4096,48285//4096,true
939,16,frontier_addition;inactive,2,1//1,3//1;11//4;19//4,,false,false,false,1225//128,0//1,1225//128,true
939,17,base_1;frontier_addition;inactive,3,5//1,17//4;17//4;19//4,core_a;core_b;core_c,true,false,false,9275//768,2491//24576,299291//24576,true
939,18,base_2;frontier_addition;inactive,3,5//1,3//1;11//4;19//4,core_a;core_b;core_c,false,false,false,1225//128,40465//65536,667665//65536,true
939,19,base_1;base_2;frontier_addition;inactive,4,9//1,17//4;17//4;19//4,core_a;core_b;core_c,true,false,false,9275//768,2491//24576,299291//24576,true
939,20,base_3;frontier_addition;inactive,3,5//1,3//1;11//4;19//4,core_a;core_b;core_c,false,false,false,1225//128,40465//65536,667665//65536,true
939,21,base_1;base_3;frontier_addition;inactive,4,9//1,17//4;17//4;19//4,core_a;core_b;core_c,true,false,false,9275//768,2491//24576,299291//24576,true
939,22,base_2;base_3;frontier_addition;inactive,4,9//1,3//1;11//4;19//4,core_a;core_b;core_c,false,false,false,1225//128,40465//65536,667665//65536,true
939,23,base_1;base_2;base_3;frontier_addition;inactive,5,13//1,17//4;17//4;19//4,core_a;core_b;core_c,true,false,false,9275//768,2491//24576,299291//24576,true
939,24,closure_carrier;frontier_addition;inactive,3,3//1,3//1;11//4;19//4,expansion,false,false,false,1225//128,40465//65536,667665//65536,true
939,25,base_1;closure_carrier;frontier_addition;inactive,4,7//1,17//4;17//4;19//4,core_a;core_b;core_c;expansion,true,true,true,9275//768,2491//24576,299291//24576,true
939,26,base_2;closure_carrier;frontier_addition;inactive,4,7//1,3//1;11//4;19//4,core_a;core_b;core_c;expansion,false,true,false,1225//128,40465//65536,667665//65536,true
939,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,11//1,17//4;17//4;19//4,core_a;core_b;core_c;expansion,true,true,true,9275//768,2491//24576,299291//24576,true
939,28,base_3;closure_carrier;frontier_addition;inactive,4,7//1,3//1;11//4;19//4,core_a;core_b;core_c;expansion,false,true,false,1225//128,40465//65536,667665//65536,true
939,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,11//1,17//4;17//4;19//4,core_a;core_b;core_c;expansion,true,true,true,9275//768,2491//24576,299291//24576,true
939,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,11//1,3//1;11//4;19//4,core_a;core_b;core_c;expansion,false,true,false,1225//128,40465//65536,667665//65536,true
939,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,15//1,17//4;17//4;19//4,core_a;core_b;core_c;expansion,true,true,true,9275//768,2491//24576,299291//24576,true
940,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
940,1,base_1;inactive,2,4//1,4//1;17//4;4//1,core_a;core_b;core_c,false,false,false,8575//768,160723//65536,2677369//196608,true
940,2,base_2;inactive,2,4//1,7//4;2//1;9//4,core_a;core_b;core_c,false,false,false,175//32,1429//256,2829//256,true
940,3,base_1;base_2;inactive,3,8//1,4//1;17//4;4//1,core_a;core_b;core_c,false,false,false,8575//768,160723//65536,2677369//196608,true
940,4,base_3;inactive,2,4//1,1//1;3//4;3//4,core_a;core_b;core_c,false,false,false,875//384,60113//8192,236339//24576,true
940,5,base_1;base_3;inactive,3,8//1,4//1;17//4;4//1,core_a;core_b;core_c,false,false,false,8575//768,160723//65536,2677369//196608,true
940,6,base_2;base_3;inactive,3,8//1,7//4;2//1;9//4,core_a;core_b;core_c,false,false,false,175//32,1429//256,2829//256,true
940,7,base_1;base_2;base_3;inactive,4,12//1,4//1;17//4;4//1,core_a;core_b;core_c,false,false,false,8575//768,160723//65536,2677369//196608,true
940,8,closure_carrier;inactive,2,3//1,3//4;5//4;1//1,bridge;trigger_a;trigger_b,false,false,false,175//64,29029//4096,40229//4096,true
940,9,base_1;closure_carrier;inactive,3,7//1,4//1;17//4;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,8575//768,160723//65536,2677369//196608,true
940,10,base_2;closure_carrier;inactive,3,7//1,7//4;2//1;9//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,175//32,1429//256,2829//256,true
940,11,base_1;base_2;closure_carrier;inactive,4,11//1,4//1;17//4;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,8575//768,160723//65536,2677369//196608,true
940,12,base_3;closure_carrier;inactive,3,7//1,1//1;5//4;1//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,2275//768,114061//16384,487783//49152,true
940,13,base_1;base_3;closure_carrier;inactive,4,11//1,4//1;17//4;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,8575//768,160723//65536,2677369//196608,true
940,14,base_2;base_3;closure_carrier;inactive,4,11//1,7//4;2//1;9//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,175//32,1429//256,2829//256,true
940,15,base_1;base_2;base_3;closure_carrier;inactive,5,15//1,4//1;17//4;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,8575//768,160723//65536,2677369//196608,true
940,16,frontier_addition;inactive,2,1//1,3//1;3//1;19//4,,false,false,false,7525//768,0//1,7525//768,true
940,17,base_1;frontier_addition;inactive,3,5//1,4//1;17//4;19//4,core_a;core_b;core_c,true,false,false,2275//192,2131//1024,42793//3072,true
940,18,base_2;frontier_addition;inactive,3,5//1,3//1;3//1;19//4,core_a;core_b;core_c,false,false,false,7525//768,209749//65536,2555647//196608,true
940,19,base_1;base_2;frontier_addition;inactive,4,9//1,4//1;17//4;19//4,core_a;core_b;core_c,true,false,false,2275//192,2131//1024,42793//3072,true
940,20,base_3;frontier_addition;inactive,3,5//1,3//1;3//1;19//4,core_a;core_b;core_c,false,false,false,7525//768,209749//65536,2555647//196608,true
940,21,base_1;base_3;frontier_addition;inactive,4,9//1,4//1;17//4;19//4,core_a;core_b;core_c,true,false,false,2275//192,2131//1024,42793//3072,true
940,22,base_2;base_3;frontier_addition;inactive,4,9//1,3//1;3//1;19//4,core_a;core_b;core_c,false,false,false,7525//768,209749//65536,2555647//196608,true
940,23,base_1;base_2;base_3;frontier_addition;inactive,5,13//1,4//1;17//4;19//4,core_a;core_b;core_c,true,false,false,2275//192,2131//1024,42793//3072,true
940,24,closure_carrier;frontier_addition;inactive,3,4//1,3//1;3//1;19//4,bridge;trigger_a;trigger_b,false,false,false,7525//768,209749//65536,2555647//196608,true
940,25,base_1;closure_carrier;frontier_addition;inactive,4,8//1,4//1;17//4;19//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,2275//192,2131//1024,42793//3072,true
940,26,base_2;closure_carrier;frontier_addition;inactive,4,8//1,3//1;3//1;19//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,7525//768,209749//65536,2555647//196608,true
940,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,12//1,4//1;17//4;19//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,2275//192,2131//1024,42793//3072,true
940,28,base_3;closure_carrier;frontier_addition;inactive,4,8//1,3//1;3//1;19//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,7525//768,209749//65536,2555647//196608,true
940,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,12//1,4//1;17//4;19//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,2275//192,2131//1024,42793//3072,true
940,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,12//1,3//1;3//1;19//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,7525//768,209749//65536,2555647//196608,true
940,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,16//1,4//1;17//4;19//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,2275//192,2131//1024,42793//3072,true
941,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
941,1,base_1;inactive,2,4//1,17//4;17//4;15//4,core_a;core_b;core_c,false,false,false,8575//768,0//1,8575//768,true
941,2,base_2;inactive,2,4//1,9//4;9//4;2//1,core_a;core_b;core_c,false,false,false,2275//384,0//1,2275//384,true
941,3,base_1;base_2;inactive,3,8//1,17//4;17//4;15//4,core_a;core_b;core_c,false,false,false,8575//768,0//1,8575//768,true
941,4,base_3;inactive,2,4//1,1//1;3//4;3//4,core_a;core_b;core_c,false,false,false,875//384,0//1,875//384,true
941,5,base_1;base_3;inactive,3,8//1,17//4;17//4;15//4,core_a;core_b;core_c,false,false,false,8575//768,0//1,8575//768,true
941,6,base_2;base_3;inactive,3,8//1,9//4;9//4;2//1,core_a;core_b;core_c,false,false,false,2275//384,0//1,2275//384,true
941,7,base_1;base_2;base_3;inactive,4,12//1,17//4;17//4;15//4,core_a;core_b;core_c,false,false,false,8575//768,0//1,8575//768,true
941,8,closure_carrier;inactive,2,2//1,5//4;1//1;1//1,expansion,false,false,false,2275//768,0//1,2275//768,true
941,9,base_1;closure_carrier;inactive,3,6//1,17//4;17//4;15//4,core_a;core_b;core_c;expansion,false,true,false,8575//768,0//1,8575//768,true
941,10,base_2;closure_carrier;inactive,3,6//1,9//4;9//4;2//1,core_a;core_b;core_c;expansion,false,true,false,2275//384,0//1,2275//384,true
941,11,base_1;base_2;closure_carrier;inactive,4,10//1,17//4;17//4;15//4,core_a;core_b;core_c;expansion,false,true,false,8575//768,0//1,8575//768,true
941,12,base_3;closure_carrier;inactive,3,6//1,5//4;1//1;1//1,core_a;core_b;core_c;expansion,false,true,false,2275//768,0//1,2275//768,true
941,13,base_1;base_3;closure_carrier;inactive,4,10//1,17//4;17//4;15//4,core_a;core_b;core_c;expansion,false,true,false,8575//768,0//1,8575//768,true
941,14,base_2;base_3;closure_carrier;inactive,4,10//1,9//4;9//4;2//1,core_a;core_b;core_c;expansion,false,true,false,2275//384,0//1,2275//384,true
941,15,base_1;base_2;base_3;closure_carrier;inactive,5,14//1,17//4;17//4;15//4,core_a;core_b;core_c;expansion,false,true,false,8575//768,0//1,8575//768,true
941,16,frontier_addition;inactive,2,1//1,11//4;5//1;11//4,,false,false,false,1225//128,0//1,1225//128,true
941,17,base_1;frontier_addition;inactive,3,5//1,17//4;5//1;15//4,core_a;core_b;core_c,true,false,false,2275//192,0//1,2275//192,true
941,18,base_2;frontier_addition;inactive,3,5//1,11//4;5//1;11//4,core_a;core_b;core_c,false,false,false,1225//128,0//1,1225//128,true
941,19,base_1;base_2;frontier_addition;inactive,4,9//1,17//4;5//1;15//4,core_a;core_b;core_c,true,false,false,2275//192,0//1,2275//192,true
941,20,base_3;frontier_addition;inactive,3,5//1,11//4;5//1;11//4,core_a;core_b;core_c,false,false,false,1225//128,0//1,1225//128,true
941,21,base_1;base_3;frontier_addition;inactive,4,9//1,17//4;5//1;15//4,core_a;core_b;core_c,true,false,false,2275//192,0//1,2275//192,true
941,22,base_2;base_3;frontier_addition;inactive,4,9//1,11//4;5//1;11//4,core_a;core_b;core_c,false,false,false,1225//128,0//1,1225//128,true
941,23,base_1;base_2;base_3;frontier_addition;inactive,5,13//1,17//4;5//1;15//4,core_a;core_b;core_c,true,false,false,2275//192,0//1,2275//192,true
941,24,closure_carrier;frontier_addition;inactive,3,3//1,11//4;5//1;11//4,expansion,false,false,false,1225//128,0//1,1225//128,true
941,25,base_1;closure_carrier;frontier_addition;inactive,4,7//1,17//4;5//1;15//4,core_a;core_b;core_c;expansion,true,true,true,2275//192,0//1,2275//192,true
941,26,base_2;closure_carrier;frontier_addition;inactive,4,7//1,11//4;5//1;11//4,core_a;core_b;core_c;expansion,false,true,false,1225//128,0//1,1225//128,true
941,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,11//1,17//4;5//1;15//4,core_a;core_b;core_c;expansion,true,true,true,2275//192,0//1,2275//192,true
941,28,base_3;closure_carrier;frontier_addition;inactive,4,7//1,11//4;5//1;11//4,core_a;core_b;core_c;expansion,false,true,false,1225//128,0//1,1225//128,true
941,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,11//1,17//4;5//1;15//4,core_a;core_b;core_c;expansion,true,true,true,2275//192,0//1,2275//192,true
941,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,11//1,11//4;5//1;11//4,core_a;core_b;core_c;expansion,false,true,false,1225//128,0//1,1225//128,true
941,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,15//1,17//4;5//1;15//4,core_a;core_b;core_c;expansion,true,true,true,2275//192,0//1,2275//192,true
942,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
942,1,base_1;inactive,2,4//1,15//4;15//4;15//4,core_a;core_b;core_c,false,false,false,2625//256,0//1,2625//256,true
942,2,base_2;inactive,2,4//1,9//4;7//4;2//1,core_a;core_b;core_c,false,false,false,175//32,0//1,175//32,true
942,3,base_1;base_2;inactive,3,8//1,15//4;15//4;15//4,core_a;core_b;core_c,false,false,false,2625//256,0//1,2625//256,true
942,4,base_3;inactive,2,4//1,3//4;1//1;5//4,core_a;core_b;core_c,false,false,false,175//64,0//1,175//64,true
942,5,base_1;base_3;inactive,3,8//1,15//4;15//4;15//4,core_a;core_b;core_c,false,false,false,2625//256,0//1,2625//256,true
942,6,base_2;base_3;inactive,3,8//1,9//4;7//4;2//1,core_a;core_b;core_c,false,false,false,175//32,0//1,175//32,true
942,7,base_1;base_2;base_3;inactive,4,12//1,15//4;15//4;15//4,core_a;core_b;core_c,false,false,false,2625//256,0//1,2625//256,true
942,8,closure_carrier;inactive,2,3//1,5//4;5//4;5//4,bridge;trigger_a;trigger_b,false,false,false,875//256,0//1,875//256,true
942,9,base_1;closure_carrier;inactive,3,7//1,15//4;15//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,2625//256,0//1,2625//256,true
942,10,base_2;closure_carrier;inactive,3,7//1,9//4;7//4;2//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,175//32,0//1,175//32,true
942,11,base_1;base_2;closure_carrier;inactive,4,11//1,15//4;15//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,2625//256,0//1,2625//256,true
942,12,base_3;closure_carrier;inactive,3,7//1,5//4;5//4;5//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,875//256,0//1,875//256,true
942,13,base_1;base_3;closure_carrier;inactive,4,11//1,15//4;15//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,2625//256,0//1,2625//256,true
942,14,base_2;base_3;closure_carrier;inactive,4,11//1,9//4;7//4;2//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,175//32,0//1,175//32,true
942,15,base_1;base_2;base_3;closure_carrier;inactive,5,15//1,15//4;15//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,2625//256,0//1,2625//256,true
942,16,frontier_addition;inactive,2,1//1,3//1;13//4;21//4,,false,false,false,4025//384,0//1,4025//384,true
942,17,base_1;frontier_addition;inactive,3,5//1,15//4;15//4;21//4,core_a;core_b;core_c,true,false,false,2975//256,0//1,2975//256,true
942,18,base_2;frontier_addition;inactive,3,5//1,3//1;13//4;21//4,core_a;core_b;core_c,false,false,false,4025//384,0//1,4025//384,true
942,19,base_1;base_2;frontier_addition;inactive,4,9//1,15//4;15//4;21//4,core_a;core_b;core_c,true,false,false,2975//256,0//1,2975//256,true
942,20,base_3;frontier_addition;inactive,3,5//1,3//1;13//4;21//4,core_a;core_b;core_c,false,false,false,4025//384,0//1,4025//384,true
942,21,base_1;base_3;frontier_addition;inactive,4,9//1,15//4;15//4;21//4,core_a;core_b;core_c,true,false,false,2975//256,0//1,2975//256,true
942,22,base_2;base_3;frontier_addition;inactive,4,9//1,3//1;13//4;21//4,core_a;core_b;core_c,false,false,false,4025//384,0//1,4025//384,true
942,23,base_1;base_2;base_3;frontier_addition;inactive,5,13//1,15//4;15//4;21//4,core_a;core_b;core_c,true,false,false,2975//256,0//1,2975//256,true
942,24,closure_carrier;frontier_addition;inactive,3,4//1,3//1;13//4;21//4,bridge;trigger_a;trigger_b,false,false,false,4025//384,0//1,4025//384,true
942,25,base_1;closure_carrier;frontier_addition;inactive,4,8//1,15//4;15//4;21//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,2975//256,0//1,2975//256,true
942,26,base_2;closure_carrier;frontier_addition;inactive,4,8//1,3//1;13//4;21//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,4025//384,0//1,4025//384,true
942,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,12//1,15//4;15//4;21//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,2975//256,0//1,2975//256,true
942,28,base_3;closure_carrier;frontier_addition;inactive,4,8//1,3//1;13//4;21//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,4025//384,0//1,4025//384,true
942,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,12//1,15//4;15//4;21//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,2975//256,0//1,2975//256,true
942,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,12//1,3//1;13//4;21//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,4025//384,0//1,4025//384,true
942,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,16//1,15//4;15//4;21//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,2975//256,0//1,2975//256,true
943,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
943,1,base_1;inactive,2,2//1,17//4;17//4;17//4,core_a,false,false,false,2975//256,0//1,2975//256,true
943,2,base_2;inactive,2,2//1,2//1;7//4;7//4,core_b,false,false,false,1925//384,0//1,1925//384,true
943,3,base_1;base_2;inactive,3,4//1,17//4;17//4;17//4,core_a;core_b,false,false,false,2975//256,0//1,2975//256,true
943,4,base_3;inactive,2,2//1,1//1;5//4;3//4,core_c,false,false,false,175//64,0//1,175//64,true
943,5,base_1;base_3;inactive,3,4//1,17//4;17//4;17//4,core_a;core_c,false,false,false,2975//256,0//1,2975//256,true
943,6,base_2;base_3;inactive,3,4//1,2//1;7//4;7//4,core_b;core_c,false,false,false,1925//384,0//1,1925//384,true
943,7,base_1;base_2;base_3;inactive,4,6//1,17//4;17//4;17//4,core_a;core_b;core_c,false,false,false,2975//256,0//1,2975//256,true
943,8,closure_carrier;inactive,2,3//1,3//4;1//1;1//1,bridge;trigger_a;trigger_b,false,false,false,1925//768,0//1,1925//768,true
943,9,base_1;closure_carrier;inactive,3,5//1,17//4;17//4;17//4,bridge;core_a;trigger_a;trigger_b,false,false,false,2975//256,0//1,2975//256,true
943,10,base_2;closure_carrier;inactive,3,5//1,2//1;7//4;7//4,bridge;core_b;trigger_a;trigger_b,false,false,false,1925//384,0//1,1925//384,true
943,11,base_1;base_2;closure_carrier;inactive,4,7//1,17//4;17//4;17//4,bridge;core_a;core_b;trigger_a;trigger_b,false,false,false,2975//256,0//1,2975//256,true
943,12,base_3;closure_carrier;inactive,3,5//1,1//1;5//4;1//1,bridge;core_c;trigger_a;trigger_b,false,false,false,2275//768,0//1,2275//768,true
943,13,base_1;base_3;closure_carrier;inactive,4,7//1,17//4;17//4;17//4,bridge;core_a;core_c;trigger_a;trigger_b,false,false,false,2975//256,0//1,2975//256,true
943,14,base_2;base_3;closure_carrier;inactive,4,7//1,2//1;7//4;7//4,bridge;core_b;core_c;trigger_a;trigger_b,false,false,false,1925//384,0//1,1925//384,true
943,15,base_1;base_2;base_3;closure_carrier;inactive,5,9//1,17//4;17//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,2975//256,0//1,2975//256,true
943,16,frontier_addition;inactive,2,1//1,3//1;19//4;13//4,,false,false,false,1925//192,0//1,1925//192,true
943,17,base_1;frontier_addition;inactive,3,3//1,17//4;19//4;17//4,core_a,true,false,false,9275//768,0//1,9275//768,true
943,18,base_2;frontier_addition;inactive,3,3//1,3//1;19//4;13//4,core_b,false,false,false,1925//192,0//1,1925//192,true
943,19,base_1;base_2;frontier_addition;inactive,4,5//1,17//4;19//4;17//4,core_a;core_b,true,false,false,9275//768,0//1,9275//768,true
943,20,base_3;frontier_addition;inactive,3,3//1,3//1;19//4;13//4,core_c,false,false,false,1925//192,0//1,1925//192,true
943,21,base_1;base_3;frontier_addition;inactive,4,5//1,17//4;19//4;17//4,core_a;core_c,true,false,false,9275//768,0//1,9275//768,true
943,22,base_2;base_3;frontier_addition;inactive,4,5//1,3//1;19//4;13//4,core_b;core_c,false,false,false,1925//192,0//1,1925//192,true
943,23,base_1;base_2;base_3;frontier_addition;inactive,5,7//1,17//4;19//4;17//4,core_a;core_b;core_c,true,false,false,9275//768,0//1,9275//768,true
943,24,closure_carrier;frontier_addition;inactive,3,4//1,3//1;19//4;13//4,bridge;trigger_a;trigger_b,false,false,false,1925//192,0//1,1925//192,true
943,25,base_1;closure_carrier;frontier_addition;inactive,4,6//1,17//4;19//4;17//4,bridge;core_a;trigger_a;trigger_b,true,false,false,9275//768,0//1,9275//768,true
943,26,base_2;closure_carrier;frontier_addition;inactive,4,6//1,3//1;19//4;13//4,bridge;core_b;trigger_a;trigger_b,false,false,false,1925//192,0//1,1925//192,true
943,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,8//1,17//4;19//4;17//4,bridge;core_a;core_b;trigger_a;trigger_b,true,false,false,9275//768,0//1,9275//768,true
943,28,base_3;closure_carrier;frontier_addition;inactive,4,6//1,3//1;19//4;13//4,bridge;core_c;trigger_a;trigger_b,false,false,false,1925//192,0//1,1925//192,true
943,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,8//1,17//4;19//4;17//4,bridge;core_a;core_c;trigger_a;trigger_b,true,false,false,9275//768,0//1,9275//768,true
943,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,8//1,3//1;19//4;13//4,bridge;core_b;core_c;trigger_a;trigger_b,false,false,false,1925//192,0//1,1925//192,true
943,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,10//1,17//4;19//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,9275//768,0//1,9275//768,true
944,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
944,1,base_1;inactive,2,4//1,4//1;15//4;17//4,core_a;core_b;core_c,false,false,false,175//16,48027//65536,764827//65536,true
944,2,base_2;inactive,2,4//1,2//1;2//1;2//1,core_a;core_b;core_c,false,false,false,175//32,33633//16384,123233//16384,true
944,3,base_1;base_2;inactive,3,8//1,4//1;15//4;17//4,core_a;core_b;core_c,false,false,false,175//16,48027//65536,764827//65536,true
944,4,base_3;inactive,2,4//1,3//4;3//4;3//4,core_a;core_b;core_c,false,false,false,525//256,11877//4096,20277//4096,true
944,5,base_1;base_3;inactive,3,8//1,4//1;15//4;17//4,core_a;core_b;core_c,false,false,false,175//16,48027//65536,764827//65536,true
944,6,base_2;base_3;inactive,3,8//1,2//1;2//1;2//1,core_a;core_b;core_c,false,false,false,175//32,33633//16384,123233//16384,true
944,7,base_1;base_2;base_3;inactive,4,12//1,4//1;15//4;17//4,core_a;core_b;core_c,false,false,false,175//16,48027//65536,764827//65536,true
944,8,closure_carrier;inactive,2,3//1,5//4;3//4;3//4,bridge;trigger_a;trigger_b,false,false,false,1925//768,22829//8192,130087//24576,true
944,9,base_1;closure_carrier;inactive,3,7//1,4//1;15//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,175//16,48027//65536,764827//65536,true
944,10,base_2;closure_carrier;inactive,3,7//1,2//1;2//1;2//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,175//32,33633//16384,123233//16384,true
944,11,base_1;base_2;closure_carrier;inactive,4,11//1,4//1;15//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,175//16,48027//65536,764827//65536,true
944,12,base_3;closure_carrier;inactive,3,7//1,5//4;3//4;3//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,1925//768,22829//8192,130087//24576,true
944,13,base_1;base_3;closure_carrier;inactive,4,11//1,4//1;15//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,175//16,48027//65536,764827//65536,true
944,14,base_2;base_3;closure_carrier;inactive,4,11//1,2//1;2//1;2//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,175//32,33633//16384,123233//16384,true
