strategy_id,ticker,coverage_potential,current_belief_improvement,average_validation_score,raw_parameter_novelty,locked_net_utility_improvement,coverage_rank,current_rank,average_rank,novelty_rank,locked_rank
USO__mean_reversion_5__always__h20__unit__signal_flip__vol_target_10,USO,0.0,0.0,-0.06404519116202073,0.2857142857142857,-0.08918624225701326,1956,1956,2214,979,735
USO__mean_reversion_5__always__h5__half__horizon__notional_cap_1,USO,0.0,0.0,-0.07141898637465882,0.2857142857142857,-0.11037265587421383,1957,1957,2228,980,1567
USO__mean_reversion_5__always__h5__half__horizon__vol_target_10,USO,0.0,0.0,-0.04680423433268732,0.2857142857142857,-0.09391325396338085,1958,1958,2120,981,938
USO__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,USO,0.0,0.0,-0.10193824726633399,0.14285714285714285,-0.12247494988720191,1959,1959,2266,2136,1857
USO__mean_reversion_5__always__h5__half__signal_flip__vol_target_10,USO,0.0,0.0,-0.06048944998390572,0.14285714285714285,-0.09710466056200756,1960,1960,2202,2137,1068
USO__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,USO,0.0,0.0,-0.19950496616636162,0.14285714285714285,-0.22123046584055406,1961,1961,2297,2138,2266
USO__mean_reversion_5__always__h5__unit__horizon__vol_target_10,USO,0.0,0.0,-0.04888038294972254,0.2857142857142857,-0.09672936444920655,1962,1962,2133,982,1050
USO__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,USO,0.0,0.0,-0.2501550335804387,0.14285714285714285,-0.231416370032411,1963,1963,2313,2139,2277
USO__mean_reversion_5__always__h5__unit__signal_flip__vol_target_10,USO,0.0,0.0,-0.06222138993757096,0.2857142857142857,-0.09941763990532818,1964,1964,2208,983,1172
USO__mean_reversion_5__trend_100__h20__half__horizon__notional_cap_1,USO,0.0,0.0,-0.021445866378187763,0.2857142857142857,-0.08134740821768262,1965,1965,1765,984,512
USO__mean_reversion_5__trend_100__h20__half__horizon__vol_target_10,USO,0.0,0.0,-0.011917910009288508,0.14285714285714285,-0.07388547174142146,1966,1966,1489,2140,404
USO__mean_reversion_5__trend_100__h20__half__signal_flip__notional_cap_1,USO,0.0,0.0,-0.0509220847188752,0.2857142857142857,-0.09135216834431242,1967,1967,2151,985,821
USO__mean_reversion_5__trend_100__h20__half__signal_flip__vol_target_10,USO,0.0,0.0,-0.03574958247402543,0.14285714285714285,-0.09614757842119658,1968,1968,2029,2141,1026
USO__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,USO,0.0,0.0,-0.06791390112483328,0.14285714285714285,-0.11577296965004147,1969,1969,2222,2142,1724
USO__mean_reversion_5__trend_100__h20__unit__horizon__vol_target_10,USO,0.0,0.0,-0.015001640415596157,0.2857142857142857,-0.07585934229161603,1970,1970,1589,986,433
USO__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,USO,0.0,0.0,-0.11824551534608874,0.14285714285714285,-0.11102935832826183,1971,1971,2278,2143,1590
USO__mean_reversion_5__trend_100__h20__unit__signal_flip__vol_target_10,USO,0.0,0.0,-0.0373226379254928,0.14285714285714285,-0.09867226691352168,1972,1972,2044,2144,1138
USO__mean_reversion_5__trend_100__h5__half__horizon__notional_cap_1,USO,0.0,0.0,-0.03642567531618886,0.2857142857142857,-0.13688951955134315,1973,1973,2037,987,2067
USO__mean_reversion_5__trend_100__h5__half__horizon__vol_target_10,USO,0.0,0.0,-0.02693613291098225,0.2857142857142857,-0.12441457355400012,1974,1974,1895,988,1892
USO__mean_reversion_5__trend_100__h5__half__signal_flip__notional_cap_1,USO,0.0,0.0,-0.037851422932993026,0.14285714285714285,-0.1251613183711958,1975,1975,2055,2145,1908
USO__mean_reversion_5__trend_100__h5__half__signal_flip__vol_target_10,USO,0.0,0.0,-0.028001236270546705,0.14285714285714285,-0.11510919386068602,1976,1976,1914,2146,1706
USO__mean_reversion_5__trend_100__h5__unit__horizon__notional_cap_1,USO,0.0,0.0,-0.08889673306125767,0.14285714285714285,-0.20618527825972316,1977,1977,2248,2147,2249
USO__mean_reversion_5__trend_100__h5__unit__horizon__vol_target_10,USO,0.0,0.0,-0.028872834990680902,0.2857142857142857,-0.1268224323378298,1978,1978,1932,989,1940
USO__mean_reversion_5__trend_100__h5__unit__signal_flip__notional_cap_1,USO,0.0,0.0,-0.0886136217796666,0.2857142857142857,-0.17605831773627223,1979,1979,2247,990,2209
USO__mean_reversion_5__trend_100__h5__unit__signal_flip__vol_target_10,USO,0.0,0.0,-0.02957440857153047,0.14285714285714285,-0.11708685143789302,1980,1980,1952,2148,1750
USO__momentum_20__always__h20__half__horizon__notional_cap_1,USO,0.0,0.0,-0.005640899186730407,0.14285714285714285,-0.0159013893799778,1981,1981,1241,2149,16
USO__momentum_20__always__h20__half__horizon__vol_target_10,USO,0.0,0.0,-0.0010160891174922047,0.14285714285714285,-0.033586483196107395,1982,1982,1007,2150,51
USO__momentum_20__always__h20__half__signal_flip__notional_cap_1,USO,0.0,0.0,-0.014278548850280376,0.2857142857142857,-0.03915682520040753,1983,1983,1571,991,74
USO__momentum_20__always__h20__half__signal_flip__vol_target_10,USO,0.0,0.0,-0.0028903353756462606,0.2857142857142857,-0.03517251255794701,1984,1984,1107,992,58
USO__momentum_20__always__h20__unit__horizon__notional_cap_1,USO,0.0,0.0,-0.05972318021274024,0.14285714285714285,-0.0001066272086018838,1985,1985,2197,2151,6
USO__momentum_20__always__h20__unit__horizon__vol_target_10,USO,0.0,0.0,-0.0038184383602777334,0.2857142857142857,-0.03945267975901611,1986,1986,1144,993,76
USO__momentum_20__always__h20__unit__signal_flip__notional_cap_1,USO,0.0,0.0,-0.059527425925763516,0.14285714285714285,-0.02619512724707737,1987,1987,2196,2152,32
USO__momentum_20__always__h20__unit__signal_flip__vol_target_10,USO,0.0,0.0,-0.004393902726394136,0.2857142857142857,-0.03868164172522978,1988,1988,1184,994,70
USO__momentum_20__always__h5__half__horizon__notional_cap_1,USO,0.0,0.0,-0.033418222284774306,0.2857142857142857,-0.06060668239321591,1989,1989,2007,995,240
USO__momentum_20__always__h5__half__horizon__vol_target_10,USO,0.0,0.0,-0.01962864562562977,0.2857142857142857,-0.053713845615176066,1990,1990,1717,996,171
USO__momentum_20__always__h5__half__signal_flip__notional_cap_1,USO,0.0,0.0,-0.026122765545289285,0.14285714285714285,-0.052819791488409,1991,1991,1881,2153,165
USO__momentum_20__always__h5__half__signal_flip__vol_target_10,USO,0.0,0.0,-0.013969445287026363,0.14285714285714285,-0.046881305337176916,1992,1992,1558,2154,123
USO__momentum_20__always__h5__unit__horizon__notional_cap_1,USO,0.0,0.0,-0.10144453301827006,0.2857142857142857,-0.07265330959541756,1993,1993,2265,997,388
USO__momentum_20__always__h5__unit__horizon__vol_target_10,USO,0.0,0.0,-0.021083411825492563,0.2857142857142857,-0.05876354765771484,1994,1994,1755,998,222
USO__momentum_20__always__h5__unit__signal_flip__notional_cap_1,USO,0.0,0.0,-0.08033612100468604,0.14285714285714285,-0.04976365376633288,1995,1995,2239,2155,148
USO__momentum_20__always__h5__unit__signal_flip__vol_target_10,USO,0.0,0.0,-0.015733516389383848,0.2857142857142857,-0.050275291002544104,1996,1996,1617,999,153
USO__momentum_20__trend_100__h20__half__horizon__notional_cap_1,USO,0.0,0.0,-0.03749491058619694,0.14285714285714285,-0.05023974308391836,1997,1997,2050,2156,152
USO__momentum_20__trend_100__h20__half__horizon__vol_target_10,USO,0.0,0.0,-0.019780696864348114,0.2857142857142857,-0.05040754821402564,1998,1998,1721,1000,154
USO__momentum_20__trend_100__h20__half__signal_flip__notional_cap_1,USO,0.0,0.0,-0.02744890640315273,0.2857142857142857,-0.05557665423692629,1999,1999,1906,1001,194
USO__momentum_20__trend_100__h20__half__signal_flip__vol_target_10,USO,0.0,0.0,-0.015435212777936854,0.2857142857142857,-0.045873394574240445,2000,2000,1603,1002,110
USO__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,USO,0.0,0.0,-0.10303332437976381,0.14285714285714285,-0.05397973359829106,2001,2001,2267,2157,172
USO__momentum_20__trend_100__h20__unit__horizon__vol_target_10,USO,0.0,0.0,-0.022746801819270045,0.14285714285714285,-0.05538694264119779,2002,2002,1807,2158,188
USO__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,USO,0.0,0.0,-0.07236160653470931,0.14285714285714285,-0.049653425905076376,2003,2003,2230,2159,146
USO__momentum_20__trend_100__h20__unit__signal_flip__vol_target_10,USO,0.0,0.0,-0.017102954132640513,0.2857142857142857,-0.04928343627866831,2004,2004,1646,1003,144
USO__momentum_20__trend_100__h5__half__horizon__notional_cap_1,USO,0.0,0.0,-0.01860219943707827,0.14285714285714285,-0.07119322056656142,2005,2005,1693,2160,361
USO__momentum_20__trend_100__h5__half__horizon__vol_target_10,USO,0.0,0.0,-0.011513079797772375,0.2857142857142857,-0.0609325849817253,2006,2006,1469,1004,245
USO__momentum_20__trend_100__h5__half__signal_flip__notional_cap_1,USO,0.0,0.0,-0.03130231155404266,0.14285714285714285,-0.055334573026822056,2007,2007,1974,2161,187
USO__momentum_20__trend_100__h5__half__signal_flip__vol_target_10,USO,0.0,0.0,-0.018898013130234377,0.2857142857142857,-0.048124493631069035,2008,2008,1701,1005,135
USO__momentum_20__trend_100__h5__unit__horizon__notional_cap_1,USO,0.0,0.0,-0.0582144925018898,0.14285714285714285,-0.08316292810755975,2009,2009,2186,2162,553
USO__momentum_20__trend_100__h5__unit__horizon__vol_target_10,USO,0.0,0.0,-0.012790753889768216,0.14285714285714285,-0.06640917050053151,2010,2010,1522,2163,303
USO__momentum_20__trend_100__h5__unit__signal_flip__notional_cap_1,USO,0.0,0.0,-0.07713513810806219,0.2857142857142857,-0.04632315193906344,2011,2011,2236,1006,118
USO__momentum_20__trend_100__h5__unit__signal_flip__vol_target_10,USO,0.0,0.0,-0.020668338578291798,0.2857142857142857,-0.05115916684129765,2012,2012,1743,1007,156
USO__momentum_60__always__h20__half__horizon__notional_cap_1,USO,0.0,0.0,0.00516836891437511,0.2857142857142857,-0.03897928698644115,2013,2013,738,1008,73
USO__momentum_60__always__h20__half__horizon__vol_target_10,USO,0.0,0.0,0.010609581200572756,0.2857142857142857,-0.048169974448418335,2014,2014,550,1009,137
USO__momentum_60__always__h20__half__signal_flip__notional_cap_1,USO,0.0,0.0,-0.0011902928539532023,0.14285714285714285,-0.11689145158572033,2015,2015,1012,2164,1744
USO__momentum_60__always__h20__half__signal_flip__vol_target_10,USO,0.0,0.0,-0.00017434124362014723,0.14285714285714285,-0.10091853349485713,2016,2016,970,2165,1225
USO__momentum_60__always__h20__unit__horizon__notional_cap_1,USO,0.0,0.0,-0.026055096679542006,0.14285714285714285,-0.04292926373938388,2017,2017,1879,2166,95
USO__momentum_60__always__h20__unit__horizon__vol_target_10,USO,0.0,0.0,0.008963446798104534,0.14285714285714285,-0.054738238342063664,2018,2018,615,2167,181
USO__momentum_60__always__h20__unit__signal_flip__notional_cap_1,USO,0.0,0.0,-0.03142068810897644,0.14285714285714285,-0.18625093644492666,2019,2019,1975,2168,2229
USO__momentum_60__always__h20__unit__signal_flip__vol_target_10,USO,0.0,0.0,-0.002088028088484636,0.14285714285714285,-0.10708910267648132,2020,2020,1060,2169,1457
USO__momentum_60__always__h5__half__horizon__notional_cap_1,USO,0.0,0.0,-0.008319209173387965,0.14285714285714285,-0.09163433418222236,2021,2021,1337,2170,833
USO__momentum_60__always__h5__half__horizon__vol_target_10,USO,0.0,0.0,-0.0017535694022275715,0.14285714285714285,-0.07967724546358004,2022,2022,1048,2171,480
USO__momentum_60__always__h5__unit__horizon__notional_cap_1,USO,0.0,0.0,-0.044111033831866486,0.14285714285714285,-0.13470100419182507,2023,2023,2106,2172,2046
USO__momentum_60__always__h5__unit__horizon__vol_target_10,USO,0.0,0.0,-0.0032432179335650903,0.2857142857142857,-0.08462932937875137,2024,2024,1116,1010,579
USO__momentum_60__always__h5__unit__signal_flip__notional_cap_1,USO,0.0,0.0,-0.022121153052650416,0.14285714285714285,-0.2079923907264669,2025,2025,1779,2173,2251
USO__momentum_60__always__h5__unit__signal_flip__vol_target_10,USO,0.0,0.0,0.0027701955279580154,0.14285714285714285,-0.11248542981892934,2026,2026,836,2174,1638
USO__momentum_60__trend_100__h20__half__horizon__notional_cap_1,USO,0.0,0.0,-0.018256389892528948,0.2857142857142857,-0.05911816566415255,2027,2027,1686,1011,225
USO__momentum_60__trend_100__h20__half__horizon__vol_target_10,USO,0.0,0.0,-0.0034588331299648563,0.14285714285714285,-0.06091692100458228,2028,2028,1126,2175,243
USO__momentum_60__trend_100__h20__half__signal_flip__notional_cap_1,USO,0.0,0.0,0.004350722950427256,0.14285714285714285,-0.10788551062782141,2029,2029,776,2176,1496
USO__momentum_60__trend_100__h20__half__signal_flip__vol_target_10,USO,0.0,0.0,0.00427295219001707,0.2857142857142857,-0.09512029065763213,2030,2030,780,1012,990
USO__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,USO,0.0,0.0,-0.06408596974499635,0.14285714285714285,-0.0760146290066683,2031,2031,2215,2177,437
USO__momentum_60__trend_100__h20__unit__horizon__vol_target_10,USO,0.0,0.0,-0.005277780097456827,0.14285714285714285,-0.06722698476231417,2032,2032,1220,2178,315
USO__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,USO,0.0,0.0,-0.014579073222138417,0.14285714285714285,-0.1643736273033152,2033,2033,1580,2179,2183
USO__momentum_60__trend_100__h20__unit__signal_flip__vol_target_10,USO,0.0,0.0,0.0020492960657749375,0.14285714285714285,-0.10108414372804617,2034,2034,861,2180,1231
USO__momentum_60__trend_100__h5__half__horizon__notional_cap_1,USO,0.0,0.0,-0.026420751456318628,0.14285714285714285,-0.08087556492959372,2035,2035,1887,2181,499
USO__momentum_60__trend_100__h5__half__horizon__vol_target_10,USO,0.0,0.0,-0.015417867320244819,0.2857142857142857,-0.07736083435260974,2036,2036,1601,1013,448
USO__momentum_60__trend_100__h5__half__signal_flip__vol_target_10,USO,0.0,0.0,-0.013667463649701356,0.14285714285714285,-0.10720691559747093,2037,2037,1545,2182,1466
USO__momentum_60__trend_100__h5__unit__horizon__notional_cap_1,USO,0.0,0.0,-0.07606919978393893,0.14285714285714285,-0.10821279204617536,2038,2038,2235,2183,1508
USO__momentum_60__trend_100__h5__unit__horizon__vol_target_10,USO,0.0,0.0,-0.017404596647565874,0.2857142857142857,-0.0824645065105446,2039,2039,1657,1014,536
USO__momentum_60__trend_100__h5__unit__signal_flip__notional_cap_1,USO,0.0,0.0,-0.06404063784524623,0.14285714285714285,-0.19128558190746503,2040,2040,2213,2184,2234
USO__momentum_60__trend_100__h5__unit__signal_flip__vol_target_10,USO,0.0,0.0,-0.015964299564694733,0.2857142857142857,-0.1103936859723337,2041,2041,1621,1015,1568
UUP__mean_reversion_5__always__h20__half__horizon__notional_cap_1,UUP,0.0,0.0,0.004536772398473312,0.14285714285714285,-0.08092432651190146,2042,2042,772,2185,501
UUP__mean_reversion_5__always__h20__half__horizon__vol_target_10,UUP,0.0,0.0,0.004536772398473312,0.2857142857142857,-0.08030838252726887,2043,2043,773,1016,488
UUP__mean_reversion_5__always__h20__half__signal_flip__notional_cap_1,UUP,0.0,0.0,-0.012292844305367975,0.14285714285714285,-0.08945134588413979,2044,2044,1505,2186,746
UUP__mean_reversion_5__always__h20__half__signal_flip__vol_target_10,UUP,0.0,0.0,-0.012292844305367975,0.2857142857142857,-0.08960246071738712,2045,2045,1506,1017,759
UUP__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,UUP,0.0,0.0,0.005898046668615357,0.14285714285714285,-0.07278188924981004,2046,2046,719,2187,389
UUP__mean_reversion_5__always__h20__unit__horizon__vol_target_10,UUP,0.0,0.0,0.006237904411766166,0.2857142857142857,-0.07171521908813282,2047,2047,708,1018,372
UUP__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,UUP,0.0,0.0,-0.026549469431328583,0.14285714285714285,-0.08796452635720547,2048,2048,1888,2188,705
UUP__mean_reversion_5__always__h20__unit__signal_flip__vol_target_10,UUP,0.0,0.0,-0.027688820377593553,0.2857142857142857,-0.08922717554081841,2049,2049,1911,1019,739
UUP__mean_reversion_5__always__h5__half__horizon__notional_cap_1,UUP,0.0,0.0,-0.004525010552982546,0.2857142857142857,-0.08632377934059933,2050,2050,1186,1020,651
UUP__mean_reversion_5__always__h5__half__horizon__vol_target_10,UUP,0.0,0.0,-0.004525010552982546,0.42857142857142855,-0.08636625114959606,2051,2051,1187,16,653
UUP__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,UUP,0.0,0.0,-0.01392765940970407,0.14285714285714285,-0.0924726351714332,2052,2052,1555,2189,865
UUP__mean_reversion_5__always__h5__half__signal_flip__vol_target_10,UUP,0.0,0.0,-0.01392765940970407,0.2857142857142857,-0.09251510335612412,2053,2053,1556,1021,872
UUP__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,UUP,0.0,0.0,-0.011400207553741958,0.14285714285714285,-0.0818720471464773,2054,2054,1465,2190,524
UUP__mean_reversion_5__always__h5__unit__horizon__vol_target_10,UUP,0.0,0.0,-0.010938880301945042,0.2857142857142857,-0.08137108409026739,2055,2055,1444,1022,513
UUP__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,UUP,0.0,0.0,-0.02971337213802109,0.14285714285714285,-0.09367316204373986,2056,2056,1954,2191,924
UUP__mean_reversion_5__always__h5__unit__signal_flip__vol_target_10,UUP,0.0,0.0,-0.030451021777841012,0.2857142857142857,-0.09375970072956485,2057,2057,1959,1023,926
UUP__mean_reversion_5__trend_100__h20__half__horizon__notional_cap_1,UUP,0.0,0.0,0.00338277529239317,0.2857142857142857,-0.07865761963596166,2058,2058,811,1024,467
UUP__mean_reversion_5__trend_100__h20__half__horizon__vol_target_10,UUP,0.0,0.0,0.00338277529239317,0.14285714285714285,-0.07828886384508826,2059,2059,812,2192,459
UUP__mean_reversion_5__trend_100__h20__half__signal_flip__notional_cap_1,UUP,0.0,0.0,-0.008368234281051963,0.14285714285714285,-0.08957290837668547,2060,2060,1339,2193,757
UUP__mean_reversion_5__trend_100__h20__half__signal_flip__vol_target_10,UUP,0.0,0.0,-0.008368234281051963,0.14285714285714285,-0.08972402246291436,2061,2061,1340,2194,765
UUP__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,UUP,0.0,0.0,0.004760379388969184,0.14285714285714285,-0.06735483917053467,2062,2062,764,2195,316
UUP__mean_reversion_5__trend_100__h20__unit__horizon__vol_target_10,UUP,0.0,0.0,0.005061188818593196,0.2857142857142857,-0.0677314830873739,2063,2063,747,1025,322
UUP__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,UUP,0.0,0.0,-0.017896212163953026,0.14285714285714285,-0.0876521086008383,2064,2064,1676,2196,699
UUP__mean_reversion_5__trend_100__h20__unit__signal_flip__vol_target_10,UUP,0.0,0.0,-0.01916958766150407,0.14285714285714285,-0.08941079469605852,2065,2065,1706,2197,742
UUP__mean_reversion_5__trend_100__h5__half__horizon__notional_cap_1,UUP,0.0,0.0,-0.005978345972328447,0.2857142857142857,-0.08902382217974918,2066,2066,1253,1026,730
UUP__mean_reversion_5__trend_100__h5__half__horizon__vol_target_10,UUP,0.0,0.0,-0.005978345972328447,0.2857142857142857,-0.08906629223850185,2067,2067,1254,1027,731
UUP__mean_reversion_5__trend_100__h5__half__signal_flip__notional_cap_1,UUP,0.0,0.0,-0.012102629965892384,0.2857142857142857,-0.09580928571820121,2068,2068,1499,1028,1014
UUP__mean_reversion_5__trend_100__h5__half__signal_flip__vol_target_10,UUP,0.0,0.0,-0.012102629965892384,0.14285714285714285,-0.09585175184679229,2069,2069,1500,2198,1016
UUP__mean_reversion_5__trend_100__h5__unit__horizon__notional_cap_1,UUP,0.0,0.0,-0.013406305987882379,0.14285714285714285,-0.08649361118988144,2070,2070,1538,2199,657
UUP__mean_reversion_5__trend_100__h5__unit__horizon__vol_target_10,UUP,0.0,0.0,-0.01305557631630626,0.2857142857142857,-0.0872349064578013,2071,2071,1529,1029,681
UUP__mean_reversion_5__trend_100__h5__unit__signal_flip__notional_cap_1,UUP,0.0,0.0,-0.0252595723277981,0.2857142857142857,-0.09976144308613802,2072,2072,1861,1030,1182
UUP__mean_reversion_5__trend_100__h5__unit__signal_flip__vol_target_10,UUP,0.0,0.0,-0.026389698684981096,0.14285714285714285,-0.10001273724939286,2073,2073,1886,2200,1189
UUP__momentum_20__always__h20__half__horizon__notional_cap_1,UUP,0.0,0.0,-0.003126870118966965,0.14285714285714285,-0.080654153756017,2074,2074,1113,2201,496
UUP__momentum_20__always__h20__half__horizon__vol_target_10,UUP,0.0,0.0,-0.003126870118966965,0.14285714285714285,-0.08014230916579744,2075,2075,1114,2202,485
UUP__momentum_20__always__h20__half__signal_flip__notional_cap_1,UUP,0.0,0.0,-0.003970321363502227,0.2857142857142857,-0.08108223258110252,2076,2076,1148,1031,506
UUP__momentum_20__always__h20__half__signal_flip__vol_target_10,UUP,0.0,0.0,-0.003970321363502227,0.2857142857142857,-0.08052660619252709,2077,2077,1149,1032,494
UUP__momentum_20__always__h20__unit__horizon__notional_cap_1,UUP,0.0,0.0,-0.009212049633260427,0.14285714285714285,-0.07134763701800521,2078,2078,1379,2203,365
UUP__momentum_20__always__h20__unit__horizon__vol_target_10,UUP,0.0,0.0,-0.008503054375074367,0.2857142857142857,-0.06948867077483695,2079,2079,1348,1033,340
UUP__momentum_20__always__h20__unit__signal_flip__notional_cap_1,UUP,0.0,0.0,-0.01003781009629821,0.14285714285714285,-0.07135043880483406,2080,2080,1407,2204,366
UUP__momentum_20__always__h20__unit__signal_flip__vol_target_10,UUP,0.0,0.0,-0.009277312804249479,0.2857142857142857,-0.0692655150034446,2081,2081,1383,1034,336
UUP__momentum_20__always__h5__half__horizon__notional_cap_1,UUP,0.0,0.0,-0.014851350954786537,0.2857142857142857,-0.09146403727978145,2082,2082,1583,1035,826
UUP__momentum_20__always__h5__half__horizon__vol_target_10,UUP,0.0,0.0,-0.014851350954786537,0.2857142857142857,-0.09108684434819098,2083,2083,1584,1036,816
UUP__momentum_20__always__h5__half__signal_flip__notional_cap_1,UUP,0.0,0.0,-0.0160602675535266,0.2857142857142857,-0.09263645849172392,2084,2084,1622,1037,878
UUP__momentum_20__always__h5__half__signal_flip__vol_target_10,UUP,0.0,0.0,-0.0160602675535266,0.2857142857142857,-0.09229538947328056,2085,2085,1623,1038,859
UUP__momentum_20__always__h5__unit__horizon__notional_cap_1,UUP,0.0,0.0,-0.031907356124392196,0.2857142857142857,-0.09217359400654503,2086,2086,1982,1039,853
UUP__momentum_20__always__h5__unit__horizon__vol_target_10,UUP,0.0,0.0,-0.03275519181739039,0.2857142857142857,-0.09279787358098537,2087,2087,1993,1040,884
UUP__momentum_20__always__h5__unit__signal_flip__notional_cap_1,UUP,0.0,0.0,-0.03411124509486932,0.14285714285714285,-0.09417701494334488,2088,2088,2017,2205,951
UUP__momentum_20__always__h5__unit__signal_flip__vol_target_10,UUP,0.0,0.0,-0.034274654689435365,0.2857142857142857,-0.09382694331869702,2089,2089,2018,1041,931
UUP__momentum_20__trend_100__h20__half__horizon__notional_cap_1,UUP,0.0,0.0,-0.0005492778537068196,0.14285714285714285,-0.08189192084608155,2090,2090,990,2206,525
UUP__momentum_20__trend_100__h20__half__horizon__vol_target_10,UUP,0.0,0.0,-0.0005492778537068196,0.2857142857142857,-0.0814089927556983,2091,2091,991,1042,516
UUP__momentum_20__trend_100__h20__half__signal_flip__notional_cap_1,UUP,0.0,0.0,0.005604903525610969,0.14285714285714285,-0.08272533824588532,2092,2092,726,2207,545
UUP__momentum_20__trend_100__h20__half__signal_flip__vol_target_10,UUP,0.0,0.0,0.005604903525610969,0.2857142857142857,-0.0821697229185493,2093,2093,727,1043,532
UUP__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,UUP,0.0,0.0,-0.0035136010809637074,0.14285714285714285,-0.0738025432161015,2094,2094,1130,2208,403
UUP__momentum_20__trend_100__h20__unit__horizon__vol_target_10,UUP,0.0,0.0,-0.002632443316108695,0.14285714285714285,-0.07294345166713193,2095,2095,1094,2209,391
UUP__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,UUP,0.0,0.0,0.009427591844892318,0.14285714285714285,-0.07442390756889382,2096,2096,584,2210,415
UUP__momentum_20__trend_100__h20__unit__signal_flip__vol_target_10,UUP,0.0,0.0,0.009890559222804556,0.14285714285714285,-0.07233905046851005,2097,2097,572,2211,385
UUP__momentum_20__trend_100__h5__half__horizon__notional_cap_1,UUP,0.0,0.0,-0.00968144076981254,0.14285714285714285,-0.09405566997846371,2098,2098,1391,2212,944
UUP__momentum_20__trend_100__h5__half__horizon__vol_target_10,UUP,0.0,0.0,-0.00968144076981254,0.2857142857142857,-0.09367848856673643,2099,2099,1392,1044,925
UUP__momentum_20__trend_100__h5__half__signal_flip__notional_cap_1,UUP,0.0,0.0,-0.006615761492945806,0.2857142857142857,-0.09510727256810848,2100,2100,1273,1045,989
UUP__momentum_20__trend_100__h5__half__signal_flip__vol_target_10,UUP,0.0,0.0,-0.006615761492945806,0.2857142857142857,-0.09476621340312891,2101,2101,1274,1046,974
UUP__momentum_20__trend_100__h5__unit__horizon__notional_cap_1,UUP,0.0,0.0,-0.021168093762874533,0.14285714285714285,-0.09710650000000229,2102,2102,1760,2213,1069
UUP__momentum_20__trend_100__h5__unit__horizon__vol_target_10,UUP,0.0,0.0,-0.022144855058942467,0.14285714285714285,-0.09773070544309935,2103,2103,1781,2214,1096
UUP__momentum_20__trend_100__h5__unit__signal_flip__notional_cap_1,UUP,0.0,0.0,-0.01487064533585295,0.2857142857142857,-0.0989435494682792,2104,2104,1585,1047,1151
UUP__momentum_20__trend_100__h5__unit__signal_flip__vol_target_10,UUP,0.0,0.0,-0.01554140345634592,0.2857142857142857,-0.09859347440326816,2105,2105,1613,1048,1131
UUP__momentum_60__always__h20__half__horizon__notional_cap_1,UUP,0.0,0.0,-0.0011977938906362622,0.2857142857142857,-0.08309007948398979,2106,2106,1013,1049,551
UUP__momentum_60__always__h20__half__horizon__vol_target_10,UUP,0.0,0.0,-0.0011977938906362622,0.2857142857142857,-0.08259263390168008,2107,2107,1014,1050,539
UUP__momentum_60__always__h20__half__signal_flip__notional_cap_1,UUP,0.0,0.0,-0.0013137628229324618,0.14285714285714285,-0.08626310888051794,2108,2108,1020,2215,647
UUP__momentum_60__always__h20__half__signal_flip__vol_target_10,UUP,0.0,0.0,-0.0013137628229324618,0.2857142857142857,-0.0858769256529601,2109,2109,1021,1051,631
UUP__momentum_60__always__h20__unit__horizon__notional_cap_1,UUP,0.0,0.0,-0.005013127867790927,0.14285714285714285,-0.07661162927806839,2110,2110,1212,2216,441
UUP__momentum_60__always__h20__unit__horizon__vol_target_10,UUP,0.0,0.0,-0.0038181368592376357,0.14285714285714285,-0.07347399310021399,2111,2111,1143,2217,398
UUP__momentum_60__always__h20__unit__signal_flip__notional_cap_1,UUP,0.0,0.0,-0.004852412182031623,0.14285714285714285,-0.08266400759550067,2112,2112,1202,2218,543
UUP__momentum_60__always__h20__unit__signal_flip__vol_target_10,UUP,0.0,0.0,-0.0037390227866977285,0.14285714285714285,-0.08339796782591585,2113,2113,1140,2219,557
UUP__momentum_60__always__h5__half__horizon__notional_cap_1,UUP,0.0,0.0,-0.010036623359200103,0.2857142857142857,-0.10195854184049215,2114,2114,1405,1052,1273
UUP__momentum_60__always__h5__half__horizon__vol_target_10,UUP,0.0,0.0,-0.010036623359200103,0.2857142857142857,-0.10137828802022097,2115,2115,1406,1053,1242
