scenario_id,axis,level,axis_value,belief_index,coordinate,success_probability,continue_value,research_value,research_advantage,action
discount-baseline,discount,baseline,0.82,60,0.9833333333333333,0.9032597496949837,4.945773162389311,6.19714997415967,1.251376811770359,research
discount-baseline,discount,baseline,0.82,61,1.0,0.9199999999999999,4.983608067307907,6.269119127584932,1.2855110602770248,research
discount-high,discount,high,0.94,1,0.0,0.09548687999931915,15.951737742886092,15.315579381244502,-0.6361583616415896,continue
discount-high,discount,high,0.94,2,0.016666666666666666,0.11137103411077165,16.03274029305855,15.487403939069486,-0.5453363539890628,continue
discount-high,discount,high,0.94,3,0.03333333333333333,0.12375994072982394,16.1190264416291,15.640549542172485,-0.47847689945661465,continue
discount-high,discount,high,0.94,4,0.05,0.13600582415102874,16.210335795741166,15.796227301819963,-0.4141084939212032,continue
discount-high,discount,high,0.94,5,0.06666666666666667,0.14717489451572713,16.306309168351103,15.94816102103621,-0.35814814731489264,continue
discount-high,discount,high,0.94,6,0.08333333333333333,0.16018193559213745,16.40650373181848,16.114181726805956,-0.29232200501252237,continue
discount-high,discount,high,0.94,7,0.1,0.17612242877214412,16.510413487430533,16.30029584730774,-0.21011764012279244,continue
discount-high,discount,high,0.94,8,0.11666666666666667,0.1921643078324491,16.61749292352515,16.488136308775655,-0.12935661474949356,continue
discount-high,discount,high,0.94,9,0.13333333333333333,0.20439337838283295,16.727181490150553,16.653289994794513,-0.07389149535604034,continue
discount-high,discount,high,0.94,10,0.15,0.21873317641603707,16.838926673606416,16.831604004882802,-0.007322668723613646,continue
discount-high,discount,high,0.94,11,0.16666666666666666,0.23071193908383975,16.952203917983613,16.995509949585013,0.04330603160140001,research
discount-high,discount,high,0.94,12,0.18333333333333332,0.24436928057104224,17.066532265386805,17.168947707652556,0.10241544226575172,research
discount-high,discount,high,0.94,13,0.2,0.26045391925429784,17.18148522311294,17.3557071127374,0.17422188962445873,research
discount-high,discount,high,0.94,14,0.21666666666666667,0.2758568548719828,17.29669690592501,17.536998099469308,0.24030119354429758,research
discount-high,discount,high,0.94,15,0.23333333333333334,0.2892714587652356,17.411863892155566,17.70516594515983,0.2933020530042647,research
discount-high,discount,high,0.94,16,0.25,0.30372411369146535,17.526743470604544,17.877679874469084,0.35093640386454084,research
discount-high,discount,high,0.94,17,0.26666666666666666,0.31636166749143146,17.64114906820861,18.038089383462378,0.3969403152537687,research
discount-high,discount,high,0.94,18,0.2833333333333333,0.330823918344627,17.754943673260726,18.20705079328611,0.452107120025385,research
discount-high,discount,high,0.94,19,0.3,0.3471840307241996,17.868032038043808,18.384651216310615,0.5166191782668079,research
discount-high,discount,high,0.94,20,0.31666666666666665,0.3605756378332771,17.980352379758905,18.543754813806203,0.5634024340472976,research
discount-high,discount,high,0.94,21,0.3333333333333333,0.37287456540767583,18.091868210569864,18.695068971815832,0.6032007612459687,research
discount-high,discount,high,0.94,22,0.35,0.384148684849605,18.202560820546726,18.83914008391391,0.6365792633671852,research
discount-high,discount,high,0.94,23,0.36666666666666664,0.3997021369550133,18.31242281308363,19.00461448290147,0.6921916698178414,research
discount-high,discount,high,0.94,24,0.38333333333333336,0.4111861800246531,18.421452954271032,19.146485160780895,0.7250322065098622,research
discount-high,discount,high,0.94,25,0.4,0.42322011897700507,18.52965245244392,19.289721763563904,0.7600693111199845,research
discount-high,discount,high,0.94,26,0.4166666666666667,0.43912630472720376,18.637022642069997,19.45164828134449,0.8146256392744924,research
discount-high,discount,high,0.94,27,0.43333333333333335,0.4534109194543865,18.743563919923087,19.603290903442797,0.8597269835197103,research
discount-high,discount,high,0.94,28,0.45,0.46739899706854554,18.84927568370775,19.751711483088798,0.902435799381049,research
discount-high,discount,high,0.94,29,0.4666666666666667,0.48037051857252827,18.954156963917054,19.89331178449471,0.9391548205776559,research
discount-high,discount,high,0.94,30,0.48333333333333334,0.4949430052542562,19.05820742374477,20.04148251908957,0.9832750953448013,research
discount-high,discount,high,0.94,31,0.5,0.5108328775246992,19.161428428111563,20.19463230167392,1.033203873562357,research
discount-high,discount,high,0.94,32,0.5166666666666667,0.5223201811245386,19.263823943706356,20.324200914570405,1.0603769708640485,research
discount-high,discount,high,0.94,33,0.5333333333333333,0.535713256379131,19.36540111467167,20.461864403186205,1.096463288514535,research
discount-high,discount,high,0.94,34,0.55,0.5477467424802418,19.466170447640405,20.59145609734385,1.1252856497034465,research
discount-high,discount,high,0.94,35,0.5666666666666667,0.5617550770296114,19.566145619839904,20.729349827988486,1.1632042081485814,research
discount-high,discount,high,0.94,36,0.5833333333333334,0.5767042384133039,19.665342982496444,20.87037509525947,1.2050321127630248,research
discount-high,discount,high,0.94,37,0.6,0.5892826739587312,19.763780861595723,20.99864433955694,1.2348634779612162,research
discount-high,discount,high,0.94,38,0.6166666666666667,0.6036328048001381,19.861478758243173,21.134093147414692,1.272614389171519,research
discount-high,discount,high,0.94,39,0.6333333333333333,0.6172152401838825,19.95845652636983,21.264616396615384,1.3061598702455548,research
discount-high,discount,high,0.94,40,0.65,0.6288805756629942,20.054733565507394,21.384963158065055,1.3302295925576608,research
discount-high,discount,high,0.94,41,0.6666666666666666,0.6455914541271902,20.150328021599844,21.527631505308534,1.3773034837086904,research
discount-high,discount,high,0.94,42,0.6833333333333333,0.6585221627130922,20.2452559489751,21.65152968999624,1.4062737410211419,research
discount-high,discount,high,0.94,43,0.7,0.6699849652278976,20.339530357939903,21.767628560288017,1.4280982023481137,research
discount-high,discount,high,0.94,44,0.7166666666666667,0.6813510665395399,20.433160056932767,21.88231115520018,1.4491510982674143,research
discount-high,discount,high,0.94,45,0.7333333333333333,0.696858279427878,20.52614819406515,22.014678231970105,1.4885300379049546,research
discount-high,discount,high,0.94,46,0.75,0.7133627057651477,20.618490407092036,22.15029127815582,1.5318008710637834,research
discount-high,discount,high,0.94,47,0.7666666666666667,0.7275269863363849,20.710172502015066,22.274252512861942,1.564080010846876,research
discount-high,discount,high,0.94,48,0.7833333333333333,0.7417117582708226,20.80116760195735,22.397184372428146,1.596016770470797,research
discount-high,discount,high,0.94,49,0.8,0.753937946211948,20.891432748893262,22.510407374973592,1.6189746260803304,research
discount-high,discount,high,0.94,50,0.8166666666666667,0.7658531902859276,20.980905014632487,22.62123199341598,1.6403269787834915,research
discount-high,discount,high,0.94,51,0.8333333333333334,0.7786305872271734,21.06949729615095,22.73470429830469,1.665207002153739,research
discount-high,discount,high,0.94,52,0.85,0.7909692169330425,21.157094136031667,22.845100106339512,1.6880059703078452,research
discount-high,discount,high,0.94,53,0.8666666666666667,0.806952031668809,21.243548104434446,22.96977314018135,1.7262250357469036,research
discount-high,discount,high,0.94,54,0.8833333333333333,0.8212451831359248,21.328677462904277,23.08571788343952,1.757040420535244,research
discount-high,discount,high,0.94,55,0.9,0.8350923522654333,21.412265938709343,23.198173269123963,1.78590733041462,research
discount-high,discount,high,0.94,56,0.9166666666666666,0.8489118396004225,21.49406540018305,23.30876908816616,1.8147036879831084,research
discount-high,discount,high,0.94,57,0.9333333333333333,0.862164730730568,21.573801985952965,23.41509394834249,1.8412919623895263,research
discount-high,discount,high,0.94,58,0.95,0.8787886157532733,21.651185798663974,23.533294162506046,1.8821083638420717,research
discount-high,discount,high,0.94,59,0.9666666666666667,0.8900301589998373,21.725923688554488,23.62695373627874,1.9010300477242517,research
discount-high,discount,high,0.94,60,0.9833333333333333,0.9032597496949837,21.797734049134732,23.72642125297459,1.928687203839857,research
discount-high,discount,high,0.94,61,1.0,0.9199999999999999,21.86636208244391,23.837618574584027,1.9712564921401174,research
