trial_id,compressed_state_index,frontier,closure,witness_library_ids,witness_valid
930,64,39//4;13//1;37//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;descendant_2;inactive,true
931,1,0//1;0//1;0//1,,inactive,true
931,2,25//4;9//4;7//4,core_a;core_b;core_c,base_1;inactive,true
931,3,2//1;23//4;9//4,core_a;core_b;core_c,base_2;inactive,true
931,4,25//4;23//4;9//4,core_a;core_b;core_c,base_1;base_2;inactive,true
931,5,2//1;7//4;25//4,core_a;core_b;core_c,base_3;inactive,true
931,6,25//4;9//4;25//4,core_a;core_b;core_c,base_1;base_3;inactive,true
931,7,2//1;23//4;25//4,core_a;core_b;core_c,base_2;base_3;inactive,true
931,8,25//4;23//4;25//4,core_a;core_b;core_c,base_1;base_2;base_3;inactive,true
931,9,1//1;5//4;31//4,,frontier_addition;inactive,true
931,10,25//4;9//4;31//4,core_a;core_b;core_c,base_1;frontier_addition;inactive,true
931,11,2//1;23//4;31//4,core_a;core_b;core_c,base_2;frontier_addition;inactive,true
931,12,25//4;23//4;31//4,core_a;core_b;core_c,base_1;base_2;frontier_addition;inactive,true
931,13,2//1;7//4;31//4,core_a;core_b;core_c,base_3;frontier_addition;inactive,true
931,14,3//4;5//4;1//1,bridge;trigger_a;trigger_b,closure_carrier;inactive,true
931,15,25//4;9//4;7//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;inactive,true
931,16,2//1;23//4;9//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_2;closure_carrier;inactive,true
931,17,25//4;23//4;9//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;inactive,true
931,18,2//1;7//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_3;closure_carrier;inactive,true
931,19,25//4;9//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;inactive,true
931,20,2//1;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_2;base_3;closure_carrier;inactive,true
931,21,25//4;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;inactive,true
931,22,1//1;5//4;31//4,bridge;trigger_a;trigger_b,closure_carrier;frontier_addition;inactive,true
931,23,25//4;9//4;31//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;frontier_addition;inactive,true
931,24,2//1;23//4;31//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_2;closure_carrier;frontier_addition;inactive,true
931,25,25//4;23//4;31//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;frontier_addition;inactive,true
931,26,2//1;7//4;31//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_3;closure_carrier;frontier_addition;inactive,true
931,27,33//4;27//4;35//4,,descendant_1;inactive,true
931,28,33//4;27//4;35//4,core_a;core_b;core_c,base_1;descendant_1;inactive,true
931,29,33//4;27//4;35//4,bridge;trigger_a;trigger_b,closure_carrier;descendant_1;inactive,true
931,30,33//4;27//4;35//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;descendant_1;inactive,true
931,31,41//4;31//4;47//4,,descendant_2;inactive,true
931,32,41//4;31//4;47//4,core_a;core_b;core_c,base_1;descendant_2;inactive,true
931,33,41//4;31//4;47//4,bridge;trigger_a;trigger_b,closure_carrier;descendant_2;inactive,true
931,34,41//4;31//4;47//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;descendant_2;inactive,true
932,1,0//1;0//1;0//1,,inactive,true
932,2,23//4;7//4;9//4,core_c,base_1;inactive,true
932,3,2//1;25//4;2//1,core_a,base_2;inactive,true
932,4,23//4;25//4;9//4,core_a;core_c,base_1;base_2;inactive,true
932,5,7//4;9//4;23//4,core_b,base_3;inactive,true
932,6,23//4;9//4;23//4,core_b;core_c,base_1;base_3;inactive,true
932,7,2//1;25//4;23//4,core_a;core_b,base_2;base_3;inactive,true
932,8,23//4;25//4;23//4,core_a;core_b;core_c,base_1;base_2;base_3;inactive,true
932,9,8//1;5//4;3//4,,frontier_addition;inactive,true
932,10,8//1;7//4;9//4,core_c,base_1;frontier_addition;inactive,true
932,11,8//1;25//4;2//1,core_a,base_2;frontier_addition;inactive,true
932,12,8//1;25//4;9//4,core_a;core_c,base_1;base_2;frontier_addition;inactive,true
932,13,8//1;9//4;23//4,core_b,base_3;frontier_addition;inactive,true
932,14,8//1;9//4;23//4,core_b;core_c,base_1;base_3;frontier_addition;inactive,true
932,15,8//1;25//4;23//4,core_a;core_b,base_2;base_3;frontier_addition;inactive,true
932,16,8//1;25//4;23//4,core_a;core_b;core_c,base_1;base_2;base_3;frontier_addition;inactive,true
932,17,3//4;3//4;5//4,expansion,closure_carrier;inactive,true
932,18,23//4;7//4;9//4,core_c;expansion,base_1;closure_carrier;inactive,true
932,19,2//1;25//4;2//1,core_a;expansion,base_2;closure_carrier;inactive,true
932,20,23//4;25//4;9//4,core_a;core_c;expansion,base_1;base_2;closure_carrier;inactive,true
932,21,7//4;9//4;23//4,core_b;expansion,base_3;closure_carrier;inactive,true
932,22,23//4;9//4;23//4,core_b;core_c;expansion,base_1;base_3;closure_carrier;inactive,true
932,23,2//1;25//4;23//4,core_a;core_b;expansion,base_2;base_3;closure_carrier;inactive,true
932,24,23//4;25//4;23//4,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;inactive,true
932,25,8//1;5//4;5//4,expansion,closure_carrier;frontier_addition;inactive,true
932,26,8//1;7//4;9//4,core_c;expansion,base_1;closure_carrier;frontier_addition;inactive,true
932,27,8//1;25//4;2//1,core_a;expansion,base_2;closure_carrier;frontier_addition;inactive,true
932,28,8//1;25//4;9//4,core_a;core_c;expansion,base_1;base_2;closure_carrier;frontier_addition;inactive,true
932,29,8//1;9//4;23//4,core_b;expansion,base_3;closure_carrier;frontier_addition;inactive,true
932,30,8//1;9//4;23//4,core_b;core_c;expansion,base_1;base_3;closure_carrier;frontier_addition;inactive,true
932,31,8//1;25//4;23//4,core_a;core_b;expansion,base_2;base_3;closure_carrier;frontier_addition;inactive,true
932,32,8//1;25//4;23//4,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true
932,33,9//1;29//4;27//4,,descendant_1;inactive,true
932,34,9//1;29//4;27//4,core_c,base_1;descendant_1;inactive,true
932,35,9//1;29//4;27//4,core_a,base_2;descendant_1;inactive,true
932,36,9//1;29//4;27//4,core_a;core_c,base_1;base_2;descendant_1;inactive,true
932,37,9//1;29//4;27//4,core_b,base_3;descendant_1;inactive,true
932,38,9//1;29//4;27//4,core_b;core_c,base_1;base_3;descendant_1;inactive,true
932,39,9//1;29//4;27//4,core_a;core_b,base_2;base_3;descendant_1;inactive,true
932,40,9//1;29//4;27//4,core_a;core_b;core_c,base_1;base_2;base_3;descendant_1;inactive,true
932,41,9//1;29//4;27//4,expansion,closure_carrier;descendant_1;inactive,true
932,42,9//1;29//4;27//4,core_c;expansion,base_1;closure_carrier;descendant_1;inactive,true
932,43,9//1;29//4;27//4,core_a;expansion,base_2;closure_carrier;descendant_1;inactive,true
932,44,9//1;29//4;27//4,core_a;core_c;expansion,base_1;base_2;closure_carrier;descendant_1;inactive,true
932,45,9//1;29//4;27//4,core_b;expansion,base_3;closure_carrier;descendant_1;inactive,true
932,46,9//1;29//4;27//4,core_b;core_c;expansion,base_1;base_3;closure_carrier;descendant_1;inactive,true
932,47,9//1;29//4;27//4,core_a;core_b;expansion,base_2;base_3;closure_carrier;descendant_1;inactive,true
932,48,9//1;29//4;27//4,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;descendant_1;inactive,true
932,49,11//1;37//4;39//4,,descendant_2;inactive,true
932,50,11//1;37//4;39//4,core_c,base_1;descendant_2;inactive,true
932,51,11//1;37//4;39//4,core_a,base_2;descendant_2;inactive,true
932,52,11//1;37//4;39//4,core_a;core_c,base_1;base_2;descendant_2;inactive,true
932,53,11//1;37//4;39//4,core_b,base_3;descendant_2;inactive,true
932,54,11//1;37//4;39//4,core_b;core_c,base_1;base_3;descendant_2;inactive,true
932,55,11//1;37//4;39//4,core_a;core_b,base_2;base_3;descendant_2;inactive,true
932,56,11//1;37//4;39//4,core_a;core_b;core_c,base_1;base_2;base_3;descendant_2;inactive,true
932,57,11//1;37//4;39//4,expansion,closure_carrier;descendant_2;inactive,true
932,58,11//1;37//4;39//4,core_c;expansion,base_1;closure_carrier;descendant_2;inactive,true
932,59,11//1;37//4;39//4,core_a;expansion,base_2;closure_carrier;descendant_2;inactive,true
932,60,11//1;37//4;39//4,core_a;core_c;expansion,base_1;base_2;closure_carrier;descendant_2;inactive,true
932,61,11//1;37//4;39//4,core_b;expansion,base_3;closure_carrier;descendant_2;inactive,true
932,62,11//1;37//4;39//4,core_b;core_c;expansion,base_1;base_3;closure_carrier;descendant_2;inactive,true
932,63,11//1;37//4;39//4,core_a;core_b;expansion,base_2;base_3;closure_carrier;descendant_2;inactive,true
932,64,11//1;37//4;39//4,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;descendant_2;inactive,true
933,1,0//1;0//1;0//1,,inactive,true
933,2,17//4;15//4;15//4,core_b,base_1;inactive,true
933,3,2//1;7//4;2//1,core_a,base_2;inactive,true
933,4,17//4;15//4;15//4,core_a;core_b,base_1;base_2;inactive,true
933,5,3//4;3//4;5//4,core_c,base_3;inactive,true
933,6,17//4;15//4;15//4,core_b;core_c,base_1;base_3;inactive,true
933,7,2//1;7//4;2//1,core_a;core_c,base_2;base_3;inactive,true
933,8,17//4;15//4;15//4,core_a;core_b;core_c,base_1;base_2;base_3;inactive,true
933,9,19//4;11//4;11//4,,frontier_addition;inactive,true
933,10,19//4;15//4;15//4,core_b,base_1;frontier_addition;inactive,true
933,11,19//4;11//4;11//4,core_a,base_2;frontier_addition;inactive,true
933,12,19//4;15//4;15//4,core_a;core_b,base_1;base_2;frontier_addition;inactive,true
933,13,19//4;11//4;11//4,core_c,base_3;frontier_addition;inactive,true
933,14,19//4;15//4;15//4,core_b;core_c,base_1;base_3;frontier_addition;inactive,true
933,15,19//4;11//4;11//4,core_a;core_c,base_2;base_3;frontier_addition;inactive,true
933,16,19//4;15//4;15//4,core_a;core_b;core_c,base_1;base_2;base_3;frontier_addition;inactive,true
933,17,5//4;1//1;1//1,expansion,closure_carrier;inactive,true
933,18,17//4;15//4;15//4,core_b;expansion,base_1;closure_carrier;inactive,true
933,19,2//1;7//4;2//1,core_a;expansion,base_2;closure_carrier;inactive,true
933,20,17//4;15//4;15//4,core_a;core_b;expansion,base_1;base_2;closure_carrier;inactive,true
933,21,5//4;1//1;5//4,core_c;expansion,base_3;closure_carrier;inactive,true
933,22,17//4;15//4;15//4,core_b;core_c;expansion,base_1;base_3;closure_carrier;inactive,true
933,23,2//1;7//4;2//1,core_a;core_c;expansion,base_2;base_3;closure_carrier;inactive,true
933,24,17//4;15//4;15//4,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;inactive,true
933,25,19//4;11//4;11//4,expansion,closure_carrier;frontier_addition;inactive,true
933,26,19//4;15//4;15//4,core_b;expansion,base_1;closure_carrier;frontier_addition;inactive,true
933,27,19//4;11//4;11//4,core_a;expansion,base_2;closure_carrier;frontier_addition;inactive,true
933,28,19//4;15//4;15//4,core_a;core_b;expansion,base_1;base_2;closure_carrier;frontier_addition;inactive,true
933,29,19//4;11//4;11//4,core_c;expansion,base_3;closure_carrier;frontier_addition;inactive,true
933,30,19//4;15//4;15//4,core_b;core_c;expansion,base_1;base_3;closure_carrier;frontier_addition;inactive,true
933,31,19//4;11//4;11//4,core_a;core_c;expansion,base_2;base_3;closure_carrier;frontier_addition;inactive,true
933,32,19//4;15//4;15//4,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true
933,33,23//4;27//4;27//4,,descendant_1;inactive,true
933,34,23//4;27//4;27//4,core_b,base_1;descendant_1;inactive,true
933,35,23//4;27//4;27//4,core_a,base_2;descendant_1;inactive,true
933,36,23//4;27//4;27//4,core_a;core_b,base_1;base_2;descendant_1;inactive,true
933,37,23//4;27//4;27//4,core_c,base_3;descendant_1;inactive,true
933,38,23//4;27//4;27//4,core_b;core_c,base_1;base_3;descendant_1;inactive,true
933,39,23//4;27//4;27//4,core_a;core_c,base_2;base_3;descendant_1;inactive,true
933,40,23//4;27//4;27//4,core_a;core_b;core_c,base_1;base_2;base_3;descendant_1;inactive,true
933,41,23//4;27//4;27//4,expansion,closure_carrier;descendant_1;inactive,true
933,42,23//4;27//4;27//4,core_b;expansion,base_1;closure_carrier;descendant_1;inactive,true
933,43,23//4;27//4;27//4,core_a;expansion,base_2;closure_carrier;descendant_1;inactive,true
933,44,23//4;27//4;27//4,core_a;core_b;expansion,base_1;base_2;closure_carrier;descendant_1;inactive,true
933,45,23//4;27//4;27//4,core_c;expansion,base_3;closure_carrier;descendant_1;inactive,true
933,46,23//4;27//4;27//4,core_b;core_c;expansion,base_1;base_3;closure_carrier;descendant_1;inactive,true
933,47,23//4;27//4;27//4,core_a;core_c;expansion,base_2;base_3;closure_carrier;descendant_1;inactive,true
933,48,23//4;27//4;27//4,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;descendant_1;inactive,true
933,49,31//4;35//4;39//4,,descendant_2;inactive,true
933,50,31//4;35//4;39//4,core_b,base_1;descendant_2;inactive,true
933,51,31//4;35//4;39//4,core_a,base_2;descendant_2;inactive,true
933,52,31//4;35//4;39//4,core_a;core_b,base_1;base_2;descendant_2;inactive,true
933,53,31//4;35//4;39//4,core_c,base_3;descendant_2;inactive,true
933,54,31//4;35//4;39//4,core_b;core_c,base_1;base_3;descendant_2;inactive,true
933,55,31//4;35//4;39//4,core_a;core_c,base_2;base_3;descendant_2;inactive,true
933,56,31//4;35//4;39//4,core_a;core_b;core_c,base_1;base_2;base_3;descendant_2;inactive,true
933,57,31//4;35//4;39//4,expansion,closure_carrier;descendant_2;inactive,true
933,58,31//4;35//4;39//4,core_b;expansion,base_1;closure_carrier;descendant_2;inactive,true
933,59,31//4;35//4;39//4,core_a;expansion,base_2;closure_carrier;descendant_2;inactive,true
933,60,31//4;35//4;39//4,core_a;core_b;expansion,base_1;base_2;closure_carrier;descendant_2;inactive,true
933,61,31//4;35//4;39//4,core_c;expansion,base_3;closure_carrier;descendant_2;inactive,true
933,62,31//4;35//4;39//4,core_b;core_c;expansion,base_1;base_3;closure_carrier;descendant_2;inactive,true
933,63,31//4;35//4;39//4,core_a;core_c;expansion,base_2;base_3;closure_carrier;descendant_2;inactive,true
933,64,31//4;35//4;39//4,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;descendant_2;inactive,true
934,1,0//1;0//1;0//1,,inactive,true
934,2,6//1;7//4;2//1,core_c,base_1;inactive,true
934,3,9//4;23//4;9//4,core_b,base_2;inactive,true
934,4,6//1;23//4;9//4,core_b;core_c,base_1;base_2;inactive,true
934,5,2//1;9//4;23//4,core_a,base_3;inactive,true
934,6,6//1;9//4;23//4,core_a;core_c,base_1;base_3;inactive,true
934,7,9//4;23//4;23//4,core_a;core_b,base_2;base_3;inactive,true
934,8,6//1;23//4;23//4,core_a;core_b;core_c,base_1;base_2;base_3;inactive,true
934,9,3//4;5//4;8//1,,frontier_addition;inactive,true
934,10,6//1;7//4;8//1,core_c,base_1;frontier_addition;inactive,true
934,11,9//4;23//4;8//1,core_b,base_2;frontier_addition;inactive,true
934,12,6//1;23//4;8//1,core_b;core_c,base_1;base_2;frontier_addition;inactive,true
934,13,2//1;9//4;8//1,core_a,base_3;frontier_addition;inactive,true
934,14,6//1;9//4;8//1,core_a;core_c,base_1;base_3;frontier_addition;inactive,true
934,15,9//4;23//4;8//1,core_a;core_b,base_2;base_3;frontier_addition;inactive,true
934,16,6//1;23//4;8//1,core_a;core_b;core_c,base_1;base_2;base_3;frontier_addition;inactive,true
934,17,1//1;3//4;3//4,bridge;trigger_a;trigger_b,closure_carrier;inactive,true
934,18,6//1;7//4;2//1,bridge;core_c;trigger_a;trigger_b,base_1;closure_carrier;inactive,true
934,19,9//4;23//4;9//4,bridge;core_b;trigger_a;trigger_b,base_2;closure_carrier;inactive,true
934,20,6//1;23//4;9//4,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;inactive,true
934,21,2//1;9//4;23//4,bridge;core_a;trigger_a;trigger_b,base_3;closure_carrier;inactive,true
934,22,6//1;9//4;23//4,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;inactive,true
934,23,9//4;23//4;23//4,bridge;core_a;core_b;trigger_a;trigger_b,base_2;base_3;closure_carrier;inactive,true
934,24,6//1;23//4;23//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;inactive,true
934,25,1//1;5//4;8//1,bridge;trigger_a;trigger_b,closure_carrier;frontier_addition;inactive,true
934,26,6//1;7//4;8//1,bridge;core_c;trigger_a;trigger_b,base_1;closure_carrier;frontier_addition;inactive,true
934,27,9//4;23//4;8//1,bridge;core_b;trigger_a;trigger_b,base_2;closure_carrier;frontier_addition;inactive,true
934,28,6//1;23//4;8//1,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;frontier_addition;inactive,true
934,29,2//1;9//4;8//1,bridge;core_a;trigger_a;trigger_b,base_3;closure_carrier;frontier_addition;inactive,true
934,30,6//1;9//4;8//1,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;frontier_addition;inactive,true
934,31,9//4;23//4;8//1,bridge;core_a;core_b;trigger_a;trigger_b,base_2;base_3;closure_carrier;frontier_addition;inactive,true
934,32,6//1;23//4;8//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true
934,33,8//1;27//4;11//1,,descendant_1;inactive,true
934,34,8//1;27//4;11//1,core_c,base_1;descendant_1;inactive,true
934,35,8//1;27//4;11//1,core_b,base_2;descendant_1;inactive,true
934,36,8//1;27//4;11//1,core_b;core_c,base_1;base_2;descendant_1;inactive,true
934,37,8//1;27//4;11//1,core_a,base_3;descendant_1;inactive,true
934,38,8//1;27//4;11//1,core_a;core_c,base_1;base_3;descendant_1;inactive,true
934,39,8//1;27//4;11//1,core_a;core_b,base_2;base_3;descendant_1;inactive,true
934,40,8//1;27//4;11//1,core_a;core_b;core_c,base_1;base_2;base_3;descendant_1;inactive,true
934,41,8//1;27//4;11//1,bridge;trigger_a;trigger_b,closure_carrier;descendant_1;inactive,true
934,42,8//1;27//4;11//1,bridge;core_c;trigger_a;trigger_b,base_1;closure_carrier;descendant_1;inactive,true
934,43,8//1;27//4;11//1,bridge;core_b;trigger_a;trigger_b,base_2;closure_carrier;descendant_1;inactive,true
934,44,8//1;27//4;11//1,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;descendant_1;inactive,true
934,45,8//1;27//4;11//1,bridge;core_a;trigger_a;trigger_b,base_3;closure_carrier;descendant_1;inactive,true
934,46,8//1;27//4;11//1,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;descendant_1;inactive,true
934,47,8//1;27//4;11//1,bridge;core_a;core_b;trigger_a;trigger_b,base_2;base_3;closure_carrier;descendant_1;inactive,true
934,48,8//1;27//4;11//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;descendant_1;inactive,true
934,49,10//1;35//4;14//1,,descendant_2;inactive,true
934,50,10//1;35//4;14//1,core_c,base_1;descendant_2;inactive,true
934,51,10//1;35//4;14//1,core_b,base_2;descendant_2;inactive,true
934,52,10//1;35//4;14//1,core_b;core_c,base_1;base_2;descendant_2;inactive,true
934,53,10//1;35//4;14//1,core_a,base_3;descendant_2;inactive,true
934,54,10//1;35//4;14//1,core_a;core_c,base_1;base_3;descendant_2;inactive,true
934,55,10//1;35//4;14//1,core_a;core_b,base_2;base_3;descendant_2;inactive,true
934,56,10//1;35//4;14//1,core_a;core_b;core_c,base_1;base_2;base_3;descendant_2;inactive,true
934,57,10//1;35//4;14//1,bridge;trigger_a;trigger_b,closure_carrier;descendant_2;inactive,true
934,58,10//1;35//4;14//1,bridge;core_c;trigger_a;trigger_b,base_1;closure_carrier;descendant_2;inactive,true
934,59,10//1;35//4;14//1,bridge;core_b;trigger_a;trigger_b,base_2;closure_carrier;descendant_2;inactive,true
934,60,10//1;35//4;14//1,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;descendant_2;inactive,true
934,61,10//1;35//4;14//1,bridge;core_a;trigger_a;trigger_b,base_3;closure_carrier;descendant_2;inactive,true
934,62,10//1;35//4;14//1,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;descendant_2;inactive,true
934,63,10//1;35//4;14//1,bridge;core_a;core_b;trigger_a;trigger_b,base_2;base_3;closure_carrier;descendant_2;inactive,true
934,64,10//1;35//4;14//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;descendant_2;inactive,true
935,1,0//1;0//1;0//1,,inactive,true
935,2,23//4;2//1;7//4,core_a;core_b;core_c,base_1;inactive,true
935,3,2//1;6//1;7//4,core_a;core_b;core_c,base_2;inactive,true
935,4,23//4;6//1;7//4,core_a;core_b;core_c,base_1;base_2;inactive,true
935,5,2//1;2//1;23//4,core_a;core_b;core_c,base_3;inactive,true
935,6,23//4;2//1;23//4,core_a;core_b;core_c,base_1;base_3;inactive,true
935,7,2//1;6//1;23//4,core_a;core_b;core_c,base_2;base_3;inactive,true
935,8,23//4;6//1;23//4,core_a;core_b;core_c,base_1;base_2;base_3;inactive,true
935,9,31//4;1//1;5//4,,frontier_addition;inactive,true
935,10,31//4;2//1;7//4,core_a;core_b;core_c,base_1;frontier_addition;inactive,true
935,11,31//4;6//1;7//4,core_a;core_b;core_c,base_2;frontier_addition;inactive,true
935,12,31//4;2//1;23//4,core_a;core_b;core_c,base_3;frontier_addition;inactive,true
935,13,31//4;6//1;23//4,core_a;core_b;core_c,base_2;base_3;frontier_addition;inactive,true
935,14,5//4;5//4;1//1,expansion,closure_carrier;inactive,true
935,15,23//4;2//1;7//4,core_a;core_b;core_c;expansion,base_1;closure_carrier;inactive,true
935,16,2//1;6//1;7//4,core_a;core_b;core_c;expansion,base_2;closure_carrier;inactive,true
935,17,23//4;6//1;7//4,core_a;core_b;core_c;expansion,base_1;base_2;closure_carrier;inactive,true
935,18,2//1;2//1;23//4,core_a;core_b;core_c;expansion,base_3;closure_carrier;inactive,true
935,19,23//4;2//1;23//4,core_a;core_b;core_c;expansion,base_1;base_3;closure_carrier;inactive,true
935,20,2//1;6//1;23//4,core_a;core_b;core_c;expansion,base_2;base_3;closure_carrier;inactive,true
935,21,23//4;6//1;23//4,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;inactive,true
935,22,31//4;5//4;5//4,expansion,closure_carrier;frontier_addition;inactive,true
935,23,31//4;2//1;7//4,core_a;core_b;core_c;expansion,base_1;closure_carrier;frontier_addition;inactive,true
935,24,31//4;6//1;7//4,core_a;core_b;core_c;expansion,base_2;closure_carrier;frontier_addition;inactive,true
935,25,31//4;2//1;23//4,core_a;core_b;core_c;expansion,base_3;closure_carrier;frontier_addition;inactive,true
935,26,31//4;6//1;23//4,core_a;core_b;core_c;expansion,base_2;base_3;closure_carrier;frontier_addition;inactive,true
935,27,43//4;7//1;35//4,,descendant_1;inactive,true
935,28,43//4;7//1;35//4,core_a;core_b;core_c,base_1;descendant_1;inactive,true
935,29,43//4;7//1;35//4,expansion,closure_carrier;descendant_1;inactive,true
935,30,43//4;7//1;35//4,core_a;core_b;core_c;expansion,base_1;closure_carrier;descendant_1;inactive,true
935,31,47//4;8//1;47//4,,descendant_2;inactive,true
935,32,47//4;8//1;47//4,core_a;core_b;core_c,base_1;descendant_2;inactive,true
935,33,47//4;8//1;47//4,expansion,closure_carrier;descendant_2;inactive,true
935,34,47//4;8//1;47//4,core_a;core_b;core_c;expansion,base_1;closure_carrier;descendant_2;inactive,true
936,1,0//1;0//1;0//1,,inactive,true
936,2,15//4;4//1;15//4,core_a;core_b;core_c,base_1;inactive,true
936,3,9//4;7//4;2//1,core_a;core_b;core_c,base_2;inactive,true
936,4,3//4;1//1;5//4,core_a;core_b;core_c,base_3;inactive,true
936,5,3//1;5//1;13//4,,frontier_addition;inactive,true
936,6,15//4;5//1;15//4,core_a;core_b;core_c,base_1;frontier_addition;inactive,true
936,7,3//1;5//1;13//4,core_a;core_b;core_c,base_2;frontier_addition;inactive,true
936,8,1//1;3//4;1//1,bridge;trigger_a;trigger_b,closure_carrier;inactive,true
936,9,15//4;4//1;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;inactive,true
936,10,9//4;7//4;2//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_2;closure_carrier;inactive,true
936,11,1//1;1//1;5//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_3;closure_carrier;inactive,true
936,12,3//1;5//1;13//4,bridge;trigger_a;trigger_b,closure_carrier;frontier_addition;inactive,true
936,13,15//4;5//1;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;frontier_addition;inactive,true
936,14,3//1;5//1;13//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_2;closure_carrier;frontier_addition;inactive,true
936,15,23//4;7//1;19//4,,descendant_1;inactive,true
936,16,23//4;7//1;19//4,core_a;core_b;core_c,base_1;descendant_1;inactive,true
936,17,23//4;7//1;19//4,bridge;trigger_a;trigger_b,closure_carrier;descendant_1;inactive,true
936,18,23//4;7//1;19//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;descendant_1;inactive,true
936,19,31//4;9//1;31//4,,descendant_2;inactive,true
936,20,31//4;9//1;31//4,core_a;core_b;core_c,base_1;descendant_2;inactive,true
936,21,31//4;9//1;31//4,bridge;trigger_a;trigger_b,closure_carrier;descendant_2;inactive,true
936,22,31//4;9//1;31//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;descendant_2;inactive,true
937,1,0//1;0//1;0//1,,inactive,true
937,2,17//4;17//4;15//4,core_a;core_b;core_c,base_1;inactive,true
937,3,7//4;2//1;2//1,core_a;core_b;core_c,base_2;inactive,true
937,4,5//4;5//4;3//4,core_a;core_b;core_c,base_3;inactive,true
937,5,21//4;13//4;11//4,,frontier_addition;inactive,true
937,6,21//4;17//4;15//4,core_a;core_b;core_c,base_1;frontier_addition;inactive,true
937,7,21//4;13//4;11//4,core_a;core_b;core_c,base_2;frontier_addition;inactive,true
937,8,3//4;3//4;1//1,bridge;trigger_a;trigger_b,closure_carrier;inactive,true
937,9,17//4;17//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;inactive,true
937,10,7//4;2//1;2//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_2;closure_carrier;inactive,true
937,11,5//4;5//4;1//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_3;closure_carrier;inactive,true
937,12,21//4;13//4;11//4,bridge;trigger_a;trigger_b,closure_carrier;frontier_addition;inactive,true
937,13,21//4;17//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;closure_carrier;frontier_addition;inactive,true
937,14,21//4;13//4;11//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_2;closure_carrier;frontier_addition;inactive,true
