strategy_id,ticker,directional_signal,entry_filter,holding_horizon,sizing_rule,exit_rule,risk_constraint,in_initial_library,in_safe_library,in_frontier_only_library,enabled_initial,enabled_safe,enabled_frontier_only,development_gross_utility,development_net_utility,validation_gross_utility,validation_net_utility,locked_gross_utility,locked_net_utility,mean_validation_turnover
SPY__momentum_20__always__h20__half__horizon__notional_cap_1,SPY,momentum_20,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.045997418955219416,0.04064815447669584,0.03899277901380819,0.03388220547346115,0.04555666822221327,0.040337611226000006,0.04054054054054054
SPY__momentum_20__always__h20__half__horizon__vol_target_10,SPY,momentum_20,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.046873005404654985,0.04155140856708889,0.03880309544822759,0.03365746752867243,0.0606975699873252,0.055440883967403154,0.040821708103499756
SPY__momentum_20__always__h20__half__signal_flip__notional_cap_1,SPY,momentum_20,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.052400308059156256,0.04376791729809547,0.030132709323534075,0.021915332646175605,0.03586966899666329,0.028207731109705918,0.06518282988871224
SPY__momentum_20__always__h20__half__signal_flip__vol_target_10,SPY,momentum_20,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.04984459646600674,0.041678663692162686,0.02989641216307764,0.02170973556282365,0.034253615182653144,0.026837171669626857,0.06493940214081531
SPY__momentum_20__always__h20__unit__horizon__notional_cap_1,SPY,momentum_20,always,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.07518842548975191,0.06447216227764438,0.06897743084060662,0.05875135289543469,0.06680506398583289,0.05634537018221991,0.08108108108108109
SPY__momentum_20__always__h20__unit__horizon__vol_target_10,SPY,momentum_20,always,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.05859723755260234,0.048771598524109824,0.04775279788945745,0.03755035894426454,0.0871392469513529,0.07778980395496946,0.08093455590435684
SPY__momentum_20__always__h20__unit__signal_flip__notional_cap_1,SPY,momentum_20,always,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.09368006402470426,0.0764233486625803,0.055053304702721545,0.03860987112524317,0.059566281710024004,0.04424285448651887,0.13036565977742448
SPY__momentum_20__always__h20__unit__signal_flip__vol_target_10,SPY,momentum_20,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.06434969561428575,0.05083983750363532,0.039531094667873884,0.024767649670136914,0.052040430955026785,0.04002619471000199,0.11707231141041644
SPY__momentum_20__always__h5__half__horizon__notional_cap_1,SPY,momentum_20,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.035930120527879694,0.019566217613727514,0.044424183385098646,0.028191296314988856,0.04571088074318052,0.029430378879474813,0.1287758346581876
SPY__momentum_20__always__h5__half__horizon__vol_target_10,SPY,momentum_20,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.03275333116468633,0.017006567569289276,0.044598301049394946,0.028397399839442998,0.03734461945192573,0.02155002708389689,0.12852360633018492
SPY__momentum_20__always__h5__half__signal_flip__notional_cap_1,SPY,momentum_20,always,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.043917015639027744,0.02593593712869173,0.019404041248935914,0.0019231782591189388,0.02174442770356779,0.0042111901456852365,0.1387122416534181
SPY__momentum_20__always__h5__half__signal_flip__vol_target_10,SPY,momentum_20,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.042455526989446865,0.025271869369538888,0.019439184611593073,0.002025315337875873,0.019722952311230793,0.002815556737363805,0.1381822859510837
SPY__momentum_20__always__h5__unit__horizon__notional_cap_1,SPY,momentum_20,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.059755750985690546,0.027010073103916288,0.08281693067870936,0.050336892732133515,0.07849388863249976,0.045923550494052154,0.2575516693163752
SPY__momentum_20__always__h5__unit__horizon__vol_target_10,SPY,momentum_20,always,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.0416426523886487,0.015700792455079236,0.05827304883251448,0.02864898335130924,0.04596013146447889,0.020807119327702513,0.23496677550822975
SPY__momentum_20__always__h5__unit__signal_flip__notional_cap_1,SPY,momentum_20,always,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.07800604666207099,0.04204597103132297,0.03417581205456739,-0.000792155008039112,0.032437338795193615,-0.002639967557163274,0.2774244833068362
SPY__momentum_20__always__h5__unit__signal_flip__vol_target_10,SPY,momentum_20,always,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.05665108122000424,0.028852518179507645,0.02156130914766345,-0.010013289851606055,0.029296109223480787,0.002654413201529848,0.25049622851074965
SPY__momentum_20__trend_100__h20__half__horizon__notional_cap_1,SPY,momentum_20,trend_100,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.052956999992746,0.04798223763424929,0.02991483254681061,0.024903625340230093,0.015441993502467754,0.01083050364579484,0.0397456279809221
SPY__momentum_20__trend_100__h20__half__horizon__vol_target_10,SPY,momentum_20,trend_100,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.052064718152581096,0.04709750553059384,0.029239571041941588,0.02420988766897853,0.03387893269596574,0.0292116725764988,0.03989338617167048
SPY__momentum_20__trend_100__h20__half__signal_flip__notional_cap_1,SPY,momentum_20,trend_100,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.05024257085959699,0.042772857321961205,0.023126443222393888,0.015710950195438948,0.025983413274048312,0.019225739702094496,0.058823529411764705
SPY__momentum_20__trend_100__h20__half__signal_flip__vol_target_10,SPY,momentum_20,trend_100,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.04845245539342973,0.04109521240337588,0.023194253208762502,0.015783456722611285,0.026413860179846347,0.019760026600211585,0.05878595787196023
SPY__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,SPY,momentum_20,trend_100,20,unit,horizon,notional_cap_1,true,true,false,true,true,false,0.09348412712330177,0.08351487901381825,0.05152878646705186,0.041499855891922184,0.01080848593355973,0.0015771528979650548,0.0794912559618442
SPY__momentum_20__trend_100__h20__unit__horizon__vol_target_10,SPY,momentum_20,trend_100,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.06807999571796232,0.058495368887123374,0.046069974041286245,0.035971874787158804,0.0544041325589838,0.04579306412825738,0.080067596793142
SPY__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,SPY,momentum_20,trend_100,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.09172194171653344,0.07677951140704992,0.04178306064792227,0.02694461795186723,0.042787395544524195,0.029278163895818637,0.11764705882352941
SPY__momentum_20__trend_100__h20__unit__signal_flip__vol_target_10,SPY,momentum_20,trend_100,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.06291246206618224,0.050225096640557104,0.034121752094439295,0.020274844977403065,0.04351378487729063,0.032403895036207955,0.1098249145472054
SPY__momentum_20__trend_100__h5__half__horizon__notional_cap_1,SPY,momentum_20,trend_100,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.051949693929082705,0.03692409210494803,0.031965782575301735,0.016939204337918828,0.014440603223753649,-0.00043665177555200253,0.1192368839427663
SPY__momentum_20__trend_100__h5__half__horizon__vol_target_10,SPY,momentum_20,trend_100,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.04856242840730047,0.03387871981387885,0.032067875419708666,0.017040119715735734,0.013609364494941156,-0.001050441926286891,0.11924631104284873
SPY__momentum_20__trend_100__h5__half__signal_flip__notional_cap_1,SPY,momentum_20,trend_100,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.0536929906451682,0.03737359765180124,0.018365885644087938,0.0020876097481512743,0.010218517737890702,-0.005809818280826754,0.12917329093799682
SPY__momentum_20__trend_100__h5__half__signal_flip__vol_target_10,SPY,momentum_20,trend_100,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.04992958531719432,0.034015709838092045,0.01843369217209562,0.002160995337729074,0.011166375627057615,-0.004581304106222616,0.12912864476423747
SPY__momentum_20__trend_100__h5__unit__horizon__notional_cap_1,SPY,momentum_20,trend_100,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.09534636247129742,0.06528369027409647,0.058850987216946184,0.02879236902099168,0.01926370383301159,-0.010498098358169656,0.2384737678855326
SPY__momentum_20__trend_100__h5__unit__horizon__vol_target_10,SPY,momentum_20,trend_100,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.06052861034351718,0.03577001021910907,0.042295734214174416,0.014167334423118561,0.022853070666776436,-0.0011482910474469917,0.22319263760318983
SPY__momentum_20__trend_100__h5__unit__signal_flip__notional_cap_1,SPY,momentum_20,trend_100,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.10000715728265933,0.06735607537541667,0.03268761888795769,0.00012618462058625567,0.012323552668574236,-0.019738917002479976,0.25834658187599363
SPY__momentum_20__trend_100__h5__unit__signal_flip__vol_target_10,SPY,momentum_20,trend_100,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.06324557768693762,0.03681770688894928,0.024704529890119023,-0.005509233794563946,0.02011475320931705,-0.005289444550337123,0.23974467357759646
SPY__momentum_60__always__h20__half__horizon__notional_cap_1,SPY,momentum_60,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.051542564343824364,0.04615848228827025,0.04405094295101479,0.038739687200531954,0.013860191829959642,0.00885001332844001,0.04213036565977742
SPY__momentum_60__always__h20__half__horizon__vol_target_10,SPY,momentum_60,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.050306616923297374,0.04494394372311316,0.04191341382971434,0.03658116447521101,0.026574121269008634,0.021534513623231756,0.042303039337418614
SPY__momentum_60__always__h20__half__signal_flip__notional_cap_1,SPY,momentum_60,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.04707855983320731,0.04052910210853019,0.025969674982763515,0.019152915239584768,0.037963044344853716,0.0320557503678189,0.05405405405405406
SPY__momentum_60__always__h20__half__signal_flip__vol_target_10,SPY,momentum_60,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.04867980939825751,0.04220324994541976,0.024644351430477083,0.017808504232043425,0.03682187437388964,0.03101780712425062,0.05421059868740273
SPY__momentum_60__always__h20__unit__horizon__notional_cap_1,SPY,momentum_60,always,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.08688747591834375,0.07611538610672336,0.07824207705048246,0.06761390619481504,0.002804217240347462,-0.007220598514538684,0.08426073131955485
SPY__momentum_60__always__h20__unit__horizon__vol_target_10,SPY,momentum_60,always,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.06275839037884341,0.052640419718160116,0.050967703465275266,0.04031227455705188,0.045178400923401855,0.03601601056143616,0.08456781196609442
SPY__momentum_60__always__h20__unit__signal_flip__notional_cap_1,SPY,momentum_60,always,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.0829585466175974,0.06986137797054456,0.04512764428717543,0.03148222693608209,0.06351315671168854,0.05170274073995629,0.10810810810810811
SPY__momentum_60__always__h20__unit__signal_flip__vol_target_10,SPY,momentum_60,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.06335992489060895,0.051721668588815634,0.03810920126748661,0.025361409412692125,0.05673163009690882,0.04663764630290576,0.1010561922086273
SPY__momentum_60__always__h5__half__horizon__notional_cap_1,SPY,momentum_60,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.025310252433298045,0.008073327437027973,0.014573414247143566,-0.002553935530100705,0.028330055523151796,0.011607309665879367,0.1359300476947536
SPY__momentum_60__always__h5__half__horizon__vol_target_10,SPY,momentum_60,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.029432961902908984,0.01256520814747576,0.014014005834970018,-0.0030565107604357765,0.038436792038075374,0.021944696692790658,0.1354725708125281
SPY__momentum_60__always__h5__half__signal_flip__notional_cap_1,SPY,momentum_60,always,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.027108407350259676,0.009705115769590038,0.007670795584898954,-0.009856605856203541,0.03169427652344171,0.014548135152877738,0.13910969793322733
SPY__momentum_60__always__h5__half__signal_flip__vol_target_10,SPY,momentum_60,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.028465624754781177,0.011449079736280895,0.007465225824007476,-0.00999427045521829,0.028790472839867916,0.011931669180668143,0.13856522643359354
SPY__momentum_60__always__h5__unit__horizon__notional_cap_1,SPY,momentum_60,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.039511690527894085,0.005026242198442964,0.02237304013642836,-0.01188198695347079,0.04139525547893516,0.007957372208827987,0.2718600953895072
SPY__momentum_60__always__h5__unit__horizon__vol_target_10,SPY,momentum_60,always,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.03470846877236522,0.006721084559368231,0.014696743090254953,-0.016530291385511042,0.0611315453951686,0.0345528680169191,0.24775831720059865
SPY__momentum_60__always__h5__unit__signal_flip__notional_cap_1,SPY,momentum_60,always,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.0439830439705753,0.009165904137963005,0.009157414454063682,-0.025896547431172978,0.052304896236851486,0.01797470277367356,0.27821939586645467
SPY__momentum_60__always__h5__unit__signal_flip__vol_target_10,SPY,momentum_60,always,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.02992483119950865,0.0017593485643686898,0.011308851204864672,-0.020352195263261777,0.039536626356555124,0.012471918407298582,0.2511735830961375
SPY__momentum_60__trend_100__h20__half__horizon__notional_cap_1,SPY,momentum_60,trend_100,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.05094590957491768,0.04589586555844104,0.041473636611077565,0.0363591970456386,0.022680084232359076,0.01786532514389233,0.04054054054054054
SPY__momentum_60__trend_100__h20__half__horizon__vol_target_10,SPY,momentum_60,trend_100,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.04884938795612464,0.0437832765205487,0.03906939018948128,0.03392780414335361,0.037770888742076715,0.03288788030122681,0.04076185126014705
SPY__momentum_60__trend_100__h20__half__signal_flip__notional_cap_1,SPY,momentum_60,trend_100,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.053214716699235595,0.046996539870763375,0.024493043086545426,0.01807850648767082,0.04251572234010923,0.03710882919569505,0.05087440381558029
SPY__momentum_60__trend_100__h20__half__signal_flip__vol_target_10,SPY,momentum_60,trend_100,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.053140210649900564,0.046939675446532256,0.023123150103684563,0.016691505508795834,0.04206967043731503,0.03665975710364181,0.051013882390149354
SPY__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,SPY,momentum_60,trend_100,20,unit,horizon,notional_cap_1,true,false,false,true,true,false,0.08970390584933946,0.07960041852515477,0.07424807585607546,0.06400653381053585,0.02568009845566853,0.016036324422946224,0.08108108108108109
SPY__momentum_60__trend_100__h20__unit__horizon__vol_target_10,SPY,momentum_60,trend_100,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.06065877575332519,0.05090380266824182,0.05467345541008249,0.04445678572252887,0.062231068329160276,0.053130583389665795,0.08099950228016169
SPY__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,SPY,momentum_60,trend_100,20,unit,signal_flip,notional_cap_1,true,false,false,true,true,false,0.09569271845257143,0.08325312372146404,0.042505129420903974,0.029667332786931795,0.07345854913786168,0.06264814667149272,0.10174880763116058
SPY__momentum_60__trend_100__h20__unit__signal_flip__vol_target_10,SPY,momentum_60,trend_100,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.06927530646959021,0.05799791544642242,0.03721575434437954,0.025045637851339148,0.0630256264662964,0.05335650247452331,0.09652854621156286
SPY__momentum_60__trend_100__h5__half__horizon__notional_cap_1,SPY,momentum_60,trend_100,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.03683637357121692,0.020017850952425673,0.008123143612841255,-0.008604158682481107,0.058073996045196585,0.04204650428793707,0.1327503974562798
SPY__momentum_60__trend_100__h5__half__horizon__vol_target_10,SPY,momentum_60,trend_100,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.03658882639640897,0.020072007301165862,0.008152745830037613,-0.008514662787127114,0.056122538883983435,0.04024872559915636,0.1322714431525112
SPY__momentum_60__trend_100__h5__half__signal_flip__notional_cap_1,SPY,momentum_60,trend_100,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.030994494400721787,0.013923813351607844,0.0015667578880356496,-0.015459678394619336,0.03818603217402243,0.02193939140474436,0.13513513513513514
SPY__momentum_60__trend_100__h5__half__signal_flip__vol_target_10,SPY,momentum_60,trend_100,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.03109154177424068,0.014347804140534385,0.0015964226300774942,-0.01537015568701717,0.03551974764700832,0.019435463937722677,0.13465618083136652
SPY__momentum_60__trend_100__h5__unit__horizon__notional_cap_1,SPY,momentum_60,trend_100,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.06418566117228483,0.0305393852666563,0.009832205611937789,-0.023623903410369115,0.105970267169658,0.07391117454443555,0.2655007949125596
SPY__momentum_60__trend_100__h5__unit__horizon__vol_target_10,SPY,momentum_60,trend_100,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.043700543769459206,0.01603401010767401,0.007972437526213162,-0.022710018737970364,0.07792097184673549,0.052021850020945844,0.24346367205015512
SPY__momentum_60__trend_100__h5__unit__signal_flip__notional_cap_1,SPY,momentum_60,trend_100,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.052226234556529604,0.018071987181265913,-0.002667950959780752,-0.03671964203634662,0.06655752456254477,0.034022471819295796,0.2702702702702703
SPY__momentum_60__trend_100__h5__unit__signal_flip__vol_target_10,SPY,momentum_60,trend_100,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.03211017399979431,0.004246883067021336,0.0030685249181970995,-0.028012715972972085,0.04721419287286782,0.020990104311080796,0.24659872766586594
TLT__mean_reversion_5__always__h20__half__horizon__notional_cap_1,TLT,mean_reversion_5,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.010472360654436083,0.0051295285251824595,0.0007730861112859363,-0.004537168128614506,-0.05223671283650394,-0.057537380556484136,0.04213036565977742
TLT__mean_reversion_5__always__h20__half__horizon__vol_target_10,TLT,mean_reversion_5,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.009176250142436358,0.003774841746229173,0.0007559645165986072,-0.00455872099315365,-0.05674731873278023,-0.06213617222060121,0.04216563323311711
TLT__mean_reversion_5__always__h20__half__signal_flip__notional_cap_1,TLT,mean_reversion_5,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.03558276564940375,0.0216336689877801,0.009994002716763355,-0.00338186221774269,-0.011950676321020814,-0.02502321634086898,0.106120826709062
TLT__mean_reversion_5__always__h20__half__signal_flip__vol_target_10,TLT,mean_reversion_5,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.03230463416306879,0.018715889690757454,0.009970181487624413,-0.0034049111184331253,-0.017835466638528315,-0.030701440847895823,0.10611467046391625
TLT__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,TLT,mean_reversion_5,always,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.004507328710460015,-0.006183205104567716,-0.0076923741558099605,-0.018316538969147807,-0.12445433624267706,-0.13504015497633393,0.08426073131955485
TLT__mean_reversion_5__always__h20__unit__horizon__vol_target_10,TLT,mean_reversion_5,always,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.013960501673427755,0.004128504289096916,0.0028318534973533066,-0.007856027069362136,-0.08047829133782847,-0.08953635366926839,0.08475427272045245
TLT__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,TLT,mean_reversion_5,always,20,unit,signal_flip,notional_cap_1,true,false,false,true,true,false,0.06281121094198626,0.034885022970988375,0.015029212774843662,-0.011731798632496874,-0.03748873390093507,-0.06363739954471564,0.212241653418124
TLT__mean_reversion_5__always__h20__unit__signal_flip__vol_target_10,TLT,mean_reversion_5,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.04275112402554018,0.02230321074470642,0.017051068315564348,-0.006416495889614984,-0.02363797236160793,-0.04215330826425929,0.18610474904277982
TLT__mean_reversion_5__always__h5__half__horizon__notional_cap_1,TLT,mean_reversion_5,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.036818626227107375,0.022451205699452102,0.003311758930870401,-0.011071143185257043,-0.049762158199656174,-0.06483202907406665,0.11406995230524643
TLT__mean_reversion_5__always__h5__half__horizon__vol_target_10,TLT,mean_reversion_5,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.03221218261428596,0.018135980686018707,0.0032865171157212786,-0.011095806887756632,-0.052024442319152445,-0.06689087192897546,0.11406534140477323
TLT__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,TLT,mean_reversion_5,always,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.024026615195624303,0.006823492315389142,0.00036066681670505205,-0.017223792966882392,-0.00742753106019395,-0.02555441431175438,0.13950715421303655
TLT__mean_reversion_5__always__h5__half__signal_flip__vol_target_10,TLT,mean_reversion_5,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.021247500281195555,0.004513833566744497,0.0003368484115306948,-0.017246837966198737,-0.010957101135997621,-0.028767707032010113,0.1395009979678908
TLT__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,TLT,mean_reversion_5,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.0629387830541255,0.03417373670509384,0.0003457575040859348,-0.028440222979501713,-0.11382475680498397,-0.1439563865665368,0.22813990461049286
TLT__mean_reversion_5__always__h5__unit__horizon__vol_target_10,TLT,mean_reversion_5,always,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.03820214074596278,0.016674868777043855,0.01152020093912288,-0.013913974873327357,-0.06598447868233581,-0.08716073850915065,0.20162947748497062
TLT__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,TLT,mean_reversion_5,always,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.040505414424881675,0.006071730850960933,-0.0038234917156916284,-0.03900552798835616,-0.02716768862869292,-0.06341766996561823,0.2790143084260731
TLT__mean_reversion_5__always__h5__unit__signal_flip__vol_target_10,TLT,mean_reversion_5,always,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.030118433074179208,0.005301030344992845,0.003139311286425587,-0.027160597119888812,-0.01326331963301786,-0.038280197510298944,0.2403196497277476
TLT__mean_reversion_5__trend_100__h20__half__horizon__notional_cap_1,TLT,mean_reversion_5,trend_100,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.013983594069901902,0.010725815364987023,0.010823326261274115,0.007115274644890566,0.009654467091297364,0.007106628122565513,0.029411764705882353
TLT__mean_reversion_5__trend_100__h20__half__horizon__vol_target_10,TLT,mean_reversion_5,trend_100,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.011736053245918279,0.008473902203847987,0.010823326261274115,0.007115274644890566,0.0031644341791756824,0.000610756585481851,0.029411764705882353
TLT__mean_reversion_5__trend_100__h20__half__signal_flip__notional_cap_1,TLT,mean_reversion_5,trend_100,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.034091846599225165,0.02591370845941369,-0.001967088864926442,-0.010834322339770028,-0.0009458224699078681,-0.006254771817906931,0.07034976152623211
TLT__mean_reversion_5__trend_100__h20__half__signal_flip__vol_target_10,TLT,mean_reversion_5,trend_100,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.03094121846666469,0.02307547368341163,-0.001967088864926442,-0.010834322339770028,-0.007374838209089037,-0.01256175568574634,0.07034976152623211
TLT__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,TLT,mean_reversion_5,trend_100,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.01750404250477331,0.010981536956636978,0.015502192167513074,0.008081750407861235,0.008825579017017932,0.0037423312501986376,0.058823529411764705
TLT__mean_reversion_5__trend_100__h20__unit__horizon__vol_target_10,TLT,mean_reversion_5,trend_100,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.016313498160704095,0.010330956855897844,0.02264539301939049,0.015164688686366796,-0.0021841603964337236,-0.006631379998307463,0.0593297132923406
TLT__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,TLT,mean_reversion_5,trend_100,20,unit,signal_flip,notional_cap_1,true,true,false,true,true,false,0.06349616255584146,0.04713857688401282,-0.007062275968449624,-0.024803069963213454,-0.0081131626936219,-0.01873210793935423,0.14069952305246422
TLT__mean_reversion_5__trend_100__h20__unit__signal_flip__vol_target_10,TLT,mean_reversion_5,trend_100,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.03899538595411516,0.026958850822679188,0.0019010311151737664,-0.013725651285114254,-0.00999628149211257,-0.01722701473076547,0.12399665354657542
TLT__mean_reversion_5__trend_100__h5__half__horizon__notional_cap_1,TLT,mean_reversion_5,trend_100,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.03378423187161698,0.02585241085211148,-0.005950356916272942,-0.01511951170558223,-0.02900997357828524,-0.03451716320723942,0.07273449920508744
TLT__mean_reversion_5__trend_100__h5__half__horizon__vol_target_10,TLT,mean_reversion_5,trend_100,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.030168516473309308,0.022471515967767444,-0.005950356916272942,-0.01511951170558223,-0.0318181948553601,-0.03721897657371329,0.07273449920508744
TLT__mean_reversion_5__trend_100__h5__half__signal_flip__notional_cap_1,TLT,mean_reversion_5,trend_100,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.022987327014515575,0.013393271511296472,-0.006168882996967279,-0.01714259262998708,-0.01354053912316514,-0.02015171533516397,0.0870429252782194
TLT__mean_reversion_5__trend_100__h5__half__signal_flip__vol_target_10,TLT,mean_reversion_5,trend_100,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.020693508143055896,0.011498142980371438,-0.006168882996967279,-0.01714259262998708,-0.017012997475309818,-0.02348400708167635,0.0870429252782194
TLT__mean_reversion_5__trend_100__h5__unit__horizon__notional_cap_1,TLT,mean_reversion_5,trend_100,5,unit,horizon,notional_cap_1,true,false,false,true,true,false,0.061863504969912234,0.04599052552765186,-0.015936343404360127,-0.03428386876191523,-0.06395722340694064,-0.07496849384644574,0.14546899841017488
TLT__mean_reversion_5__trend_100__h5__unit__horizon__vol_target_10,TLT,mean_reversion_5,trend_100,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.0363268395456974,0.024277207910556868,-0.0026736142138485716,-0.018864566509389814,-0.04299107130411974,-0.05065790019648538,0.12843778973125625
TLT__mean_reversion_5__trend_100__h5__unit__signal_flip__notional_cap_1,TLT,mean_reversion_5,trend_100,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.04205981666733425,0.022875647634590303,-0.01470730941235234,-0.036667330774320245,-0.03260373677882907,-0.04582745593525045,0.1740858505564388
TLT__mean_reversion_5__trend_100__h5__unit__signal_flip__vol_target_10,TLT,mean_reversion_5,trend_100,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.02852291186785795,0.014638550405541892,-0.004311228611054159,-0.023269253528104536,-0.023548143798966175,-0.03242878096420168,0.1503844784378437
TLT__momentum_20__always__h20__half__horizon__notional_cap_1,TLT,momentum_20,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.011607632820987604,0.007014064960797747,0.016971763197012914,0.012317666239316866,-0.006733904922788339,-0.010645267530209678,0.03696343402225755
TLT__momentum_20__always__h20__half__horizon__vol_target_10,TLT,momentum_20,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.00849412596190257,0.003843106978490474,0.0169546383382044,0.012296109114108816,-0.007633379650256148,-0.011600652708929368,0.03699870159559724
